year,month,rows,zips,dates,missing_values,zonal_mean_values,nearest_fill_values,mean,p01,p50,p99,output
2023,1,1032300,33300,31,0,1000680,31620,30.0929771790981,10.4062491935267,30.3000004515052,46.3151073729283,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2023_01.csv.gz
2023,2,932400,33300,28,0,903840,28560,36.3094829392672,15.6817318769598,36.580032316332,52.1255729749511,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2023_02.csv.gz
2023,3,1032300,33300,31,0,1000680,31620,42.4435641130707,23.283333680282,42.9333339730899,58.1982008672208,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2023_03.csv.gz
2023,4,999000,33300,30,0,968400,30600,47.2445237648181,25.5000003799796,47.3000007048249,68.8400065813516,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2023_04.csv.gz
2023,5,1032300,33300,31,0,1000680,31620,48.3967672377136,26.700000397861,48.6083340576539,72.5000010803342,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2023_05.csv.gz
2023,6,999000,33300,30,0,968400,30600,49.8426286404524,19.9433067453589,50.2685712392295,79.8904024381057,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2023_06.csv.gz
2023,7,1032300,33300,31,0,1000680,31620,45.2785408524056,21.4397584026015,45.7000006809831,71.166682878648,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2023_07.csv.gz
2023,8,1032300,33300,31,0,1000680,31620,42.6006010304926,21.4333336527149,42.166667294999,69.4910043388,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2023_08.csv.gz
2023,9,999000,33300,30,0,968400,30600,41.1472370779766,17.4239967128398,41.642761962599,67.0259915098796,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2023_09.csv.gz
2023,10,1032300,33300,31,0,1000680,31620,34.6601397629004,10.9178321345194,34.4079098604322,60.0994905862738,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2023_10.csv.gz
2023,11,999000,33300,30,0,968400,30600,32.5727778040713,14.8833232306284,32.0000004768372,51.9658625629696,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2023_11.csv.gz
2023,12,1032300,33300,31,0,1000680,31620,27.6608147791017,8.37657093563144,28.1801640362052,43.595654141062,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2023_12.csv.gz
