year,month,rows,zips,dates,missing_values,zonal_mean_values,nearest_fill_values,mean,p01,p50,p99,output
2017,1,1032300,33300,31,0,1000680,31620,30.6103670085766,6.33360391951466,31.6933089299785,48.5756498652463,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2017_01.csv.gz
2017,2,932400,33300,28,0,903840,28560,37.8949637256732,17.9500002674758,38.2000005692244,53.2000007927418,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2017_02.csv.gz
2017,3,1032300,33300,31,0,1000680,31620,41.7092875298144,20.7390589243676,42.1262858728697,57.1532979212476,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2017_03.csv.gz
2017,4,999000,33300,30,0,968400,30600,44.6597573157925,20.8219994883542,44.8764352635279,65.7959193477825,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2017_04.csv.gz
2017,5,1032300,33300,31,0,1000680,31620,44.9802128091623,21.7313027392806,45.042857814048,70.0320890938739,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2017_05.csv.gz
2017,6,999000,33300,30,0,968400,30600,43.8226877953671,16.4593220820781,44.3415535889738,72.6595767642912,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2017_06.csv.gz
2017,7,1032300,33300,31,0,1000680,31620,41.9496830920716,18.1715895564921,42.233333962659,70.3785804138019,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2017_07.csv.gz
2017,8,1032300,33300,31,0,1000680,31620,40.1839143838487,17.8589041670989,40.0625005969778,68.2655297528678,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2017_08.csv.gz
2017,9,999000,33300,30,0,968400,30600,39.6482675114917,13.3048438724961,39.7777783705129,66.498004424529,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2017_09.csv.gz
2017,10,1032300,33300,31,0,1000680,31620,36.3368772281977,14.0000002086163,36.1949752868219,60.4500009007752,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2017_10.csv.gz
2017,11,999000,33300,30,0,968400,30600,30.7677216071308,9.6086196117739,31.1852945823442,48.7608741616039,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2017_11.csv.gz
2017,12,1032300,33300,31,0,1000680,31620,29.9910575561315,10.3052541581369,30.6000004559755,46.4226712299144,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2017_12.csv.gz
