year,month,rows,zips,dates,missing_values,zonal_mean_values,nearest_fill_values,mean,p01,p50,p99,output
2015,1,1032300,33300,31,0,1000680,31620,29.0302790130419,7.32857153777565,29.9418754461687,45.8064838454002,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2015_01.csv.gz
2015,2,932400,33300,28,0,903840,28560,34.6737440494487,16.6174929895554,35.0113060603579,49.8964638660887,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2015_02.csv.gz
2015,3,1032300,33300,31,0,1000680,31620,40.1407037047267,16.4333335782091,40.9966672775646,57.7253161037188,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2015_03.csv.gz
2015,4,999000,33300,30,0,968400,30600,44.291418313668,20.4938485575666,44.9245498326564,65.21000266662,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2015_04.csv.gz
2015,5,1032300,33300,31,0,1000680,31620,45.8347952258359,20.2643830070626,46.3572739461087,69.9442369658829,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2015_05.csv.gz
2015,6,999000,33300,30,0,968400,30600,42.9547371522634,15.6000002324581,43.0446075026974,73.4542500240331,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2015_06.csv.gz
2015,7,1032300,33300,31,0,1000680,31620,41.9441673922236,19.991661690304,41.6560495045751,67.3800086963481,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2015_07.csv.gz
2015,8,1032300,33300,31,0,1000680,31620,43.3089075525133,19.0102023240904,43.6000006496906,71.4273310598328,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2015_08.csv.gz
2015,9,999000,33300,30,0,968400,30600,41.972201640198,16.2623112791166,41.8398355671014,71.1387236406948,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2015_09.csv.gz
2015,10,1032300,33300,31,0,1000680,31620,34.5014749483312,11.3569161771364,34.205796297496,62.1877913069835,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2015_10.csv.gz
2015,11,999000,33300,30,0,968400,30600,30.9073116244717,9.19768789876318,31.4386224477585,47.3631724804314,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2015_11.csv.gz
2015,12,1032300,33300,31,0,1000680,31620,27.2451203130915,6.45000009611249,27.3990228827641,45.0072818256169,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2015_12.csv.gz
