year,month,rows,zips,dates,missing_values,zonal_mean_values,nearest_fill_values,mean,p01,p50,p99,output
2008,1,1032300,33300,31,0,1000680,31620,27.8843923266017,7.16666677345832,28.0895223247127,46.2288827046775,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2008_01.csv.gz
2008,2,965700,33300,29,0,936120,29580,33.2551077586233,9.55000014230609,33.6178065872855,54.6333379353123,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2008_02.csv.gz
2008,3,1032300,33300,31,0,1000680,31620,42.156639638419,20.6888865358333,42.083413333757,63.1049398292258,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2008_03.csv.gz
2008,4,999000,33300,30,0,968400,30600,48.6347586839445,24.0499820433543,48.4058946536801,76.7000011429191,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2008_04.csv.gz
2008,5,1032300,33300,31,0,1000680,31620,47.9356888030442,21.8926445785833,47.7803016327096,72.8454590500837,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2008_05.csv.gz
2008,6,999000,33300,30,0,968400,30600,47.7121621357771,20.7703669761692,47.2510881745453,81.9715250189393,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2008_06.csv.gz
2008,7,1032300,33300,31,0,1000680,31620,48.6277751104234,20.2000003010035,48.1039237937274,82.700001232326,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2008_07.csv.gz
2008,8,1032300,33300,31,0,1000680,31620,43.8812077113163,17.9000002667308,43.9799099524039,74.2933743003913,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2008_08.csv.gz
2008,9,999000,33300,30,0,968400,30600,39.4842289892248,13.7357144903924,38.6666672428449,73.4094752793501,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2008_09.csv.gz
2008,10,1032300,33300,31,0,1000680,31620,35.1771100215655,14.4000002145767,33.5574276080037,63.1235868393238,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2008_10.csv.gz
2008,11,999000,33300,30,0,968400,30600,29.2278477922106,8.73927114885257,28.0446275590504,56.2000008374453,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2008_11.csv.gz
2008,12,1032300,33300,31,0,1000680,31620,26.1140674866248,3.29653089451437,26.8415288720837,41.9843763200604,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2008_12.csv.gz
