year,month,rows,zips,dates,missing_values,zonal_mean_values,nearest_fill_values,mean,p01,p50,p99,output
2024,1,1032300,33300,31,0,1000680,31620,28.5504240696113,7.36666303112015,29.1354322013729,45.203533995815,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2024_01.csv.gz
2024,2,965700,33300,29,0,936120,29580,35.5055879929416,13.871428778129,36.1408245808226,54.4094444714782,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2024_02.csv.gz
2024,3,1032300,33300,31,0,1000680,31620,39.7835174448853,19.6546204257466,39.8731392630852,57.700000859797,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2024_03.csv.gz
2024,4,999000,33300,30,0,968400,30600,45.048656648629,26.1774438204324,45.1283068670019,62.7828834491991,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2024_04.csv.gz
2024,5,1032300,33300,31,0,1000680,31620,45.257265304943,22.9593974459925,45.4781941508714,66.6227656482979,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2024_05.csv.gz
2024,6,999000,33300,30,0,968400,30600,45.8621316566339,20.2655909582656,46.1237337809455,71.7423958107767,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2024_06.csv.gz
2024,7,1032300,33300,31,0,1000680,31620,44.6432772197507,19.006237783215,44.662963628493,73.9199556886491,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2024_07.csv.gz
2024,8,1032300,33300,31,0,1000680,31620,43.1263711998007,19.7333323403816,42.9056201568874,71.5894460055868,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2024_08.csv.gz
2024,9,999000,33300,30,0,968400,30600,40.7818461312899,17.1806114632058,40.3000006005168,67.4608777284692,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2024_09.csv.gz
2024,10,1032300,33300,31,0,1000680,31620,41.9796880312626,19.4666484382238,41.7166672882934,66.3984127541193,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2024_10.csv.gz
2024,11,999000,33300,30,0,968400,30600,30.5862944232759,13.2333335305254,30.3578627215904,49.6259316548553,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2024_11.csv.gz
2024,12,1032300,33300,31,0,1000680,31620,28.8856915634011,9.35000013932586,28.7734280076279,46.3103479982421,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2024_12.csv.gz
