year,month,rows,zips,dates,missing_values,zonal_mean_values,nearest_fill_values,mean,p01,p50,p99,output
2020,1,1032300,33300,31,0,1000680,31620,30.7690827764858,10.2000001519918,31.1905776012908,45.9256428754876,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2020_01.csv.gz
2020,2,965700,33300,29,0,936120,29580,35.7529465112537,16.6479143835873,36.2176475985085,50.7753273341109,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2020_02.csv.gz
2020,3,1032300,33300,31,0,1000680,31620,38.1517767475717,15.7000002339482,39.2000005841255,52.6137980124952,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2020_03.csv.gz
2020,4,999000,33300,30,0,968400,30600,43.8806077610715,22.7051412019326,44.6345743353504,59.0040016955547,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2020_04.csv.gz
2020,5,1032300,33300,31,0,1000680,31620,42.3890332798998,21.9232198599571,42.7667709365016,63.0540307579037,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2020_05.csv.gz
2020,6,999000,33300,30,0,968400,30600,42.9248063628881,17.2981307589585,43.6800006508827,68.944448944019,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2020_06.csv.gz
2020,7,1032300,33300,31,0,1000680,31620,40.1469657794226,18.3799967855112,39.7027711607171,68.2699645384285,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2020_07.csv.gz
2020,8,1032300,33300,31,0,1000680,31620,39.2442486914454,16.2551626756724,38.1812707302356,71.216838805668,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2020_08.csv.gz
2020,9,999000,33300,30,0,968400,30600,34.8964795811995,13.1935441343077,33.6620316783497,66.9777799454151,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2020_09.csv.gz
2020,10,1032300,33300,31,0,1000680,31620,32.0546622021486,8.55032155598115,31.2000004649162,61.9000009223819,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2020_10.csv.gz
2020,11,999000,33300,30,0,968400,30600,31.1987878979337,13.9882246149129,30.9441747026341,49.8045464459847,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2020_11.csv.gz
2020,12,1032300,33300,31,0,1000680,31620,27.8592384132472,10.5991167475932,27.7794066708302,45.3626684472517,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2020_12.csv.gz
