year,month,rows,zips,dates,missing_values,zonal_mean_values,nearest_fill_values,mean,p01,p50,p99,output
2021,1,1032300,33300,31,0,1000680,31620,31.419890215597,16.1666669075688,31.4188099388986,45.428927469623,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2021_01.csv.gz
2021,2,932400,33300,28,0,903840,28560,37.0241024065541,18.5437231925165,37.4067483561251,50.3500007502735,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2021_02.csv.gz
2021,3,1032300,33300,31,0,1000680,31620,42.5393882474417,25.5296278314015,42.966321800291,56.000000834465,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2021_03.csv.gz
2021,4,999000,33300,30,0,968400,30600,44.4139589266009,25.3756216053236,45.0129949286839,59.9681827117774,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2021_04.csv.gz
2021,5,1032300,33300,31,0,1000680,31620,43.9503658113547,23.9199986322978,44.1015377289451,62.8808586118908,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2021_05.csv.gz
2021,6,999000,33300,30,0,968400,30600,43.0740301846957,19.7307695247806,43.3727279190313,67.6000010073185,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2021_06.csv.gz
2021,7,1032300,33300,31,0,1000680,31620,41.7678280196065,19.3971944511198,41.5655289663123,67.8220614681438,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2021_07.csv.gz
2021,8,1032300,33300,31,0,1000680,31620,41.0862952179209,19.9000002965331,41.0517758218032,69.1104896316502,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2021_08.csv.gz
2021,9,999000,33300,30,0,968400,30600,40.3917097686814,19.6781396795667,40.500000603497,65.2318343053634,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2021_09.csv.gz
2021,10,1032300,33300,31,0,1000680,31620,34.8520605256926,18.6761892047551,34.0784383254972,57.256766129338,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2021_10.csv.gz
2021,11,999000,33300,30,0,968400,30600,32.6110314804495,19.2750002872199,32.1321433359491,47.123081423936,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2021_11.csv.gz
2021,12,1032300,33300,31,0,1000680,31620,30.2093021589775,14.70460334819,29.9555560019281,45.025002326554,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2021_12.csv.gz
