year,month,rows,zips,dates,missing_values,zonal_mean_values,nearest_fill_values,mean,p01,p50,p99,output
2016,1,1032300,33300,31,0,1000680,31620,31.298893511318,12.3000001832843,31.2920004662871,47.5941251351863,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2016_01.csv.gz
2016,2,965700,33300,29,0,936120,29580,36.389890104296,19.4575717185118,36.3461543877537,54.0200008049607,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2016_02.csv.gz
2016,3,1032300,33300,31,0,1000680,31620,40.4637218044957,20.6281218351607,40.7448421649587,58.30813298268,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2016_03.csv.gz
2016,4,999000,33300,30,0,968400,30600,45.7359374783563,24.7276350973838,44.7783847716933,69.8000132352232,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2016_04.csv.gz
2016,5,1032300,33300,31,0,1000680,31620,45.8206252974737,22.0333287954755,45.9055562396016,72.7261943610157,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2016_05.csv.gz
2016,6,999000,33300,30,0,968400,30600,46.4966545825388,20.3191490539353,46.8181825158271,73.7000010982156,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2016_06.csv.gz
2016,7,1032300,33300,31,0,1000680,31620,41.2896420881363,18.6456884820077,40.6089563277605,72.2600010767579,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2016_07.csv.gz
2016,8,1032300,33300,31,0,1000680,31620,38.636795202806,17.7688252411243,37.952559989082,69.1959085663309,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2016_08.csv.gz
2016,9,999000,33300,30,0,968400,30600,37.8988453154759,16.3188572933429,37.2023510305487,66.5883624838725,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2016_09.csv.gz
2016,10,1032300,33300,31,0,1000680,31620,35.7987867362764,14.2814700732166,35.7785719617137,58.3943441553822,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2016_10.csv.gz
2016,11,999000,33300,30,0,968400,30600,33.1569306578317,13.0000001937151,33.3000004962087,54.2358251968716,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2016_11.csv.gz
2016,12,1032300,33300,31,0,1000680,31620,28.4826361736163,10.9777779413594,28.8980202325943,43.6137778885342,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2016_12.csv.gz
