year,month,rows,zips,dates,missing_values,zonal_mean_values,nearest_fill_values,mean,p01,p50,p99,output
2018,1,1032300,33300,31,0,1000680,31620,31.4589908197802,11.7500001750886,32.0625004777685,44.7839622265211,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2018_01.csv.gz
2018,2,932400,33300,28,0,903840,28560,33.452329352943,11.2919968349305,34.2182204661154,50.1500007472932,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2018_02.csv.gz
2018,3,1032300,33300,31,0,1000680,31620,42.9425635310763,21.1000003144145,43.6358356262877,58.661557294904,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2018_03.csv.gz
2018,4,999000,33300,30,0,968400,30600,47.8391100517737,27.2574360463059,47.5352466099697,66.5635093934246,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2018_04.csv.gz
2018,5,1032300,33300,31,0,1000680,31620,47.7891633223869,19.9685165577167,48.9013999459088,72.4277810792581,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2018_05.csv.gz
2018,6,999000,33300,30,0,968400,30600,43.6600508700081,19.5276797979188,43.1664368011612,71.4857248747441,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2018_06.csv.gz
2018,7,1032300,33300,31,0,1000680,31620,44.5338231249669,21.3600003182888,43.6638203061634,75.0192936430064,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2018_07.csv.gz
2018,8,1032300,33300,31,0,1000680,31620,41.1260533182281,19.0832618042415,40.3774525082322,71.5857153524246,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2018_08.csv.gz
2018,9,999000,33300,30,0,968400,30600,33.6061531147374,12.6563622323901,32.5368425900999,62.503243462209,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2018_09.csv.gz
2018,10,1032300,33300,31,0,1000680,31620,31.0087379086785,10.0103698587097,31.2305355960902,52.714770472121,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2018_10.csv.gz
2018,11,999000,33300,30,0,968400,30600,28.6104395823524,10.3209294173597,28.431579371032,48.0991645266136,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2018_11.csv.gz
2018,12,1032300,33300,31,0,1000680,31620,27.8184122647768,10.9724973857252,27.8666670819124,42.9884300229855,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2018_12.csv.gz
