year,month,rows,zips,dates,missing_values,zonal_mean_values,nearest_fill_values,mean,p01,p50,p99,output
2009,1,1032300,33300,31,0,1000680,31620,29.8528902677766,8.07500012032688,30.4583140399622,47.0116595548573,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2009_01.csv.gz
2009,2,932400,33300,28,0,903840,28560,36.4601115489861,17.0999796362529,36.2537118962065,53.1482557370257,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2009_02.csv.gz
2009,3,1032300,33300,31,0,1000680,31620,41.6739205510228,17.2973454831297,41.8503369887633,61.9967912555108,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2009_03.csv.gz
2009,4,999000,33300,30,0,968400,30600,47.6771872120663,22.8000003397465,48.19333405147,68.7439575078813,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2009_04.csv.gz
2009,5,1032300,33300,31,0,1000680,31620,44.3814639816317,19.4872411812118,44.4265562482905,72.0544574193296,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2009_05.csv.gz
2009,6,999000,33300,30,0,968400,30600,44.1061822825114,19.7183657854778,44.0382029034114,71.8229004503226,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2009_06.csv.gz
2009,7,1032300,33300,31,0,1000680,31620,42.1003055172334,17.6601924961671,42.1086694412093,71.6000010669232,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2009_07.csv.gz
2009,8,1032300,33300,31,0,1000680,31620,40.7409751994717,17.320572422189,39.8515846296973,72.7879946246773,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2009_08.csv.gz
2009,9,999000,33300,30,0,968400,30600,38.0469431980689,15.1722183589382,38.0197809744227,67.4692339113528,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2009_09.csv.gz
2009,10,1032300,33300,31,0,1000680,31620,27.9489336643923,8.2003695251801,27.2200004056096,52.7874610863037,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2009_10.csv.gz
2009,11,999000,33300,30,0,968400,30600,30.1732089932247,10.3079933243328,29.492857582335,52.293027475952,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2009_11.csv.gz
2009,12,1032300,33300,31,0,1000680,31620,26.7609505164873,7.50000011175871,27.1646089820477,42.9934802891264,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2009_12.csv.gz
