year,month,rows,zips,dates,missing_values,zonal_mean_values,nearest_fill_values,mean,p01,p50,p99,output
2006,1,1032300,33300,31,0,1000680,31620,27.4122630981677,3.25520743487001,27.9000004157424,46.7095427869095,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2006_01.csv.gz
2006,2,932400,33300,28,0,903840,28560,33.6154861192685,10.0000001490116,33.9967747001398,53.4889210394544,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2006_02.csv.gz
2006,3,1032300,33300,31,0,1000680,31620,41.4920191868006,19.6052239108847,40.7000006064773,65.3000009730458,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2006_03.csv.gz
2006,4,999000,33300,30,0,968400,30600,48.9801435392383,23.6000003516674,49.2033020205887,71.7073459391739,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2006_04.csv.gz
2006,5,1032300,33300,31,0,1000680,31620,49.0708892873663,19.9339248943256,49.5253352519559,76.3470689268574,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2006_05.csv.gz
2006,6,999000,33300,30,0,968400,30600,52.6356071398935,16.4099954826232,53.7823666993207,87.5000013038516,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2006_06.csv.gz
2006,7,1032300,33300,31,0,1000680,31620,52.0563102717799,21.1145806717746,52.3250007797033,86.175008984313,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2006_07.csv.gz
2006,8,1032300,33300,31,0,1000680,31620,48.656744752323,18.9170558002807,48.9202412340773,80.6227289950686,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2006_08.csv.gz
2006,9,999000,33300,30,0,968400,30600,39.9274978952461,14.5500002168119,38.7042298328181,74.6556385681033,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2006_09.csv.gz
2006,10,1032300,33300,31,0,1000680,31620,34.1450915052687,10.7208302879579,32.9000004902482,62.8026900065519,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2006_10.csv.gz
2006,11,999000,33300,30,0,968400,30600,28.4935770843889,6.63999276910067,27.8937504156493,52.0535263736906,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2006_11.csv.gz
2006,12,1032300,33300,31,0,1000680,31620,25.8814098917491,3.82133552470627,26.4538465480392,43.6338808219246,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/o3_zcta_daily/o3_zcta_daily_2006_12.csv.gz
