term,estimate,std.error,robust.se,statistic,p.value
pm25_prior_5ug,0.08897346613677741,0.09308590668000334,0.09035783118779066,0.9846790805753612,0.324781731507659
age,0.004191064425188659,0.0022272138531868983,0.0023037953407062575,1.8191999745532237,0.06888092673227723
sexM,-0.2527017996312901,0.05393789498222684,0.05407526472507525,-4.673149561376252,2.9661560500408584e-6
raceBLACK,-0.5000293187512741,0.1406872867792864,0.13827411627779237,-3.6162177868974146,2.9893889528265314e-4
raceMULTI,-0.8994267777364815,0.5163635330359754,0.5122830881676196,-1.7557221749279923,0.07913585854880081
raceNATIVE,0.1852823185919422,0.31697852897785733,0.3110590090224937,0.59565006387114094,0.5514090242659319
racePACIFIC,-0.9676920002855247,1.0147844077350265,1.0556044196410022,-0.9167184053801373,0.35929021884775747
raceWHITE,-0.6996247937824107,0.1201838528873493,0.11874287662974065,-5.8919306457763625,3.817093877214024e-9
zcta_svi_proxy,0.17102527774267107,0.15511008088499276,0.15505864909458414,1.102971544904583,0.2700395224537742
