term,estimate,std.error,robust.se,statistic,p.value
no2_prior_10ppb,0.05711760225881894,0.059824418312196086,0.058394690371857405,0.9781300644817882,0.32801000004728215
age,0.006100498742107478,0.0014156500213383001,0.001540515130025511,3.960038186711255,7.493777934052928e-5
sexM,0.13282809301899398,0.045862256816448226,0.04519742880017053,2.9388418001887047,0.003294411825916703
raceBLACK,-0.008504413038351743,0.1267212678066196,0.12703031968674813,-0.0669478992048772,0.9466231804940884
raceMULTI,0.2147686443863796,0.24024605877789518,0.24021848305898585,0.8940554517349233,0.3712922228658113
raceNATIVE,0.13008358286234428,0.35759429746868426,0.3627664887677239,0.35858765043106183,0.7199035867293309
racePACIFIC,0.5169625777283661,0.3388654359634298,0.3368202027235829,1.5348324522939025,0.12482498910638502
raceWHITE,0.007076758868556591,0.12055542079780421,0.1213495632582387,0.058317135048082946,0.9534960189480035
zcta_svi_proxy,0.26938226207628324,0.11792182184143765,0.11824085457725103,2.278250297153308,0.022711669115400568
