term,estimate,std.error,statistic,p.value
pm25_prior_5ug,0.07853573789535229,0.09385607863623954,0.8367677303005093,0.40272313948250954
age,0.01288143750989798,0.002327709827449791,5.533953312389766,3.130923459403925e-8
sexM,0.09725336925667172,0.054547680638751185,1.7829056729422517,0.07460165947953201
raceBLACK,-0.5065786934537638,0.14137463722195673,-3.583236027396063,3.3936370087114993e-4
raceMULTI,-0.9245144986521484,0.5186567284736698,-1.7825171214357096,0.07466494170156926
raceNATIVE,0.04178401950118577,0.3211337538025322,0.1301140693135581,0.8964761790453997
racePACIFIC,-1.3347231501602264,1.0180727798519218,-1.3110292079062964,0.18984789589434178
raceWHITE,-0.6888403738454891,0.12096699542497237,-5.694448898441312,1.237710484747102e-8
zcta_svi_proxy,0.08451567882511998,0.15553607245476944,0.5433831360869519,0.5868660343227909
