term,estimate,std.error,statistic,p.value
pm25_prior_5ug,0.019493066636197733,0.034708777654858504,0.561617779514892,0.5743764640968162
age,0.024451596203139532,0.0010123635290702627,24.152980131154525,6.947253201048583e-129
sexM,-0.15374264558870768,0.020779894428408364,-7.398624960217548,1.3760186927273665e-13
raceBLACK,0.07423644668177805,0.06077458234016306,1.221504843361444,0.2218949329254095
raceMULTI,0.019605547317773604,0.15705515715400314,0.12483224157070529,0.9006563619488982
raceNATIVE,0.2106173920454568,0.10933106747646243,1.9264185094579818,0.05405213809607354
racePACIFIC,-0.37562713705824635,0.3207419646153186,-1.1711193996979914,0.24155078704351624
raceWHITE,0.062201210219770986,0.04949377530342695,1.2567481433461023,0.2088448490473006
zcta_svi_proxy,0.34350314567711715,0.05805486524117826,5.916870950437944,3.2812393704590927e-9
