term,estimate,std.error,robust.se,statistic,p.value
pm25_prior_5ug,0.18636584752296673,0.07852384939348032,0.07861313516341069,2.3706705900429212,0.017755848030075377
age,0.006072419964718542,0.0014152467324725839,0.0015404893085775619,3.9418773833137593,8.084630652618084e-5
sexM,0.1324242294128604,0.045858622698312375,0.04519919213558644,2.929791953263685,0.0033918901437961666
raceBLACK,-7.119927644801651e-4,0.12678298707408803,0.12724894792958766,-0.005595274271926723,0.9955356403393391
raceMULTI,0.2121829811043079,0.24006073674044018,0.24027114598629884,0.8830980525493783,0.37718329628362546
raceNATIVE,0.12990988904167414,0.35722770765907896,0.3629422612690173,0.3579354153673036,0.7203916465555822
racePACIFIC,0.5202334302813307,0.33882046726752435,0.33640007045688375,1.546472417722067,0.12199051644080344
raceWHITE,0.010534275560882446,0.12027139065092024,0.12124598742268314,0.08688349845474272,0.9307641162393816
zcta_svi_proxy,0.2656094061186996,0.11528889529548791,0.11535851686296081,2.3024689753443006,0.02130873907588942
