organ,organ_label,pollutant,exposure,endpoint,intervals,candidate_organ_episodes,people,centers,adverse_events,hazard_ratio,conf_low,conf_high,p_value,concordance,adjustment_set,variance_estimator,center_adjustment
LU,Lung,pm25,Daily PM2.5-derived monthly exposure per 5 ug/m3,time_varying_death_or_deterioration_delist_cause_specific,424842,48311,48311,85,5776,1.1422940430279682,1.0952950929458058,1.1913097110914783,5.429012417469336e-10,0.6566616738066372,age + sex + race + zcta_svi_proxy + time_updated_organ_score + strata(listing_center),model_based,stratified_baseline_hazard_by_listing_center
