organ,pollutant,model,exposure_window,exposure_form,contrast,p25,p75,hazard_ratio,conf_low,conf_high,n_intervals,n_registrations,adverse_events,concordance,wald_chisq,df,p_value
KI,Ozone,single_pollutant_ozone_lagged_annual_linear,lagged_annual,linear,p75_vs_p25,3.6007414174079906,4.020549310113662,1.032847112170672,0.9260847119740723,1.1519174685924012,2781314,673351,116044,0.7446050801627024,35.2723074321614,1,2.8667953030717867e-9
