organ,pollutant,model,exposure_window,exposure_form,contrast,p25,p75,hazard_ratio,conf_low,conf_high,n_intervals,n_registrations,adverse_events,concordance,wald_chisq,df,p_value
KI,PM2.5,combined_pollutants_lagged_annual_linear,lagged_annual,linear,p75_vs_p25,1.4259236324696243,1.9335416455601546,1.0108077174015357,0.8675822535123737,1.1776776639010984,2781314,673351,116044,0.7445997922839067,1.9463090287043077,1,0.16298514386951296
KI,Ozone,combined_pollutants_lagged_annual_linear,lagged_annual,linear,p75_vs_p25,3.6007414174079906,4.020549310113662,1.0272981022270713,0.9210088761278011,1.1458536591702737,2781314,673351,116044,0.7445997922839067,22.37475373685875,1,2.2430322970311743e-6
KI,NO2,combined_pollutants_lagged_annual_linear,lagged_annual,linear,p75_vs_p25,0.51655694237722,1.28970690929528,0.9694110200083444,0.9096377747853024,1.0331120274061019,2781314,673351,116044,0.7445997922839067,9.211492413889914,1,0.0024050055425686766
