organ,organ_label,exposure,exposure_label,subgroup,subgroup_label,subgroup_level,exposure_data_end_year,n,people,centers,adverse_events,hazard_ratio,conf_low,conf_high,p_value,concordance,adjustment_set,variance_estimator,center_adjustment,error
LI,Liver,pm25,PM2.5 waitlist-period mean per 5 ug/m3,race_group,Race,Black,2023,19309,17968,156,3667,1.9291330999522733,1.6547080689492495,2.249070145463592,4.749020324420422e-17,0.7864772080771238,age + sex + listing_year + organ_score + strata(listing_center),model_based,stratified_baseline_hazard_by_listing_center,NA
