organ,organ_label,exposure,exposure_label,subgroup,subgroup_label,subgroup_level,exposure_data_end_year,n,people,centers,adverse_events,hazard_ratio,conf_low,conf_high,p_value,concordance,adjustment_set,variance_estimator,center_adjustment,error
HR,Heart,o3,Ozone waitlist-period mean per 10 ppb,race_group,Race,Asian,2023,2354,2287,143,249,0.763861464736379,0.4857175097739293,1.2012833088532908,0.24358235605100997,0.6890894175553732,age + sex + listing_year + organ_score + strata(listing_center),model_based,stratified_baseline_hazard_by_listing_center,NA
