organ,pollutant,model,exposure_window,exposure_form,exposure_value,reference_value,hazard_ratio,conf_low,conf_high,n_intervals,n_registrations,adverse_events,concordance
LU,Ozone,single_pollutant_ozone_lagged_annual_spline,lagged_annual,spline,2.9487351882741573,3.8110269434658104,0.7612001098172506,0.5664356902368597,1.0229327303572675,60514,41045,4635,0.7974716820659528
LU,Ozone,single_pollutant_ozone_lagged_annual_spline,lagged_annual,spline,2.976644047354041,3.8110269434658104,0.7733984068952988,0.58069425338819,1.0300516877826418,60514,41045,4635,0.7974716820659528
LU,Ozone,single_pollutant_ozone_lagged_annual_spline,lagged_annual,spline,3.0045529064339247,3.8110269434658104,0.785524151614683,0.5946548981641293,1.0376576307955636,60514,41045,4635,0.7974716820659528
LU,Ozone,single_pollutant_ozone_lagged_annual_spline,lagged_annual,spline,3.0324617655138084,3.8110269434658104,0.7975568708343034,0.6082677486207396,1.0457515849843582,60514,41045,4635,0.7974716820659528
LU,Ozone,single_pollutant_ozone_lagged_annual_spline,lagged_annual,spline,3.060370624593692,3.8110269434658104,0.8094753707351392,0.6214867726304029,1.0543271469052928,60514,41045,4635,0.7974716820659528
LU,Ozone,single_pollutant_ozone_lagged_annual_spline,lagged_annual,spline,3.0882794836735754,3.8110269434658104,0.8212577653346042,0.6342709377123364,1.0633694167905898,60514,41045,4635,0.7974716820659528
LU,Ozone,single_pollutant_ozone_lagged_annual_spline,lagged_annual,spline,3.116188342753459,3.8110269434658104,0.8328815097081598,0.6465852088805586,1.0728541260860898,60514,41045,4635,0.7974716820659528
LU,Ozone,single_pollutant_ozone_lagged_annual_spline,lagged_annual,spline,3.144097201833343,3.8110269434658104,0.8443234380535883,0.6584013058255836,1.0827470446048604,60514,41045,4635,0.7974716820659528
LU,Ozone,single_pollutant_ozone_lagged_annual_spline,lagged_annual,spline,3.1720060609132266,3.8110269434658104,0.8555598067118925,0.6696981528391552,1.0930037357243463,60514,41045,4635,0.7974716820659528
LU,Ozone,single_pollutant_ozone_lagged_annual_spline,lagged_annual,spline,3.1999149199931103,3.8110269434658104,0.866566342234749,0.68046198140783,1.103569701191055,60514,41045,4635,0.7974716820659528
LU,Ozone,single_pollutant_ozone_lagged_annual_spline,lagged_annual,spline,3.227823779072994,3.8110269434658104,0.877318294561847,0.6906860782282056,1.114380923888551,60514,41045,4635,0.7974716820659528
LU,Ozone,single_pollutant_ozone_lagged_annual_spline,lagged_annual,spline,3.2557326381528777,3.8110269434658104,0.8877904953422667,0.7003702048709696,1.125364782993979,60514,41045,4635,0.7974716820659528
LU,Ozone,single_pollutant_ozone_lagged_annual_spline,lagged_annual,spline,3.283641497232761,3.8110269434658104,0.8979574214024475,0.709519743513805,1.136441287255094,60514,41045,4635,0.7974716820659528
LU,Ozone,single_pollutant_ozone_lagged_annual_spline,lagged_annual,spline,3.3115503563126447,3.8110269434658104,0.9077932633291823,0.7181446416297295,1.147524553097955,60514,41045,4635,0.7974716820659528
LU,Ozone,single_pollutant_ozone_lagged_annual_spline,lagged_annual,spline,3.3394592153925284,3.8110269434658104,0.917271999099776,0.7262582352723863,1.1585244469096219,60514,41045,4635,0.7974716820659528
LU,Ozone,single_pollutant_ozone_lagged_annual_spline,lagged_annual,spline,3.367368074472412,3.8110269434658104,0.9263674726529553,0.7338760262616384,1.169348314538725,60514,41045,4635,0.7974716820659528
LU,Ozone,single_pollutant_ozone_lagged_annual_spline,lagged_annual,spline,3.395276933552296,3.8110269434658104,0.9350534772536944,0.7410144758667541,1.179902733076219,60514,41045,4635,0.7974716820659528
LU,Ozone,single_pollutant_ozone_lagged_annual_spline,lagged_annual,spline,3.4231857926321796,3.8110269434658104,0.9433038434629045,0.7476898601424106,1.1900952367100524,60514,41045,4635,0.7974716820659528
LU,Ozone,single_pollutant_ozone_lagged_annual_spline,lagged_annual,spline,3.4510946517120633,3.8110269434658104,0.9510925314792688,0.7539172134715834,1.19983598632841,60514,41045,4635,0.7974716820659528
LU,Ozone,single_pollutant_ozone_lagged_annual_spline,lagged_annual,spline,3.479003510791947,3.8110269434658104,0.9583937275756359,0.7597093699367734,1.2090393687427676,60514,41045,4635,0.7974716820659528
LU,Ozone,single_pollutant_ozone_lagged_annual_spline,lagged_annual,spline,3.5069123698718307,3.8110269434658104,0.9651819443066761,0.7650760985673714,1.217625524258333,60514,41045,4635,0.7974716820659528
LU,Ozone,single_pollutant_ozone_lagged_annual_spline,lagged_annual,spline,3.5348212289517145,3.8110269434658104,0.9714321241183123,0.7700233190619591,1.2255218100649283,60514,41045,4635,0.7974716820659528
LU,Ozone,single_pollutant_ozone_lagged_annual_spline,lagged_annual,spline,3.5627300880315977,3.8110269434658104,0.977119745943165,0.7745523792605926,1.2326642115843431,60514,41045,4635,0.7974716820659528
LU,Ozone,single_pollutant_ozone_lagged_annual_spline,lagged_annual,spline,3.5906389471114815,3.8110269434658104,0.9822209343203194,0.7786593741132927,1.2389987148304873,60514,41045,4635,0.7974716820659528
LU,Ozone,single_pollutant_ozone_lagged_annual_spline,lagged_annual,spline,3.618547806191365,3.8110269434658104,0.9867125705326343,0.7823344877629739,1.2444826504211246,60514,41045,4635,0.7974716820659528
LU,Ozone,single_pollutant_ozone_lagged_annual_spline,lagged_annual,spline,3.646456665271249,3.8110269434658104,0.9905724052110293,0.7855613453577813,1.2490860144329834,60514,41045,4635,0.7974716820659528
LU,Ozone,single_pollutant_ozone_lagged_annual_spline,lagged_annual,spline,3.6743655243511326,3.8110269434658104,0.9937791718132034,0.7883163693867092,1.2527927627559767,60514,41045,4635,0.7974716820659528
LU,Ozone,single_pollutant_ozone_lagged_annual_spline,lagged_annual,spline,3.702274383431016,3.8110269434658104,0.996312700344663,0.7905681470112178,1.2556020636814111,60514,41045,4635,0.7974716820659528
LU,Ozone,single_pollutant_ozone_lagged_annual_spline,lagged_annual,spline,3.7301832425108996,3.8110269434658104,0.9981569113829066,0.792278260698728,1.2575344663158992,60514,41045,4635,0.7974716820659528
LU,Ozone,single_pollutant_ozone_lagged_annual_spline,lagged_annual,spline,3.7580921015907833,3.8110269434658104,0.9993404940554081,0.7934235309652755,1.2586990227576387,60514,41045,4635,0.7974716820659528
LU,Ozone,single_pollutant_ozone_lagged_annual_spline,lagged_annual,spline,3.786000960670667,3.8110269434658104,0.9999272451816381,0.7940018083594895,1.2592597209852314,60514,41045,4635,0.7974716820659528
