organ,pollutant,model,exposure_window,exposure_form,exposure_value,reference_value,hazard_ratio,conf_low,conf_high,n_intervals,n_registrations,adverse_events,concordance
LI,Ozone,single_pollutant_ozone_lagged_annual_spline,lagged_annual,spline,2.906649601459505,3.8209383172926565,0.9241820739316613,0.733164434116779,1.1649671833925634,421374,216497,41324,0.7941024163780456
LI,Ozone,single_pollutant_ozone_lagged_annual_spline,lagged_annual,spline,2.9357783685060204,3.8209383172926565,0.9252275333833385,0.7356293772694231,1.1636919554629086,421374,216497,41324,0.7941024163780456
LI,Ozone,single_pollutant_ozone_lagged_annual_spline,lagged_annual,spline,2.9649071355525356,3.8209383172926565,0.9263328904406499,0.7380212975385038,1.1626935791339559,421374,216497,41324,0.7941024163780456
LI,Ozone,single_pollutant_ozone_lagged_annual_spline,lagged_annual,spline,2.994035902599051,3.8209383172926565,0.927501060818364,0.7403450397315384,1.161969313836606,421374,216497,41324,0.7941024163780456
LI,Ozone,single_pollutant_ozone_lagged_annual_spline,lagged_annual,spline,3.023164669645566,3.8209383172926565,0.9287349862704082,0.74260619220006,1.1615155970721052,421374,216497,41324,0.7941024163780456
LI,Ozone,single_pollutant_ozone_lagged_annual_spline,lagged_annual,spline,3.052293436692081,3.8209383172926565,0.930037636545922,0.7448110501217495,1.1613281049610278,421374,216497,41324,0.7941024163780456
LI,Ozone,single_pollutant_ozone_lagged_annual_spline,lagged_annual,spline,3.081422203738596,3.8209383172926565,0.9314120114437864,0.7469665683499627,1.1614018241514028,421374,216497,41324,0.7941024163780456
LI,Ozone,single_pollutant_ozone_lagged_annual_spline,lagged_annual,spline,3.1105509707851113,3.8209383172926565,0.9328611429678995,0.7490803047690118,1.161731134190909,421374,216497,41324,0.7941024163780456
LI,Ozone,single_pollutant_ozone_lagged_annual_spline,lagged_annual,spline,3.1396797378316266,3.8209383172926565,0.9343880975856613,0.7511603553238444,1.1623098992402812,421374,216497,41324,0.7941024163780456
LI,Ozone,single_pollutant_ozone_lagged_annual_spline,lagged_annual,spline,3.168808504878142,3.8209383172926565,0.9359959785923153,0.7532152820438046,1.1631315678616774,421374,216497,41324,0.7941024163780456
LI,Ozone,single_pollutant_ozone_lagged_annual_spline,lagged_annual,spline,3.197937271924657,3.8209383172926565,0.9376879285839969,0.7552540354604718,1.1641892795396591,421374,216497,41324,0.7941024163780456
