organ,organ_label,exposure,exposure_label,exposure_window,exposure_data_end_year,endpoint,n,adverse_events,competing_transplant_or_improvement,expanded_rows,subdistribution_hazard_ratio,conf_low,conf_high,p_value,elapsed_seconds,adjustment_set,variance_estimator,center_adjustment,sampled,error
HR,Heart,o3,Ozone waitlist-period mean per 10 ppb,observed_waitlist_period_mean,2023,death_or_deterioration_delist_subdistribution,73304,9785,54912,67351915,0.9904732827500884,0.9190966248481539,1.0673930219293493,0.8019295476632682,634.49,age + sex + race + listing_year + baseline_organ_score + strata(listing_center),survival_finegray_weighted_cox_model_based,stratified_baseline_hazard_by_listing_center,FALSE,NA
