organ,organ_label,model,endpoint,term,exposure,intervals,waitlist_rows,people,adverse_events,hazard_ratio,conf_low,conf_high,p_value,concordance,variance_estimator,center_adjustment
LU,Lung,o3,time_varying_death_or_deterioration_delist_cause_specific,o3_interval_10ppb,Interval ozone per 10 ppb,83445,46682,43535,5638,0.9282079245581256,0.8770288878334316,0.9823735149031206,0.010037765134312917,0.6779705699884827,robust_patient_clustered,stratified_listing_center_baseline_hazard
