window,pollutant,tract_geoid,value,days,missing_values,nearest_fill_days
2010-2014,o3,17031813701,31.6169774700344,1826,0,1826
2010-2014,o3,17031802003,35.8836442002793,1826,0,0
2010-2014,o3,17031831300,32.6838449558115,1826,0,1826
2010-2014,o3,17031835800,32.973494467247,1826,0,1826
2010-2014,o3,17031829903,35.4349402870579,1826,0,0
2010-2014,o3,17031844600,32.0455097874824,1826,0,1826
2010-2014,o3,17031803604,36.2853784158312,1826,0,0
2010-2014,o3,17031803005,34.5233575790602,1826,0,0
2010-2014,o3,17031802504,35.310332764208,1826,0,0
2010-2014,o3,17031804508,33.9235492459165,1826,0,0
2010-2014,o3,17031804000,34.2880070826726,1826,0,0
2010-2014,o3,17031770602,33.7410008678768,1826,0,0
2010-2014,o3,17031839600,33.1648416771081,1826,0,0
2010-2014,o3,17031802100,35.0234671155376,1826,0,0
2010-2014,o3,17031801603,34.4368844123829,1826,0,0
2010-2014,o3,17031800400,35.6124868395393,1826,0,0
2010-2014,o3,17031230900,32.422125346216,1826,0,0
2010-2014,o3,17031230200,32.422125346216,1826,0,1826
2010-2014,o3,17031222600,31.7382808672417,1826,0,1826
2010-2014,o3,17031220400,32.2187299434043,1826,0,0
2010-2014,o3,17031210700,32.2286423203318,1826,0,1826
2010-2014,o3,17031250200,32.8033411240762,1826,0,0
2010-2014,o3,17031240800,31.9112819651099,1826,0,1826
2010-2014,o3,17031062300,32.7562984070554,1826,0,0
2010-2014,o3,17031061500,32.3344473602436,1826,0,1826
2010-2014,o3,17031832100,32.0700990540044,1826,0,1826
2010-2014,o3,17031050900,32.8413476963841,1826,0,1826
2010-2014,o3,17031050600,32.1462764921603,1826,0,1826
2010-2014,o3,17031040202,33.3609533996361,1826,0,0
2010-2014,o3,17031031900,32.9956193306654,1826,0,1826
2010-2014,o3,17031031502,32.4151702530127,1826,0,1826
2010-2014,o3,17031030300,33.3194418984699,1826,0,1826
2010-2014,o3,17031020901,33.2918405837103,1826,0,1826
2010-2014,o3,17031020302,32.9855426601976,1826,0,1826
2010-2014,o3,17031200402,32.4631439667615,1826,0,0
2010-2014,o3,17031190900,32.6262326877022,1826,0,1826
2010-2014,o3,17031190402,32.9311067338662,1826,0,1826
2010-2014,o3,17031190100,32.906353173804,1826,0,1826
2010-2014,o3,17031170600,33.0744254654651,1826,0,0
2010-2014,o3,17031160601,32.1881713449204,1826,0,0
2010-2014,o3,17031160100,33.0652797917253,1826,0,1826
2010-2014,o3,17031150800,31.723823035701,1826,0,0
2010-2014,o3,17031140400,32.9349676320617,1826,0,0
2010-2014,o3,17031100300,33.1474539440998,1826,0,0
2010-2014,o3,17031071100,31.8258493241873,1826,0,0
2010-2014,o3,17031070300,31.66506071281,1826,0,0
2010-2014,o3,17031818100,34.1825853943547,1826,0,0
2010-2014,o3,17031817102,33.2058602976536,1826,0,0
2010-2014,o3,17031816402,32.564513081087,1826,0,0
2010-2014,o3,17031815900,32.7887189989952,1826,0,0
2010-2014,o3,17031730100,33.3467693906624,1826,0,1826
2010-2014,o3,17031720100,33.241402466858,1826,0,0
2010-2014,o3,17031710400,32.8769446301018,1826,0,1826
2010-2014,o3,17031812600,32.8599128664307,1826,0,1826
2010-2014,o3,17031811100,33.6398508116051,1826,0,0
2010-2014,o3,17031730300,33.4342283185812,1826,0,1826
2010-2014,o3,17031660600,32.8973717936044,1826,0,1826
2010-2014,o3,17031650400,32.9935382791557,1826,0,0
2010-2014,o3,17031490800,33.2073115572591,1826,0,0
2010-2014,o3,17031480200,33.4963312767903,1826,0,1826
2010-2014,o3,17031301701,32.0547649902491,1826,0,1826
2010-2014,o3,17031301600,32.7465503236681,1826,0,0
2010-2014,o3,17031430400,33.5463312775354,1826,0,0
2010-2014,o3,17031411100,33.604381661752,1826,0,0
2010-2014,o3,17031410200,32.4128701434494,1826,0,1826
2010-2014,o3,17031390400,32.5349950083579,1826,0,1826
2010-2014,o3,17031381800,32.9232754084483,1826,0,1826
2010-2014,o3,17031280900,32.3781494419463,1826,0,1826
2010-2014,o3,17031260700,32.9356521884794,1826,0,0
2010-2014,o3,17031251800,32.3875141737397,1826,0,1826
2010-2014,o3,17031301200,32.6668679566538,1826,0,0
2010-2014,o3,17031292500,32.9838997247952,1826,0,1826
2010-2014,o3,17031824113,36.0082631324028,1826,0,0
2010-2014,o3,17031823500,33.2809424455413,1826,0,1826
2010-2014,o3,17031825505,34.1793611336276,1826,0,0
2010-2014,o3,17031820502,33.2710300686138,1826,0,0
2010-2014,o3,17031823703,33.3478920631874,1826,0,0
2010-2014,o3,17031823805,34.1595842987217,1826,0,0
2010-2014,o3,17031829800,35.2796828915352,1826,0,0
2010-2014,o3,17031828401,34.0320377469855,1826,0,0
2010-2014,o3,17031829000,33.3406905296737,1826,0,0
2010-2014,o3,17031828802,34.6113915343699,1826,0,0
2010-2014,o3,17031691000,33.3313257978803,1826,0,0
2010-2014,o3,17031681300,33.3441406940187,1826,0,0
2010-2014,o3,17031672000,33.1738230573077,1826,0,0
2010-2014,o3,17031590600,32.3035054101659,1826,0,1826
2010-2014,o3,17031580300,33.0074484655623,1826,0,1826
2010-2014,o3,17031570100,31.5150880928316,1826,0,0
2010-2014,o3,17031560200,32.4848854785861,1826,0,0
2010-2014,o3,17031630400,31.9491790083909,1826,0,0
2010-2014,o3,17031620300,32.8526291861469,1826,0,0
2010-2014,o3,17031843800,33.2018077236612,1826,0,0
2010-2014,o3,17031839800,32.9857617182512,1826,0,1826
2010-2014,o3,17031440900,33.2257945805356,1826,0,0
2010-2014,o3,17031431301,32.7013148355899,1826,0,1826
2010-2014,o3,17031843000,32.9915667566729,1826,0,0
2010-2014,o3,17031809200,35.1816544125279,1826,0,0
2010-2014,o3,17031808200,33.7421281041112,1826,0,0
2010-2014,o3,17031807500,35.6205919875242,1826,0,0
2010-2014,o3,17031806802,33.9610081730902,1826,0,1826
2010-2014,o3,17031806400,34.6894309659818,1826,0,0
2010-2014,o3,17031811402,33.4637463913102,1826,0,0
2010-2014,o3,17031810200,33.1609260143992,1826,0,0
2010-2014,o3,17031805106,34.0647869260058,1826,0,0
2010-2014,o3,17031805302,36.4605153297224,1826,0,0
2010-2014,o3,17031805110,35.3508767589706,1826,0,0
2010-2014,o3,17031827000,35.7253017371678,1826,0,1826
2010-2014,o3,17031826304,33.426616051217,1826,0,0
2010-2014,o3,17031827500,33.3199347790906,1826,0,0
2010-2014,o3,17031821700,33.4363093700909,1826,0,0
2010-2014,o3,17031823602,34.8365832135196,1826,0,0
2010-2014,o3,17031820300,32.5658821939223,1826,0,1826
2010-2014,o3,17031819200,33.5609123292313,1826,0,0
2010-2014,o3,17031530200,33.4393761828419,1826,0,0
2010-2014,o3,17031720400,33.5014243765376,1826,0,0
2010-2014,o3,17031491300,33.4596390528043,1826,0,0
2010-2014,o3,17031814500,32.9565174680893,1826,0,1826
2010-2014,o3,17031010100,33.0495623763761,1826,0,0
2010-2014,o3,17031010501,32.9431001623034,1826,0,1826
2010-2014,o3,17031081401,36.3404715163236,1826,0,1826
2010-2014,o3,17031252201,32.3875141737397,1826,0,0
2010-2014,o3,17031980100,32.663308263282,1826,0,0
2010-2014,o3,17031430101,32.8791899751517,1826,0,1826
2010-2014,o3,17031530502,33.4773279906364,1826,0,0
2010-2014,o3,17031063301,32.8615558018331,1826,0,1826
2010-2014,o3,17031080201,33.2794638036792,1826,0,0
2010-2014,o3,17031803014,34.7085437811626,1826,0,0
2010-2014,o3,17031803012,33.1930180192585,1826,0,0
2010-2014,o3,17031830007,35.2242885862191,1826,0,0
2010-2014,o3,17031803612,33.977601820654,1826,0,0
2010-2014,o3,17031240600,32.8359260095563,1826,0,1826
2010-2014,o3,17031240700,32.8359260095563,1826,0,1826
2010-2014,o3,17031260400,32.9500004909933,1826,0,1826
2010-2014,o3,17031260200,32.9356521884794,1826,0,1826
2010-2014,o3,17031283200,32.8898142907536,1826,0,0
2010-2014,o3,17031310500,31.6411833849624,1826,0,1826
2010-2014,o3,17031420100,34.3836259230898,1826,0,0
2010-2014,o3,17031491000,33.0998361996882,1826,0,0
2010-2014,o3,17031802607,35.5183466409842,1826,0,0
2010-2014,o3,17031836700,32.932612757985,1826,0,0
2010-2014,o3,17031837100,32.9158274346242,1826,0,1826
2010-2014,o3,17031835500,32.0831603904531,1826,0,0
2010-2014,o3,17031834000,33.3635273317665,1826,0,0
2010-2014,o3,17031330103,32.5139106706944,1826,0,1826
2010-2014,o3,17031809402,34.2028482643171,1826,0,0
2010-2014,o3,17031630600,32.7373498854149,1826,0,0
2010-2014,o3,17031803615,35.1181275769701,1826,0,0
2010-2014,o3,17031821001,33.6905262413489,1826,0,0
2010-2014,o3,17031823702,35.5395405076746,1826,0,0
2010-2014,o3,17031828602,35.0519446625118,1826,0,0
2010-2014,o3,17031825801,33.7527934930982,1826,0,0
2010-2014,o3,17031819801,34.8743981100305,1826,0,0
2010-2014,o3,17031814400,32.9565174680893,1826,0,0
2010-2014,o3,17031720700,33.1359260140266,1826,0,0
2010-2014,o3,17031813400,32.5636094666157,1826,0,0
2010-2014,o3,17031812802,33.4502743210109,1826,0,1826
2010-2014,o3,17031650301,32.7997814307044,1826,0,1826
2010-2014,o3,17031671400,32.9464955621349,1826,0,1826
2010-2014,o3,17031600600,32.511336738564,1826,0,1826
2010-2014,o3,17031340500,32.9863641278988,1826,0,1826
2010-2014,o3,17031310600,32.4692228277503,1826,0,1826
2010-2014,o3,17031420500,33.2909095869823,1826,0,1826
2010-2014,o3,17031390500,32.5349950083579,1826,0,1826
2010-2014,o3,17031300500,31.7805043070823,1826,0,0
2010-2014,o3,17031806501,33.6292721330977,1826,0,0
2010-2014,o3,17031810301,34.2949895581327,1826,0,0
2010-2014,o3,17031806103,35.2489417446733,1826,0,0
2010-2014,o3,17031803800,34.2237272350554,1826,0,0
2010-2014,o3,17031804511,33.8273827603652,1826,0,0
2010-2014,o3,17031770601,34.1077588141963,1826,0,0
2010-2014,o3,17031230300,32.422125346216,1826,0,1826
2010-2014,o3,17031241000,32.8359260095563,1826,0,1826
2010-2014,o3,17031062400,32.8865831844623,1826,0,1826
2010-2014,o3,17031030703,33.1762326958978,1826,0,1826
2010-2014,o3,17031190702,32.5915667507124,1826,0,1826
2010-2014,o3,17031151002,31.7949073741096,1826,0,0
2010-2014,o3,17031100600,32.990717906715,1826,0,0
2010-2014,o3,17031071700,32.6251921619473,1826,0,1826
2010-2014,o3,17031061901,32.2572841608462,1826,0,1826
2010-2014,o3,17031030103,31.9591461498319,1826,0,1826
2010-2014,o3,17031030701,33.1762326958978,1826,0,1826
2010-2014,o3,17031080300,32.6251921619473,1826,0,1826
2010-2014,o3,17031430102,32.8791899751517,1826,0,1826
2010-2014,o3,17031240900,31.8679084704877,1826,0,0
2010-2014,o3,17031610800,32.9572294067636,1826,0,0
2010-2014,o3,17031690500,33.1606795740888,1826,0,1826
2010-2014,o3,17031835200,32.3674977440877,1826,0,0
2010-2014,o3,17031810702,32.9309424403259,1826,0,1826
2010-2014,o3,17031660302,31.8944692594924,1826,0,1826
2010-2014,o3,17031809700,34.0110081738353,1826,0,0
2010-2014,o3,17031805112,33.6582370842412,1826,0,0
2010-2014,o3,17031818900,33.8530673171554,1826,0,0
2010-2014,o3,17031251400,33.1978646786955,1826,0,0
2010-2014,o3,17031292400,32.9792447411552,1826,0,1826
2010-2014,o3,17031826600,33.6092739582834,1826,0,0
2010-2014,o3,17031520500,33.791457239567,1826,0,1826
2010-2014,o3,17031510200,33.4617748688274,1826,0,0
2010-2014,o3,17031611500,32.7373498854149,1826,0,1826
2010-2014,o3,17031440101,32.4672513052674,1826,0,0
2010-2014,o3,17031612200,33.1325853787085,1826,0,1826
2010-2014,o3,17031836500,33.4009862589402,1826,0,1826
2010-2014,o3,17031801901,34.5635273496479,1826,0,0
2010-2014,o3,17031062700,32.8865831844623,1826,0,1826
2010-2014,o3,17031050500,32.1462764921603,1826,0,0
2010-2014,o3,17031170400,32.9168679603791,1826,0,0
2010-2014,o3,17031151001,31.7949073741096,1826,0,1826
2010-2014,o3,17031130100,33.3751921731232,1826,0,0
2010-2014,o3,17031063200,32.2572841608462,1826,0,0
2010-2014,o3,17031063100,31.550712408806,1826,0,1826
2010-2014,o3,17031710300,32.7421143980817,1826,0,1826
2010-2014,o3,17031820203,34.8316544073125,1826,0,0
2010-2014,o3,17031837000,32.8061888787736,1826,0,0
2010-2014,o3,17031843500,31.9628153722305,1826,0,0
2010-2014,o3,17031803016,33.9608986440634,1826,0,0
2010-2014,o3,17031804316,35.3481932978135,1826,0,0
2010-2014,o3,17031740200,33.1503473358918,1826,0,0
2010-2014,o3,17031830001,35.9104057925,1826,0,0
2010-2014,o3,17031826902,33.4053126554997,1826,0,1826
2010-2014,o3,17031711500,33.3467693906624,1826,0,0
2010-2014,o3,17031812700,34.0283685245868,1826,0,0
2010-2014,o3,17031834700,33.2444145150956,1826,0,1826
2010-2014,o3,17031611700,32.1983027799016,1826,0,0
2010-2014,o3,17031310200,31.2065174420123,1826,0,1826
2010-2014,o3,17031390200,32.5349950083579,1826,0,0
2010-2014,o3,17031291600,32.268018005475,1826,0,1826
2010-2014,o3,17031806202,32.7084342223334,1826,0,0
2010-2014,o3,17031803100,35.0696609826006,1826,0,0
2010-2014,o3,17031800600,36.2047833069267,1826,0,0
2010-2014,o3,17031062600,32.8865831844623,1826,0,1826
2010-2014,o3,17031190300,32.5915667507124,1826,0,1826
2010-2014,o3,17031081900,31.6294090145789,1826,0,1826
2010-2014,o3,17031070200,31.66506071281,1826,0,1826
2010-2014,o3,17031140602,32.4326948973045,1826,0,1826
2010-2014,o3,17031804610,35.2304222117212,1826,0,0
2010-2014,o3,17031010702,32.9431001623034,1826,0,1826
2010-2014,o3,17031140301,32.4326948973045,1826,0,0
2010-2014,o3,17031351500,32.9863641278988,1826,0,1826
2010-2014,o3,17031270500,32.8540804457523,1826,0,0
2010-2014,o3,17031490600,33.2036149526037,1826,0,0
2010-2014,o3,17031222500,31.7382808672417,1826,0,1826
2010-2014,o3,17031062800,32.7562984070554,1826,0,1826
2010-2014,o3,17031020802,33.2918405837103,1826,0,1826
2010-2014,o3,17031160700,31.7426072638013,1826,0,0
2010-2014,o3,17031071000,32.7991790210569,1826,0,1826
2010-2014,o3,17031711400,33.4342283185812,1826,0,1826
2010-2014,o3,17031811200,33.5722348923792,1826,0,0
2010-2014,o3,17031836000,33.3281494561024,1826,0,1826
2010-2014,o3,17031410800,32.4128701434494,1826,0,0
2010-2014,o3,17031843100,32.8987409064397,1826,0,0
2010-2014,o3,17031820604,34.4279167233117,1826,0,0
2010-2014,o3,17031825400,34.9453455371556,1826,0,0
2010-2014,o3,17031680500,33.2444145150956,1826,0,0
2010-2014,o3,17031611800,32.1983027799016,1826,0,1826
2010-2014,o3,17031806600,33.0710665753092,1826,0,0
2010-2014,o3,17031804806,34.8235218770708,1826,0,0
2010-2014,o3,17031822602,35.2460027157869,1826,0,0
2010-2014,o3,17031818402,35.4578318536641,1826,0,0
2010-2014,o3,17031803200,34.6982845623167,1826,0,0
2010-2014,o3,17031804509,34.9234944963042,1826,0,0
2010-2014,o3,17031804510,35.7767803797749,1826,0,0
2010-2014,o3,17031801400,35.9756577102302,1826,0,0
2010-2014,o3,17031230100,31.9112819651099,1826,0,1826
2010-2014,o3,17031221300,31.7382808672417,1826,0,0
2010-2014,o3,17031062500,32.8865831844623,1826,0,0
2010-2014,o3,17031460800,32.7597485714004,1826,0,1826
2010-2014,o3,17031020602,32.5132534965334,1826,0,0
2010-2014,o3,17031160900,32.3644035490799,1826,0,0
2010-2014,o3,17031100700,33.128067306352,1826,0,0
2010-2014,o3,17031063000,31.550712408806,1826,0,1826
2010-2014,o3,17031816401,32.7298471470775,1826,0,0
2010-2014,o3,17031720600,33.1397047654521,1826,0,0
2010-2014,o3,17031710600,32.7421143980817,1826,0,0
2010-2014,o3,17031420400,33.0212491229421,1826,0,1826
2010-2014,o3,17031836900,32.6727277595889,1826,0,1826
2010-2014,o3,17031830400,36.3232754591122,1826,0,0
2010-2014,o3,17031830100,34.4216872599111,1826,0,0
2010-2014,o3,17031580502,31.2612271909107,1826,0,1826
2010-2014,o3,17031611600,32.7373498854149,1826,0,1826
2010-2014,o3,17031807000,33.4216872450099,1826,0,1826
2010-2014,o3,17031809900,34.8772732469846,1826,0,0
2010-2014,o3,17031829600,34.0627880212662,1826,0,0
2010-2014,o3,17031825803,33.5712491311378,1826,0,0
2010-2014,o3,17031819400,34.5376784993175,1826,0,0
2010-2014,o3,17031829200,34.6061889055957,1826,0,0
2010-2014,o3,17031814900,33.379682863223,1826,0,1826
2010-2014,o3,17031816300,32.7298471470775,1826,0,1826
2010-2014,o3,17031670700,33.2614462787667,1826,0,1826
2010-2014,o3,17031840300,32.4474265514123,1826,0,1826
2010-2014,o3,17031340300,32.7843926024357,1826,0,1826
2010-2014,o3,17031420800,33.0212491229421,1826,0,1826
2010-2014,o3,17031809100,35.9975087510816,1826,0,0
2010-2014,o3,17031806900,33.6876100310097,1826,0,0
2010-2014,o3,17031809800,35.7605153192916,1826,0,0
2010-2014,o3,17031805501,34.5439764183598,1826,0,0
2010-2014,o3,17031231100,31.6871855762284,1826,0,1826
2010-2014,o3,17031243200,32.5768350966046,1826,0,0
2010-2014,o3,17031051200,32.787623708727,1826,0,1826
2010-2014,o3,17031161300,32.5948526215171,1826,0,0
2010-2014,o3,17031090100,33.3211395983857,1826,0,1826
2010-2014,o3,17031020301,32.6134177915638,1826,0,0
2010-2014,o3,17031062000,31.550712408806,1826,0,1826
2010-2014,o3,17031430700,33.350438613061,1826,0,1826
2010-2014,o3,17031280400,32.5768350966046,1826,0,1826
2010-2014,o3,17031420200,33.5473170387768,1826,0,1826
2010-2014,o3,17031841700,31.5176894072186,1826,0,1826
2010-2014,o3,17031051000,32.8413476963841,1826,0,1826
2010-2014,o3,17031081700,30.9183465724389,1826,0,0
2010-2014,o3,17031081300,36.3404715163236,1826,0,0
2010-2014,o3,17031320400,32.5163750737979,1826,0,0
2010-2014,o3,17031837400,32.3781494419463,1826,0,1826
2010-2014,o3,17031700402,33.1707836268133,1826,0,0
2010-2014,o3,17031827200,33.6795185741531,1826,0,0
2010-2014,o3,17031813802,31.0926620186289,1826,0,0
2010-2014,o3,17031620200,32.2124867888753,1826,0,1826
2010-2014,o3,17031280800,32.3781494419463,1826,0,0
2010-2014,o3,17031770902,33.4937847269167,1826,0,0
2010-2014,o3,17031803614,33.3131987439409,1826,0,1826
2010-2014,o3,17031081600,30.9183465724389,1826,0,1826
2010-2014,o3,17031020902,33.2778756327903,1826,0,1826
2010-2014,o3,17031839200,32.9836806667416,1826,0,0
2010-2014,o3,17031843400,31.93455688331,1826,0,0
2010-2014,o3,17031841800,33.3976182413654,1826,0,0
2010-2014,o3,17031833300,31.8581056225869,1826,0,1826
2010-2014,o3,17031600400,32.7843926024357,1826,0,1826
2010-2014,o3,17031051100,32.787623708727,1826,0,0
2010-2014,o3,17031160501,32.1980289573346,1826,0,0
2010-2014,o3,17031251900,32.9622677419975,1826,0,1826
2010-2014,o3,17031261000,32.4393487856841,1826,0,0
2010-2014,o3,17031815702,35.0063532050964,1826,0,0
2010-2014,o3,17031580100,32.4474265514123,1826,0,0
2010-2014,o3,17031836800,32.6727277595889,1826,0,1826
2010-2014,o3,17031252000,33.1942502208103,1826,0,1826
2010-2014,o3,17031251500,32.7886642344818,1826,0,0
2010-2014,o3,17031840700,32.6668679566538,1826,0,1826
2010-2014,o3,17031292200,32.9792447411552,1826,0,1826
2010-2014,o3,17031283800,32.2200442917262,1826,0,1826
2010-2014,o3,17031282700,32.812212975249,1826,0,0
2010-2014,o3,17031808900,36.6010958356508,1826,0,1826
2010-2014,o3,17031808500,37.1801484182114,1826,0,0
2010-2014,o3,17031807600,34.3002378240013,1826,0,0
2010-2014,o3,17031807100,35.8446883764057,1826,0,1826
2010-2014,o3,17031806700,35.8984534374478,1826,0,0
2010-2014,o3,17031811401,33.5427168196502,1826,0,0
2010-2014,o3,17031810600,33.5224539496878,1826,0,0
2010-2014,o3,17031810501,34.4225908743824,1826,0,0
2010-2014,o3,17031805001,36.0977004283686,1826,0,0
2010-2014,o3,17031804810,34.5176711970843,1826,0,0
2010-2014,o3,17031804808,35.6782042556335,1826,0,0
2010-2014,o3,17031804712,34.4781859829143,1826,0,0
2010-2014,o3,17031806300,35.7511232052415,1826,0,0
2010-2014,o3,17031806102,34.2743159543197,1826,0,0
2010-2014,o3,17031806002,34.6537610129129,1826,0,0
2010-2014,o3,17031805902,35.9138559568449,1826,0,0
2010-2014,o3,17031805702,33.813527338472,1826,0,0
2010-2014,o3,17031805701,34.8674265874731,1826,0,0
2010-2014,o3,17031805502,33.3551757434712,1826,0,0
2010-2014,o3,17031805109,34.6224539660791,1826,0,0
2010-2014,o3,17031803611,34.0168679767704,1826,0,0
2010-2014,o3,17031803607,35.8668953865942,1826,0,0
2010-2014,o3,17031803008,34.1185985368843,1826,0,0
2010-2014,o3,17031802702,34.3954002934734,1826,0,0
2010-2014,o3,17031804710,34.6234671095772,1826,0,0
2010-2014,o3,17031804716,34.1354605305638,1826,0,0
2010-2014,o3,17031804505,34.5693460791979,1826,0,0
2010-2014,o3,17031804404,36.6075854304901,1826,0,0
2010-2014,o3,17031804105,35.7734294761105,1826,0,0
2010-2014,o3,17031770500,33.3130454033034,1826,0,0
2010-2014,o3,17031380200,33.0454550378702,1826,0,1826
2010-2014,o3,17031250600,32.9882261213548,1826,0,1826
2010-2014,o3,17031801800,35.5290750091616,1826,0,0
2010-2014,o3,17031801608,35.0637902267628,1826,0,0
2010-2014,o3,17031801601,34.4768047001872,1826,0,0
2010-2014,o3,17031800800,35.5667913295484,1826,0,0
2010-2014,o3,17031800300,36.1040941853095,1826,0,0
2010-2014,o3,17031230500,32.5242337814725,1826,0,0
2010-2014,o3,17031222700,32.422125346216,1826,0,1826
2010-2014,o3,17031221500,32.7928263375011,1826,0,0
2010-2014,o3,17031221100,32.4450169128222,1826,0,0
2010-2014,o3,17031210601,32.7435930399438,1826,0,1826
2010-2014,o3,17031842300,31.7998635625734,1826,0,0
2010-2014,o3,17031243100,32.5768350966046,1826,0,1826
2010-2014,o3,17031242900,32.5752469257157,1826,0,1826
2010-2014,o3,17031242600,31.8146773634513,1826,0,1826
2010-2014,o3,17031242300,31.6813805378068,1826,0,0
2010-2014,o3,17031242000,31.7094199686737,1826,0,1826
2010-2014,o3,17031241300,32.7240421086558,1826,0,0
2010-2014,o3,17031241200,32.7240421086558,1826,0,1826
2010-2014,o3,17031171100,32.9889928245425,1826,0,0
2010-2014,o3,17031170800,33.1990147334771,1826,0,0
2010-2014,o3,17031170500,32.9012874563134,1826,0,0
