window,pollutant,tract_geoid,value,days,missing_values,nearest_fill_days
2015-2019,o3,17031671900,34.7658274621914,1826,0,0
2015-2019,o3,17031813701,33.985980791206,1826,0,1826
2015-2019,o3,17031802003,37.8878245879388,1826,0,0
2015-2019,o3,17031831300,33.9033411404675,1826,0,1826
2015-2019,o3,17031835800,34.6569008450151,1826,0,1826
2015-2019,o3,17031829903,37.3329414106306,1826,0,0
2015-2019,o3,17031844600,32.3146773709019,1826,0,1826
2015-2019,o3,17031803604,37.9609534681815,1826,0,0
2015-2019,o3,17031803005,36.7889654989102,1826,0,0
2015-2019,o3,17031802504,37.5762875259763,1826,0,0
2015-2019,o3,17031804508,36.2720158745587,1826,0,0
2015-2019,o3,17031804000,36.7348125225648,1826,0,0
2015-2019,o3,17031770602,35.1727369242607,1826,0,0
2015-2019,o3,17031839600,35.2822568236655,1826,0,0
2015-2019,o3,17031802100,37.607886650215,1826,0,0
2015-2019,o3,17031801603,36.4445857018837,1826,0,0
2015-2019,o3,17031800400,37.4064992795616,1826,0,0
2015-2019,o3,17031230900,34.7215229708412,1826,0,0
2015-2019,o3,17031230200,34.7215229708412,1826,0,1826
2015-2019,o3,17031222600,34.283133040979,1826,0,1826
2015-2019,o3,17031220400,34.4875142050322,1826,0,0
2015-2019,o3,17031210700,34.4903071952162,1826,0,1826
2015-2019,o3,17031250200,34.8230563787068,1826,0,0
2015-2019,o3,17031240800,34.5451264731415,1826,0,1826
2015-2019,o3,17031062300,34.807119905304,1826,0,0
2015-2019,o3,17031061500,34.8292995332358,1826,0,1826
2015-2019,o3,17031832100,34.2002743321868,1826,0,1826
2015-2019,o3,17031050900,34.3884999647835,1826,0,1826
2015-2019,o3,17031050600,34.6023006251435,1826,0,1826
2015-2019,o3,17031040202,35.2190038106748,1826,0,0
2015-2019,o3,17031031900,35.325794611828,1826,0,1826
2015-2019,o3,17031031502,35.3035602193828,1826,0,1826
2015-2019,o3,17031030300,35.5543816908092,1826,0,1826
2015-2019,o3,17031020901,34.3650607530432,1826,0,1826
2015-2019,o3,17031020302,35.8102414974696,1826,0,1826
2015-2019,o3,17031200402,34.5849950389053,1826,0,0
2015-2019,o3,17031190900,34.7726182618545,1826,0,1826
2015-2019,o3,17031190402,35.0043269181002,1826,0,1826
2015-2019,o3,17031190100,34.9185656900972,1826,0,1826
2015-2019,o3,17031170600,35.7122130184623,1826,0,0
2015-2019,o3,17031160601,34.8997814619969,1826,0,0
2015-2019,o3,17031160100,35.3210300991612,1826,0,1826
2015-2019,o3,17031150800,34.0463860494994,1826,0,0
2015-2019,o3,17031140400,35.3613093987756,1826,0,0
2015-2019,o3,17031100300,35.6284233129421,1826,0,0
2015-2019,o3,17031071100,33.8493433302434,1826,0,0
2015-2019,o3,17031070300,33.9443049964996,1826,0,0
2015-2019,o3,17031818100,37.1384726235049,1826,0,0
2015-2019,o3,17031817102,34.5102140958414,1826,0,0
2015-2019,o3,17031816402,34.9623225363133,1826,0,0
2015-2019,o3,17031815900,35.5808877153006,1826,0,0
2015-2019,o3,17031730100,34.6991242848557,1826,0,1826
2015-2019,o3,17031720100,35.1505207866532,1826,0,0
2015-2019,o3,17031710400,35.1874046864362,1826,0,1826
2015-2019,o3,17031812600,35.9848307662267,1826,0,1826
2015-2019,o3,17031811100,36.4046007615289,1826,0,0
2015-2019,o3,17031730300,35.4502743508132,1826,0,1826
2015-2019,o3,17031660600,34.8472075291215,1826,0,1826
2015-2019,o3,17031650400,34.6871308564185,1826,0,0
2015-2019,o3,17031490800,34.6174430131019,1826,0,0
2015-2019,o3,17031480200,35.0963313006322,1826,0,1826
2015-2019,o3,17031301701,34.2537244972768,1826,0,1826
2015-2019,o3,17031301600,34.4383904365017,1826,0,0
2015-2019,o3,17031430400,35.3568460909325,1826,0,0
2015-2019,o3,17031411100,35.8354879381525,1826,0,0
2015-2019,o3,17031410200,35.2398143257713,1826,0,1826
2015-2019,o3,17031390400,35.180340064206,1826,0,1826
2015-2019,o3,17031381800,35.2970432422868,1826,0,1826
2015-2019,o3,17031280900,33.4547650111107,1826,0,1826
2015-2019,o3,17031260700,34.7597486012027,1826,0,0
2015-2019,o3,17031251800,34.6435930682561,1826,0,1826
2015-2019,o3,17031301200,34.6558055547469,1826,0,0
2015-2019,o3,17031292500,34.3675251561467,1826,0,1826
2015-2019,o3,17031824113,36.741286144421,1826,0,0
2015-2019,o3,17031823500,36.3421144517259,1826,0,1826
2015-2019,o3,17031825505,36.2065038253897,1826,0,0
2015-2019,o3,17031820502,34.8230198690312,1826,0,0
2015-2019,o3,17031823703,35.5116197332535,1826,0,0
2015-2019,o3,17031823805,37.0118844507534,1826,0,0
2015-2019,o3,17031829800,37.001205370638,1826,0,0
2015-2019,o3,17031828401,36.3899923275763,1826,0,0
2015-2019,o3,17031829000,34.9058420681478,1826,0,0
2015-2019,o3,17031828802,36.7139654977927,1826,0,0
2015-2019,o3,17031691000,34.8117201244306,1826,0,0
2015-2019,o3,17031681300,34.4530125615827,1826,0,0
2015-2019,o3,17031672000,34.5549840855556,1826,0,0
2015-2019,o3,17031590600,34.3681823303076,1826,0,1826
2015-2019,o3,17031580300,31.6966050725353,1826,0,1826
2015-2019,o3,17031570100,31.1273553378754,1826,0,0
2015-2019,o3,17031560200,33.363198744686,1826,0,0
2015-2019,o3,17031630400,34.0483575719822,1826,0,0
2015-2019,o3,17031620300,34.5470432311109,1826,0,0
2015-2019,o3,17031843800,33.5968789234145,1826,0,0
2015-2019,o3,17031839800,34.0213586668701,1826,0,1826
2015-2019,o3,17031440900,34.5306138770873,1826,0,0
2015-2019,o3,17031431301,35.5571199164798,1826,0,1826
2015-2019,o3,17031843000,34.9380070923584,1826,0,0
2015-2019,o3,17031809200,38.3901977243039,1826,0,0
2015-2019,o3,17031808200,35.8615284642798,1826,0,0
2015-2019,o3,17031807500,37.9135821640802,1826,0,0
2015-2019,o3,17031806802,36.743921686629,1826,0,1826
2015-2019,o3,17031806400,36.7688669224881,1826,0,0
2015-2019,o3,17031811402,35.4631166292083,1826,0,0
2015-2019,o3,17031810200,36.0271363528374,1826,0,0
2015-2019,o3,17031805106,36.6024101839726,1826,0,0
2015-2019,o3,17031805302,38.2806686974801,1826,0,0
2015-2019,o3,17031805110,37.4115558696334,1826,0,0
2015-2019,o3,17031827000,37.1348855478765,1826,0,1826
2015-2019,o3,17031826304,35.4117748978847,1826,0,0
2015-2019,o3,17031827500,34.7023663440497,1826,0,0
2015-2019,o3,17031821700,35.4286971325289,1826,0,0
2015-2019,o3,17031823602,36.5613759164233,1826,0,0
2015-2019,o3,17031820300,33.4153345614541,1826,0,1826
2015-2019,o3,17031819200,35.8009178390612,1826,0,0
2015-2019,o3,17031530200,35.1741516741905,1826,0,0
2015-2019,o3,17031720400,35.5935383178987,1826,0,0
2015-2019,o3,17031491300,34.9220706189555,1826,0,0
2015-2019,o3,17031814500,35.0000552860541,1826,0,1826
2015-2019,o3,17031010100,35.7313805981565,1826,0,0
2015-2019,o3,17031010501,35.4878428070138,1826,0,1826
2015-2019,o3,17031081401,35.8698800525752,1826,0,1826
2015-2019,o3,17031252201,34.6435930682561,1826,0,0
2015-2019,o3,17031980100,33.0409533948677,1826,0,0
2015-2019,o3,17031430101,35.9128154310901,1826,0,1826
2015-2019,o3,17031530502,35.7384999849,1826,0,0
2015-2019,o3,17031063301,35.1033959228623,1826,0,1826
2015-2019,o3,17031080201,35.1143488255447,1826,0,0
2015-2019,o3,17031803014,36.999343377182,1826,0,0
2015-2019,o3,17031803012,35.5007124676656,1826,0,0
2015-2019,o3,17031830007,36.5180180688049,1826,0,0
2015-2019,o3,17031803612,36.8657727289704,1826,0,0
2015-2019,o3,17031240600,34.9801757676855,1826,0,1826
2015-2019,o3,17031240700,34.9801757676855,1826,0,1826
2015-2019,o3,17031260400,34.4538887937973,1826,0,1826
2015-2019,o3,17031260200,34.7597486012027,1826,0,1826
2015-2019,o3,17031283200,34.8685109248387,1826,0,0
2015-2019,o3,17031310500,33.8118296385562,1826,0,1826
2015-2019,o3,17031420100,36.2256850962122,1826,0,0
2015-2019,o3,17031491000,35.6895405099098,1826,0,0
2015-2019,o3,17031802607,37.6014244376324,1826,0,0
2015-2019,o3,17031836700,34.5375963525473,1826,0,0
2015-2019,o3,17031837100,34.6378975588612,1826,0,1826
2015-2019,o3,17031835500,32.5558055234545,1826,0,0
2015-2019,o3,17031834000,34.4995076334694,1826,0,0
2015-2019,o3,17031330103,34.6113915343699,1826,0,1826
2015-2019,o3,17031809402,36.8595295744415,1826,0,0
2015-2019,o3,17031630600,34.7952360058936,1826,0,0
2015-2019,o3,17031803615,37.3501922323553,1826,0,0
2015-2019,o3,17031821001,36.0739873940613,1826,0,0
2015-2019,o3,17031823702,37.0446153749359,1826,0,0
2015-2019,o3,17031828602,37.0896500597982,1826,0,0
2015-2019,o3,17031825801,36.1282316445958,1826,0,0
2015-2019,o3,17031819801,37.1825306745448,1826,0,0
2015-2019,o3,17031814400,35.0000552860541,1826,0,0
2015-2019,o3,17031720700,35.9323389801214,1826,0,0
2015-2019,o3,17031813400,33.7639380715775,1826,0,0
2015-2019,o3,17031812802,36.1464408453052,1826,0,1826
2015-2019,o3,17031650301,33.9578318313123,1826,0,1826
2015-2019,o3,17031671400,34.2194419118809,1826,0,1826
2015-2019,o3,17031600600,33.2658274398397,1826,0,1826
2015-2019,o3,17031340500,34.8921691946326,1826,0,1826
2015-2019,o3,17031310600,33.7294090458713,1826,0,1826
2015-2019,o3,17031420500,35.4887190392284,1826,0,1826
2015-2019,o3,17031390500,35.180340064206,1826,0,1826
2015-2019,o3,17031300500,34.1600771793425,1826,0,0
2015-2019,o3,17031806501,36.1068461021084,1826,0,0
2015-2019,o3,17031810301,37.100849402791,1826,0,0
2015-2019,o3,17031806103,37.5000735781448,1826,0,0
2015-2019,o3,17031803800,36.7194419491339,1826,0,0
2015-2019,o3,17031804511,35.9219611048299,1826,0,0
2015-2019,o3,17031770601,36.5150060205673,1826,0,0
2015-2019,o3,17031230300,34.7215229708412,1826,0,1826
2015-2019,o3,17031241000,34.9801757676855,1826,0,1826
2015-2019,o3,17031062400,34.8764517792834,1826,0,1826
2015-2019,o3,17031030703,35.3693871645039,1826,0,1826
2015-2019,o3,17031190702,34.8639107057121,1826,0,1826
2015-2019,o3,17031151002,34.2707014964345,1826,0,0
2015-2019,o3,17031100600,34.8738778471531,1826,0,0
2015-2019,o3,17031071700,34.7175251613621,1826,0,1826
2015-2019,o3,17031061901,34.7209753257071,1826,0,1826
2015-2019,o3,17031030103,34.4950169433696,1826,0,1826
2015-2019,o3,17031030701,35.3693871645039,1826,0,1826
2015-2019,o3,17031080300,34.7175251613621,1826,0,1826
2015-2019,o3,17031430102,35.9128154310901,1826,0,1826
2015-2019,o3,17031240900,34.4444692974904,1826,0,0
2015-2019,o3,17031610800,34.0710300805347,1826,0,0
2015-2019,o3,17031690500,34.4572294291154,1826,0,1826
2015-2019,o3,17031835200,34.4256303048767,1826,0,0
2015-2019,o3,17031810702,35.3761779641669,1826,0,1826
2015-2019,o3,17031660302,34.3277661194097,1826,0,1826
2015-2019,o3,17031809700,37.8078318886818,1826,0,0
2015-2019,o3,17031805112,34.7610739024272,1826,0,0
2015-2019,o3,17031818900,36.5174156591574,1826,0,0
2015-2019,o3,17031251400,35.4161012944442,1826,0,0
2015-2019,o3,17031292400,35.1352141051546,1826,0,1826
2015-2019,o3,17031826600,35.9406358039033,1826,0,0
2015-2019,o3,17031520500,35.0026292181844,1826,0,1826
2015-2019,o3,17031510200,34.5726182588742,1826,0,0
2015-2019,o3,17031611500,34.7952360058936,1826,0,1826
2015-2019,o3,17031440101,35.0694419245469,1826,0,0
2015-2019,o3,17031612200,34.8225634980861,1826,0,1826
2015-2019,o3,17031836500,35.5094200252981,1826,0,1826
2015-2019,o3,17031801901,37.2534644105416,1826,0,0
2015-2019,o3,17031062700,34.8764517792834,1826,0,1826
2015-2019,o3,17031050500,34.6023006251435,1826,0,0
2015-2019,o3,17031170400,35.2767256078109,1826,0,0
2015-2019,o3,17031151001,34.2707014964345,1826,0,1826
2015-2019,o3,17031130100,35.4723992142316,1826,0,0
2015-2019,o3,17031063200,34.7209753257071,1826,0,0
2015-2019,o3,17031063100,33.7665393859646,1826,0,1826
2015-2019,o3,17031710300,34.98329734495,1826,0,1826
2015-2019,o3,17031820203,36.4565905395946,1826,0,0
2015-2019,o3,17031837000,34.7044912071701,1826,0,0
2015-2019,o3,17031843500,32.5098854789586,1826,0,0
2015-2019,o3,17031803016,36.7026840080298,1826,0,0
2015-2019,o3,17031804316,36.9295596959669,1826,0,0
2015-2019,o3,17031740200,35.7846299600306,1826,0,0
2015-2019,o3,17031830001,36.161172499413,1826,0,0
2015-2019,o3,17031826902,36.2284233218828,1826,0,1826
2015-2019,o3,17031711500,34.6991242848557,1826,0,0
2015-2019,o3,17031812700,36.7839545459331,1826,0,0
2015-2019,o3,17031834700,35.713636895811,1826,0,1826
2015-2019,o3,17031611700,34.7593652496088,1826,0,0
2015-2019,o3,17031310200,31.0415119631022,1826,0,1826
2015-2019,o3,17031390200,35.180340064206,1826,0,0
2015-2019,o3,17031291600,32.6492337833352,1826,0,1826
2015-2019,o3,17031806202,35.6767256137714,1826,0,0
2015-2019,o3,17031803100,37.4338815362676,1826,0,0
2015-2019,o3,17031800600,38.2562072148228,1826,0,0
2015-2019,o3,17031062600,34.8764517792834,1826,0,1826
2015-2019,o3,17031190300,34.8639107057121,1826,0,1826
2015-2019,o3,17031081900,33.4377332474396,1826,0,1826
2015-2019,o3,17031070200,33.9443049964996,1826,0,1826
2015-2019,o3,17031140602,35.1857617510338,1826,0,1826
2015-2019,o3,17031804610,37.1958932158173,1826,0,0
2015-2019,o3,17031010702,35.4878428070138,1826,0,1826
2015-2019,o3,17031140301,35.1857617510338,1826,0,0
2015-2019,o3,17031351500,34.8921691946326,1826,0,1826
2015-2019,o3,17031270500,34.4748362201773,1826,0,0
2015-2019,o3,17031490600,34.7088176037296,1826,0,0
2015-2019,o3,17031222500,34.283133040979,1826,0,1826
2015-2019,o3,17031062800,34.807119905304,1826,0,1826
2015-2019,o3,17031020802,34.3650607530432,1826,0,1826
2015-2019,o3,17031160700,34.0763970028491,1826,0,0
2015-2019,o3,17031071000,34.4585985419507,1826,0,1826
2015-2019,o3,17031711400,35.4502743508132,1826,0,1826
2015-2019,o3,17031811200,35.5312299927644,1826,0,0
2015-2019,o3,17031836000,35.117579931836,1826,0,1826
2015-2019,o3,17031410800,35.2398143257713,1826,0,0
2015-2019,o3,17031843100,35.3131987737433,1826,0,0
2015-2019,o3,17031820604,36.5780399755043,1826,0,0
2015-2019,o3,17031825400,36.3402086466592,1826,0,0
2015-2019,o3,17031680500,35.713636895811,1826,0,0
2015-2019,o3,17031611800,34.7593652496088,1826,0,1826
2015-2019,o3,17031806600,35.4578318536641,1826,0,0
2015-2019,o3,17031804806,36.9680180755104,1826,0,0
2015-2019,o3,17031822602,37.2101867538178,1826,0,0
2015-2019,o3,17031818402,37.6731933324587,1826,0,0
2015-2019,o3,17031803200,37.1927168740394,1826,0,0
2015-2019,o3,17031804509,37.1882626936153,1826,0,0
2015-2019,o3,17031804510,37.3388833603358,1826,0,0
2015-2019,o3,17031801400,37.4802031871952,1826,0,0
2015-2019,o3,17031230100,34.5451264731415,1826,0,1826
2015-2019,o3,17031221300,34.283133040979,1826,0,0
2015-2019,o3,17031062500,34.8764517792834,1826,0,0
2015-2019,o3,17031460800,35.5272732566704,1826,0,1826
2015-2019,o3,17031020602,35.3680180516686,1826,0,0
2015-2019,o3,17031160900,34.7548197949956,1826,0,0
2015-2019,o3,17031100700,35.8428811474631,1826,0,0
2015-2019,o3,17031063000,33.7665393859646,1826,0,1826
2015-2019,o3,17031816401,34.9013148683724,1826,0,0
2015-2019,o3,17031720600,35.8578318596245,1826,0,0
2015-2019,o3,17031710600,34.98329734495,1826,0,0
2015-2019,o3,17031420400,35.4817091815117,1826,0,1826
2015-2019,o3,17031836900,34.0567365425342,1826,0,1826
2015-2019,o3,17031830400,36.878943594446,1826,0,0
2015-2019,o3,17031830100,36.7794456009955,1826,0,0
2015-2019,o3,17031580502,33.576068408318,1826,0,1826
2015-2019,o3,17031611600,34.7952360058936,1826,0,1826
2015-2019,o3,17031807000,35.914129779412,1826,0,1826
2015-2019,o3,17031809900,37.9446336431847,1826,0,0
2015-2019,o3,17031829600,36.3799293482368,1826,0,0
2015-2019,o3,17031825803,36.2741334357439,1826,0,0
2015-2019,o3,17031819400,36.9684561916177,1826,0,0
2015-2019,o3,17031829200,36.9866015003949,1826,0,0
2015-2019,o3,17031814900,35.2911834393517,1826,0,1826
2015-2019,o3,17031816300,34.9013148683724,1826,0,1826
2015-2019,o3,17031670700,35.0610629539949,1826,0,1826
2015-2019,o3,17031840300,32.9171965474595,1826,0,1826
2015-2019,o3,17031340300,34.6114462988833,1826,0,1826
2015-2019,o3,17031420800,35.4817091815117,1826,0,1826
2015-2019,o3,17031809100,38.5276840352244,1826,0,0
2015-2019,o3,17031806900,36.3409096324308,1826,0,0
2015-2019,o3,17031809800,38.4978099931582,1826,0,0
2015-2019,o3,17031805501,36.87708160099,1826,0,0
2015-2019,o3,17031231100,34.1213586683602,1826,0,1826
2015-2019,o3,17031243200,34.0935930600604,1826,0,0
2015-2019,o3,17031051200,34.7180728064962,1826,0,1826
2015-2019,o3,17031161300,34.8235492593275,1826,0,0
2015-2019,o3,17031090100,35.6779304330665,1826,0,1826
2015-2019,o3,17031020301,35.5995076498606,1826,0,0
2015-2019,o3,17031062000,33.7665393859646,1826,0,1826
2015-2019,o3,17031430700,35.6661012981695,1826,0,1826
2015-2019,o3,17031280400,34.0935930600604,1826,0,1826
2015-2019,o3,17031420200,35.5747540897985,1826,0,1826
2015-2019,o3,17031841700,33.465170268659,1826,0,1826
2015-2019,o3,17031051000,34.3884999647835,1826,0,1826
2015-2019,o3,17031081700,32.0962217269019,1826,0,0
2015-2019,o3,17031081300,35.8698800525752,1826,0,0
2015-2019,o3,17031320400,34.642388248961,1826,0,0
2015-2019,o3,17031837400,33.4547650111107,1826,0,1826
2015-2019,o3,17031700402,34.4400881364175,1826,0,0
2015-2019,o3,17031827200,35.6797513531374,1826,0,0
2015-2019,o3,17031813802,33.2563531790194,1826,0,0
2015-2019,o3,17031620200,34.3823115747679,1826,0,1826
2015-2019,o3,17031280800,33.4547650111107,1826,0,0
2015-2019,o3,17031770902,35.8399512459956,1826,0,0
2015-2019,o3,17031803614,36.0635273719996,1826,0,1826
2015-2019,o3,17031081600,32.0962217269019,1826,0,1826
2015-2019,o3,17031020902,34.3501648053951,1826,0,1826
2015-2019,o3,17031839200,35.0943597781493,1826,0,0
2015-2019,o3,17031843400,34.1829687459486,1826,0,0
2015-2019,o3,17031841800,35.3309698583454,1826,0,0
2015-2019,o3,17031833300,34.3871856164616,1826,0,1826
2015-2019,o3,17031600400,34.6114462988833,1826,0,1826
2015-2019,o3,17031051100,34.7180728064962,1826,0,0
2015-2019,o3,17031160501,34.8507672224932,1826,0,0
2015-2019,o3,17031251900,35.1516982236916,1826,0,1826
2015-2019,o3,17031261000,33.2592283159735,1826,0,0
2015-2019,o3,17031815702,37.2805956632277,1826,0,0
2015-2019,o3,17031580100,32.9171965474595,1826,0,0
2015-2019,o3,17031836800,34.0567365425342,1826,0,1826
2015-2019,o3,17031252000,35.3406357949626,1826,0,1826
2015-2019,o3,17031251500,35.3117201318811,1826,0,0
2015-2019,o3,17031840700,34.6558055547469,1826,0,1826
2015-2019,o3,17031292200,35.1352141051546,1826,0,1826
2015-2019,o3,17031283800,34.2865284408105,1826,0,1826
2015-2019,o3,17031282700,35.0241516719553,1826,0,0
2015-2019,o3,17031808900,38.7097486600623,1826,0,1826
2015-2019,o3,17031808500,38.1869392327756,1826,0,0
2015-2019,o3,17031807600,35.9967146656371,1826,0,0
2015-2019,o3,17031807100,38.600822042886,1826,0,1826
2015-2019,o3,17031806700,38.3539846898103,1826,0,0
2015-2019,o3,17031811401,35.4709753368829,1826,0,0
2015-2019,o3,17031810600,35.8713586944373,1826,0,0
2015-2019,o3,17031810501,36.6327223421461,1826,0,0
2015-2019,o3,17031805001,38.0083795367962,1826,0,0
2015-2019,o3,17031804810,36.9138194620705,1826,0,0
2015-2019,o3,17031804808,37.8273828199698,1826,0,0
2015-2019,o3,17031804712,37.0026840125002,1826,0,0
2015-2019,o3,17031806300,37.5401429471245,1826,0,0
2015-2019,o3,17031806102,36.7815996718563,1826,0,0
2015-2019,o3,17031806002,37.2361633880129,1826,0,0
2015-2019,o3,17031805902,37.9817092187646,1826,0,0
2015-2019,o3,17031805702,36.6535602394993,1826,0,0
2015-2019,o3,17031805701,37.2831221327798,1826,0,0
2015-2019,o3,17031805502,36.6796007656267,1826,0,0
2015-2019,o3,17031805109,36.8230290262524,1826,0,0
2015-2019,o3,17031803611,37.1250826999757,1826,0,0
2015-2019,o3,17031803607,37.7413751516565,1826,0,0
2015-2019,o3,17031803008,36.3097048126887,1826,0,0
2015-2019,o3,17031802702,36.566527257796,1826,0,0
2015-2019,o3,17031804710,36.9914846695074,1826,0,0
2015-2019,o3,17031804716,36.636555858085,1826,0,0
2015-2019,o3,17031804505,36.6994939751236,1826,0,0
2015-2019,o3,17031804404,36.8209753569995,1826,0,0
2015-2019,o3,17031804105,36.707616237019,1826,0,0
2015-2019,o3,17031770500,33.9604824337615,1826,0,0
2015-2019,o3,17031380200,34.5986861672583,1826,0,1826
2015-2019,o3,17031250600,34.3692776205759,1826,0,1826
2015-2019,o3,17031801800,37.270060796331,1826,0,0
2015-2019,o3,17031801608,37.1105153394082,1826,0,0
2015-2019,o3,17031801601,36.8954733500775,1826,0,0
2015-2019,o3,17031800800,37.7247650747386,1826,0,0
2015-2019,o3,17031800300,37.3374457918587,1826,0,0
2015-2019,o3,17031230500,34.1476182525412,1826,0,0
2015-2019,o3,17031222700,34.7215229708412,1826,0,1826
2015-2019,o3,17031221500,34.6561889063408,1826,0,0
2015-2019,o3,17031221100,34.7045459716835,1826,0,0
2015-2019,o3,17031210601,34.4456741167855,1826,0,1826
2015-2019,o3,17031842300,33.0059972059569,1826,0,0
2015-2019,o3,17031243100,34.0935930600604,1826,0,1826
2015-2019,o3,17031242900,33.8083794742113,1826,0,1826
2015-2019,o3,17031242600,34.2615558226947,1826,0,1826
2015-2019,o3,17031242300,34.0650059840594,1826,0,0
2015-2019,o3,17031242000,33.5080508826605,1826,0,1826
2015-2019,o3,17031241300,34.7215777353546,1826,0,0
2015-2019,o3,17031241200,34.7215777353546,1826,0,1826
2015-2019,o3,17031171100,35.3470432430318,1826,0,0
2015-2019,o3,17031170800,35.2433192546297,1826,0,0
2015-2019,o3,17031170500,35.8003017382853,1826,0,0
