window,pollutant,tract_geoid,value,days,missing_values,nearest_fill_days
2005-2009,o3,17031810000,33.0652797917253,1826,0,0
2005-2009,o3,17031806201,30.6431001280307,1826,0,1826
2005-2009,o3,17031805801,31.0625415362524,1826,0,0
2005-2009,o3,17031805111,31.7976729820369,1826,0,0
2005-2009,o3,17031803400,30.3914133772923,1826,0,0
2005-2009,o3,17031770901,32.3989599570428,1826,0,0
2005-2009,o3,17031360200,31.3745897336734,1826,0,0
2005-2009,o3,17031801300,31.0003290490165,1826,0,0
2005-2009,o3,17031230800,30.8374046216161,1826,0,1826
2005-2009,o3,17031222900,29.6796828080887,1826,0,1826
2005-2009,o3,17031222800,30.8374046216161,1826,0,1826
2005-2009,o3,17031221600,31.7179084682525,1826,0,1826
2005-2009,o3,17031210800,29.9507123849641,1826,0,1826
2005-2009,o3,17031242400,29.3133629778765,1826,0,1826
2005-2009,o3,17031241100,31.7849402326687,1826,0,0
2005-2009,o3,17031061200,30.3368569690314,1826,0,0
2005-2009,o3,17031050300,31.9554769274333,1826,0,0
2005-2009,o3,17031040300,29.795126402361,1826,0,0
2005-2009,o3,17031030400,30.9522458062408,1826,0,0
2005-2009,o3,17031020400,30.7819281695299,1826,0,0
2005-2009,o3,17031191000,31.4622677196458,1826,0,1826
2005-2009,o3,17031161000,30.392114363064,1826,0,0
2005-2009,o3,17031160800,29.9883903701915,1826,0,0
2005-2009,o3,17031150600,30.1308328695759,1826,0,0
2005-2009,o3,17031130300,31.4162655283798,1826,0,0
2005-2009,o3,17031110200,32.326396976772,1826,0,0
2005-2009,o3,17031081500,26.9700989780085,1826,0,1826
2005-2009,o3,17031080400,31.0572293784514,1826,0,0
2005-2009,o3,17031070700,33.1481111182608,1826,0,0
2005-2009,o3,17031030702,31.5582699116568,1826,0,1826
2005-2009,o3,17031063400,28.8043815902264,1826,0,1826
2005-2009,o3,17031071800,30.3140201669386,1826,0,1826
2005-2009,o3,17031220701,29.3972622124236,1826,0,1826
2005-2009,o3,17031838200,30.4344747141881,1826,0,0
2005-2009,o3,17031010502,29.4553125966402,1826,0,1826
2005-2009,o3,17031804405,31.7423334412342,1826,0,1826
2005-2009,o3,17031825304,32.8255070608797,1826,0,0
2005-2009,o3,17031190701,30.8261778963667,1826,0,0
2005-2009,o3,17031251700,32.8634725598025,1826,0,1826
2005-2009,o3,17031310300,30.5558602581656,1826,0,1826
2005-2009,o3,17031520600,32.2792447307244,1826,0,0
2005-2009,o3,17031670500,33.9954550520263,1826,0,1826
2005-2009,o3,17031671900,32.5065174613838,1826,0,0
2005-2009,o3,17031813701,28.112541492294,1826,0,1826
2005-2009,o3,17031802003,31.6456740750622,1826,0,0
2005-2009,o3,17031831300,33.1600771644413,1826,0,1826
2005-2009,o3,17031835800,33.0196061875398,1826,0,1826
2005-2009,o3,17031829903,32.6279030053612,1826,0,0
2005-2009,o3,17031844600,33.0553674147977,1826,0,1826
2005-2009,o3,17031803604,32.3401976341518,1826,0,0
2005-2009,o3,17031803005,31.6844473505578,1826,0,0
2005-2009,o3,17031802504,31.5600953954372,1826,0,0
2005-2009,o3,17031804508,30.9694418634522,1826,0,0
2005-2009,o3,17031804000,31.0760683710651,1826,0,0
2005-2009,o3,17031770602,32.6142118770082,1826,0,0
2005-2009,o3,17031839600,32.4612272087921,1826,0,0
2005-2009,o3,17031802100,30.018702528365,1826,0,0
2005-2009,o3,17031801603,32.4456946236757,1826,0,0
2005-2009,o3,17031800400,31.5986131032036,1826,0,0
2005-2009,o3,17031230900,30.3605152388253,1826,0,0
2005-2009,o3,17031230200,30.3605152388253,1826,0,1826
2005-2009,o3,17031222600,29.0118295670307,1826,0,1826
2005-2009,o3,17031220400,29.9216324283424,1826,0,0
2005-2009,o3,17031210700,29.9507123849641,1826,0,1826
2005-2009,o3,17031250200,31.4135273027092,1826,0,0
2005-2009,o3,17031240800,29.4321472074669,1826,0,1826
2005-2009,o3,17031062300,31.6334615885714,1826,0,0
2005-2009,o3,17031061500,30.3368569690314,1826,0,1826
2005-2009,o3,17031832100,29.3792994520245,1826,0,1826
2005-2009,o3,17031050900,31.7983575384546,1826,0,1826
2005-2009,o3,17031050600,30.079135168915,1826,0,1826
2005-2009,o3,17031040202,31.6893761567649,1826,0,0
2005-2009,o3,17031031900,31.4179632282956,1826,0,1826
2005-2009,o3,17031031502,29.9008219132459,1826,0,1826
2005-2009,o3,17031030300,30.9522458062408,1826,0,1826
2005-2009,o3,17031020901,32.4238230461318,1826,0,1826
2005-2009,o3,17031020302,30.7819281695299,1826,0,1826
2005-2009,o3,17031200402,30.5112271797349,1826,0,0
2005-2009,o3,17031190900,31.0778208354943,1826,0,1826
2005-2009,o3,17031190402,31.7814353038103,1826,0,1826
2005-2009,o3,17031190100,31.9666488881693,1826,0,1826
2005-2009,o3,17031170600,30.4038339689341,1826,0,0
2005-2009,o3,17031160601,29.7427167630258,1826,0,0
2005-2009,o3,17031160100,31.7489051828436,1826,0,1826
2005-2009,o3,17031150800,28.8699894772939,1826,0,0
2005-2009,o3,17031140400,31.3728646515009,1826,0,0
2005-2009,o3,17031100300,31.1169226980704,1826,0,0
2005-2009,o3,17031071100,28.7191132428441,1826,0,0
2005-2009,o3,17031070300,28.8043815902264,1826,0,0
2005-2009,o3,17031818100,31.5248087939622,1826,0,0
2005-2009,o3,17031817102,32.6682370694891,1826,0,0
2005-2009,o3,17031816402,30.8590913689272,1826,0,0
2005-2009,o3,17031815900,30.729299472141,1826,0,0
2005-2009,o3,17031730100,32.8635820888293,1826,0,1826
2005-2009,o3,17031720100,31.1195787769709,1826,0,0
2005-2009,o3,17031710400,30.9228372625386,1826,0,1826
2005-2009,o3,17031812600,31.1078865533574,1826,0,1826
2005-2009,o3,17031811100,31.043483485585,1826,0,0
2005-2009,o3,17031730300,32.0018624702932,1826,0,1826
2005-2009,o3,17031660600,31.4611724293776,1826,0,1826
2005-2009,o3,17031650400,32.954217358526,1826,0,0
2005-2009,o3,17031490800,32.7171965444793,1826,0,0
2005-2009,o3,17031480200,32.945838387974,1826,0,1826
2005-2009,o3,17031301701,29.8836258560346,1826,0,1826
2005-2009,o3,17031301600,31.2721253290797,1826,0,0
2005-2009,o3,17031430400,32.3141844902812,1826,0,0
2005-2009,o3,17031411100,31.8806686021127,1826,0,0
2005-2009,o3,17031410200,30.5207014405551,1826,0,1826
2005-2009,o3,17031390400,30.9417310196658,1826,0,1826
2005-2009,o3,17031381800,31.1947978361421,1826,0,1826
2005-2009,o3,17031280900,32.5508767172474,1826,0,1826
2005-2009,o3,17031260700,32.0564626901648,1826,0,0
2005-2009,o3,17031251800,30.0596937666538,1826,0,1826
2005-2009,o3,17031301200,31.0887737381767,1826,0,0
2005-2009,o3,17031292500,32.553614942918,1826,0,1826
2005-2009,o3,17031824113,34.7605221499546,1826,0,0
2005-2009,o3,17031823500,31.0635272974938,1826,0,1826
2005-2009,o3,17031825505,32.4229673506097,1826,0,0
2005-2009,o3,17031820502,32.3073754357803,1826,0,0
2005-2009,o3,17031823703,31.9458018633972,1826,0,0
2005-2009,o3,17031823805,31.2790256577696,1826,0,0
2005-2009,o3,17031829800,32.4376145760927,1826,0,0
2005-2009,o3,17031828401,31.0556138253058,1826,0,0
2005-2009,o3,17031829000,32.628386758563,1826,0,0
2005-2009,o3,17031828802,31.6048745125704,1826,0,0
2005-2009,o3,17031691000,32.8520267764994,1826,0,0
2005-2009,o3,17031681300,32.5688394776465,1826,0,0
2005-2009,o3,17031672000,32.1888832835948,1826,0,0
2005-2009,o3,17031590600,30.7184013339721,1826,0,1826
2005-2009,o3,17031580300,34.815498875856,1826,0,1826
2005-2009,o3,17031570100,34.0001648001797,1826,0,0
2005-2009,o3,17031560200,32.0878975208633,1826,0,0
2005-2009,o3,17031630400,28.6913476345443,1826,0,0
2005-2009,o3,17031620300,32.6551483507836,1826,0,0
2005-2009,o3,17031843800,32.5615010328493,1826,0,0
2005-2009,o3,17031839800,33.4887737739395,1826,0,1826
2005-2009,o3,17031440900,32.8196061845595,1826,0,0
2005-2009,o3,17031431301,30.7280398883325,1826,0,1826
2005-2009,o3,17031843000,32.7530673007641,1826,0,0
2005-2009,o3,17031809200,32.2351592974278,1826,0,0
2005-2009,o3,17031808200,31.8768350861738,1826,0,0
2005-2009,o3,17031807500,32.0118843762475,1826,0,0
2005-2009,o3,17031806802,31.1210300365763,1826,0,1826
2005-2009,o3,17031806400,31.5693597256227,1826,0,0
2005-2009,o3,17031811402,32.4627879974244,1826,0,0
2005-2009,o3,17031810200,30.5809971698216,1826,0,0
2005-2009,o3,17031805106,31.560953372814,1826,0,0
2005-2009,o3,17031805302,33.9808876914587,1826,0,0
2005-2009,o3,17031805110,31.6073936801873,1826,0,0
2005-2009,o3,17031827000,34.3073937204204,1826,0,1826
2005-2009,o3,17031826304,32.0121034343012,1826,0,0
2005-2009,o3,17031827500,32.9591680705384,1826,0,0
2005-2009,o3,17031821700,32.4100771532654,1826,0,0
2005-2009,o3,17031823602,32.6935930391988,1826,0,0
2005-2009,o3,17031820300,33.2300662125817,1826,0,1826
2005-2009,o3,17031819200,32.5873361920514,1826,0,0
2005-2009,o3,17031530200,31.9734396878324,1826,0,0
2005-2009,o3,17031720400,31.5864188715506,1826,0,0
2005-2009,o3,17031491300,31.9837354163538,1826,0,0
2005-2009,o3,17031814500,32.4562436380716,1826,0,1826
2005-2009,o3,17031010100,30.9046554440859,1826,0,0
2005-2009,o3,17031010501,30.5931001272856,1826,0,1826
2005-2009,o3,17031081401,32.9256850470384,1826,0,1826
2005-2009,o3,17031252201,30.0596937666538,1826,0,0
2005-2009,o3,17031980100,33.6383904245808,1826,0,0
2005-2009,o3,17031430101,30.8053673812701,1826,0,1826
2005-2009,o3,17031530502,32.0370212879036,1826,0,0
2005-2009,o3,17031063301,31.1301757103161,1826,0,1826
2005-2009,o3,17031080201,32.2335711265389,1826,0,0
2005-2009,o3,17031803014,30.0204549927942,1826,0,0
2005-2009,o3,17031803012,31.0756576372145,1826,0,0
2005-2009,o3,17031830007,33.5775470501801,1826,0,0
2005-2009,o3,17031803612,31.4062983869388,1826,0,0
2005-2009,o3,17031240600,31.7849402326687,1826,0,1826
2005-2009,o3,17031240700,31.7849402326687,1826,0,1826
2005-2009,o3,17031260400,32.266156012019,1826,0,1826
2005-2009,o3,17031260200,32.0564626901648,1826,0,1826
2005-2009,o3,17031283200,32.4795733207851,1826,0,0
2005-2009,o3,17031310500,28.4520267109343,1826,0,1826
2005-2009,o3,17031420100,33.5605700510225,1826,0,0
2005-2009,o3,17031491000,31.171249095375,1826,0,0
2005-2009,o3,17031802607,31.9233849225739,1826,0,0
2005-2009,o3,17031836700,32.2289709074123,1826,0,0
2005-2009,o3,17031837100,32.1634177848583,1826,0,1826
2005-2009,o3,17031835500,33.3120213069026,1826,0,0
2005-2009,o3,17031834000,32.9122129767391,1826,0,0
2005-2009,o3,17031330103,32.9204276537508,1826,0,1826
2005-2009,o3,17031809402,31.7087627945127,1826,0,0
2005-2009,o3,17031630600,30.782475814664,1826,0,0
2005-2009,o3,17031803615,30.9645404395018,1826,0,0
2005-2009,o3,17031821001,32.6313257874495,1826,0,0
2005-2009,o3,17031823702,32.6459661673682,1826,0,0
2005-2009,o3,17031828602,32.133269920225,1826,0,0
2005-2009,o3,17031825801,32.8739873463776,1826,0,0
2005-2009,o3,17031819801,31.8034232559452,1826,0,0
2005-2009,o3,17031814400,32.4562436380716,1826,0,0
2005-2009,o3,17031720700,30.9842830465868,1826,0,0
2005-2009,o3,17031813400,31.1162381416527,1826,0,0
2005-2009,o3,17031812802,31.2483027657455,1826,0,1826
2005-2009,o3,17031650301,33.2023006042819,1826,0,1826
2005-2009,o3,17031671400,32.8342830741539,1826,0,1826
2005-2009,o3,17031600600,33.6454002822975,1826,0,1826
2005-2009,o3,17031340500,32.7322567856676,1826,0,1826
2005-2009,o3,17031310600,31.8742611540435,1826,0,1826
2005-2009,o3,17031420500,31.2338449342048,1826,0,1826
2005-2009,o3,17031390500,30.9417310196658,1826,0,1826
2005-2009,o3,17031300500,29.1501647279091,1826,0,0
2005-2009,o3,17031806501,31.6043268674362,1826,0,0
2005-2009,o3,17031810301,31.7489325651003,1826,0,0
2005-2009,o3,17031806103,32.0567000030563,1826,0,0
2005-2009,o3,17031803800,31.3905672804613,1826,0,0
2005-2009,o3,17031804511,30.9328044039796,1826,0,0
2005-2009,o3,17031770601,31.4680727580675,1826,0,0
2005-2009,o3,17031230300,30.3605152388253,1826,0,1826
2005-2009,o3,17031241000,31.7849402326687,1826,0,1826
2005-2009,o3,17031062400,32.2806686080731,1826,0,1826
2005-2009,o3,17031030703,31.5582699116568,1826,0,1826
2005-2009,o3,17031190702,30.8261778963667,1826,0,1826
2005-2009,o3,17031151002,29.1096389879843,1826,0,0
2005-2009,o3,17031100600,31.8905262145268,1826,0,0
2005-2009,o3,17031071700,31.0572293784514,1826,0,1826
2005-2009,o3,17031061901,29.9657726261524,1826,0,1826
2005-2009,o3,17031030103,29.4553125966402,1826,0,1826
2005-2009,o3,17031030701,31.5582699116568,1826,0,1826
2005-2009,o3,17031080300,31.0572293784514,1826,0,1826
2005-2009,o3,17031430102,30.8053673812701,1826,0,1826
2005-2009,o3,17031240900,29.2570924403458,1826,0,0
2005-2009,o3,17031610800,33.4696609587587,1826,0,0
2005-2009,o3,17031690500,32.9096390446087,1826,0,1826
2005-2009,o3,17031835200,30.4158000151146,1826,0,0
2005-2009,o3,17031810702,31.3279303682464,1826,0,1826
2005-2009,o3,17031660302,29.340416647502,1826,0,1826
2005-2009,o3,17031809700,30.8515338660764,1826,0,0
2005-2009,o3,17031805112,32.6880618233442,1826,0,0
2005-2009,o3,17031818900,31.1925251088355,1826,0,0
2005-2009,o3,17031251400,30.8351592765662,1826,0,0
2005-2009,o3,17031292400,31.5510409958865,1826,0,1826
2005-2009,o3,17031826600,32.1095295036609,1826,0,0
2005-2009,o3,17031520500,33.1640202094069,1826,0,1826
2005-2009,o3,17031510200,32.7952359760913,1826,0,0
2005-2009,o3,17031611500,30.782475814664,1826,0,1826
2005-2009,o3,17031440101,30.4351045060923,1826,0,0
2005-2009,o3,17031612200,32.5812162576776,1826,0,1826
2005-2009,o3,17031836500,31.3745897336734,1826,0,1826
2005-2009,o3,17031801901,30.4926893919449,1826,0,0
2005-2009,o3,17031062700,32.2806686080731,1826,0,1826
2005-2009,o3,17031050500,30.079135168915,1826,0,0
2005-2009,o3,17031170400,30.9185108659791,1826,0,0
2005-2009,o3,17031151001,29.1096389879843,1826,0,1826
2005-2009,o3,17031130100,31.1987408811078,1826,0,0
2005-2009,o3,17031063200,29.9657726261524,1826,0,0
2005-2009,o3,17031063100,28.8409095206721,1826,0,1826
2005-2009,o3,17031710300,30.4992337512977,1826,0,1826
2005-2009,o3,17031820203,32.6065113779279,1826,0,0
2005-2009,o3,17031837000,31.5244802068817,1826,0,0
2005-2009,o3,17031843500,32.1907452770508,1826,0,0
2005-2009,o3,17031803016,30.0753016529762,1826,0,0
2005-2009,o3,17031804316,32.906818672168,1826,0,0
2005-2009,o3,17031740200,31.5509862313731,1826,0,0
2005-2009,o3,17031830001,35.3089819062106,1826,0,0
2005-2009,o3,17031826902,31.7753564428216,1826,0,1826
2005-2009,o3,17031711500,32.8635820888293,1826,0,0
2005-2009,o3,17031812700,31.8284232563177,1826,0,0
2005-2009,o3,17031834700,30.8103509519906,1826,0,1826
2005-2009,o3,17031611700,29.7165393256149,1826,0,0
2005-2009,o3,17031310200,34.0498909783577,1826,0,1826
2005-2009,o3,17031390200,30.9417310196658,1826,0,0
2005-2009,o3,17031291600,33.8746445354397,1826,0,1826
2005-2009,o3,17031806202,30.6431001280307,1826,0,0
2005-2009,o3,17031803100,31.6331330014909,1826,0,0
2005-2009,o3,17031800600,31.0433557017204,1826,0,0
2005-2009,o3,17031062600,32.2806686080731,1826,0,1826
2005-2009,o3,17031190300,30.8261778963667,1826,0,1826
2005-2009,o3,17031081900,28.1092008569758,1826,0,1826
2005-2009,o3,17031070200,28.8043815902264,1826,0,1826
2005-2009,o3,17031140602,30.1078865384563,1826,0,1826
2005-2009,o3,17031804610,31.9600223820465,1826,0,0
2005-2009,o3,17031010702,30.5931001272856,1826,0,1826
2005-2009,o3,17031140301,30.1078865384563,1826,0,0
2005-2009,o3,17031351500,32.7322567856676,1826,0,1826
2005-2009,o3,17031270500,32.3011779183459,1826,0,0
2005-2009,o3,17031490600,32.749069491285,1826,0,0
2005-2009,o3,17031222500,29.0118295670307,1826,0,1826
2005-2009,o3,17031062800,31.6334615885714,1826,0,1826
2005-2009,o3,17031020802,32.4238230461318,1826,0,1826
2005-2009,o3,17031160700,28.7853235395591,1826,0,0
2005-2009,o3,17031071000,32.4804495529997,1826,0,1826
2005-2009,o3,17031711400,32.0018624702932,1826,0,1826
2005-2009,o3,17031811200,32.0522184403754,1826,0,0
2005-2009,o3,17031836000,32.6668679566538,1826,0,1826
2005-2009,o3,17031410800,30.5207014405551,1826,0,0
2005-2009,o3,17031843100,30.7238230207998,1826,0,0
2005-2009,o3,17031820604,33.0768761774403,1826,0,0
2005-2009,o3,17031825400,33.8276894416403,1826,0,0
2005-2009,o3,17031680500,30.8103509519906,1826,0,0
2005-2009,o3,17031611800,29.7165393256149,1826,0,1826
2005-2009,o3,17031806600,31.0664298167046,1826,0,0
2005-2009,o3,17031804806,32.812021299452,1826,0,0
2005-2009,o3,17031822602,33.2882808903385,1826,0,0
2005-2009,o3,17031818402,33.4362546055775,1826,0,0
2005-2009,o3,17031803200,31.4225451925844,1826,0,0
2005-2009,o3,17031804509,32.2291899654659,1826,0,0
2005-2009,o3,17031804510,33.8019172616287,1826,0,0
2005-2009,o3,17031801400,30.1667036258606,1826,0,0
2005-2009,o3,17031230100,29.4321472074669,1826,0,1826
2005-2009,o3,17031221300,29.0118295670307,1826,0,0
2005-2009,o3,17031062500,32.2806686080731,1826,0,0
2005-2009,o3,17031460800,30.8304495284128,1826,0,1826
2005-2009,o3,17031020602,30.0664845663169,1826,0,0
2005-2009,o3,17031160900,30.249178983059,1826,0,0
2005-2009,o3,17031100700,31.0877879769353,1826,0,0
2005-2009,o3,17031063000,28.8409095206721,1826,0,1826
2005-2009,o3,17031816401,29.7166488546417,1826,0,0
2005-2009,o3,17031720600,30.8761231325983,1826,0,0
2005-2009,o3,17031710600,30.4992337512977,1826,0,0
2005-2009,o3,17031420400,30.9426072518803,1826,0,1826
2005-2009,o3,17031836900,32.8619939179404,1826,0,1826
2005-2009,o3,17031830400,34.3782179273904,1826,0,0
2005-2009,o3,17031830100,31.9478098955556,1826,0,0
2005-2009,o3,17031580502,27.9931000885426,1826,0,1826
2005-2009,o3,17031611600,30.782475814664,1826,0,1826
2005-2009,o3,17031807000,30.7438668327086,1826,0,1826
2005-2009,o3,17031809900,31.1667036407618,1826,0,0
2005-2009,o3,17031829600,30.9251099898452,1826,0,0
2005-2009,o3,17031825803,31.592899338971,1826,0,0
2005-2009,o3,17031819400,32.8757945753202,1826,0,0
2005-2009,o3,17031829200,32.5155901157723,1826,0,0
2005-2009,o3,17031814900,30.8894309093574,1826,0,1826
2005-2009,o3,17031816300,29.7166488546417,1826,0,1826
2005-2009,o3,17031670700,31.9017529397762,1826,0,1826
2005-2009,o3,17031840300,33.1759041088173,1826,0,1826
2005-2009,o3,17031340300,32.088664224051,1826,0,1826
2005-2009,o3,17031420800,30.9426072518803,1826,0,1826
2005-2009,o3,17031809100,30.9008766926605,1826,0,0
2005-2009,o3,17031806900,30.2267255325601,1826,0,0
2005-2009,o3,17031809800,31.546988421894,1826,0,0
2005-2009,o3,17031805501,30.9549566496547,1826,0,0
2005-2009,o3,17031231100,28.7015885985523,1826,0,1826
2005-2009,o3,17031243200,32.9431001623034,1826,0,0
2005-2009,o3,17031051200,31.7014791142289,1826,0,1826
2005-2009,o3,17031161300,30.6889927902699,1826,0,0
2005-2009,o3,17031090100,31.1702633341336,1826,0,1826
2005-2009,o3,17031020301,30.3273279436977,1826,0,0
2005-2009,o3,17031062000,28.8409095206721,1826,0,1826
2005-2009,o3,17031430700,31.4757397899451,1826,0,1826
2005-2009,o3,17031280400,32.9431001623034,1826,0,1826
2005-2009,o3,17031420200,32.2547649932293,1826,0,1826
2005-2009,o3,17031841700,28.7574484022324,1826,0,1826
2005-2009,o3,17031051000,31.7983575384546,1826,0,1826
2005-2009,o3,17031081700,26.9700989780085,1826,0,0
2005-2009,o3,17031081300,32.9256850470384,1826,0,0
2005-2009,o3,17031320400,30.2169774491728,1826,0,0
2005-2009,o3,17031837400,32.5508767172474,1826,0,1826
2005-2009,o3,17031700402,32.4369665293507,1826,0,0
2005-2009,o3,17031827200,32.7999457242447,1826,0,0
2005-2009,o3,17031813802,27.5006575839429,1826,0,0
2005-2009,o3,17031620200,30.4841735101094,1826,0,1826
2005-2009,o3,17031280800,32.5508767172474,1826,0,0
2005-2009,o3,17031770902,31.8325032125669,1826,0,0
2005-2009,o3,17031803614,30.8799566485371,1826,0,1826
2005-2009,o3,17031081600,26.9700989780085,1826,0,1826
2005-2009,o3,17031020902,33.1039983027075,1826,0,1826
2005-2009,o3,17031839200,31.234940224473,1826,0,0
2005-2009,o3,17031843400,29.0960026241447,1826,0,0
2005-2009,o3,17031841800,31.9039709025694,1826,0,0
2005-2009,o3,17031833300,29.8119391079784,1826,0,1826
2005-2009,o3,17031600400,32.088664224051,1826,0,1826
2005-2009,o3,17031051100,31.7014791142289,1826,0,0
2005-2009,o3,17031160501,29.8027386697252,1826,0,0
2005-2009,o3,17031251900,31.0810519417856,1826,0,1826
2005-2009,o3,17031261000,32.8656905225957,1826,0,0
2005-2009,o3,17031815702,31.4807598703412,1826,0,0
2005-2009,o3,17031580100,33.1759041088173,1826,0,0
2005-2009,o3,17031836800,32.8619939179404,1826,0,1826
2005-2009,o3,17031252000,31.5771089042705,1826,0,1826
2005-2009,o3,17031251500,30.5831329858447,1826,0,0
2005-2009,o3,17031840700,31.0887737381767,1826,0,1826
2005-2009,o3,17031292200,31.5510409958865,1826,0,1826
2005-2009,o3,17031283800,30.5558602581656,1826,0,1826
2005-2009,o3,17031282700,32.2345021232669,1826,0,0
2005-2009,o3,17031808900,30.6951811802854,1826,0,1826
2005-2009,o3,17031808500,33.6650607426123,1826,0,0
2005-2009,o3,17031807600,32.3414572179603,1826,0,0
2005-2009,o3,17031807100,31.4472622429709,1826,0,1826
2005-2009,o3,17031806700,31.268415033296,1826,0,0
2005-2009,o3,17031811401,32.511993912725,1826,0,0
2005-2009,o3,17031810600,31.2282589538368,1826,0,0
2005-2009,o3,17031810501,31.7587354130011,1826,0,0
2005-2009,o3,17031805001,33.1381302856915,1826,0,0
2005-2009,o3,17031804810,31.3157361365934,1826,0,0
2005-2009,o3,17031804808,32.5978099052414,1826,0,0
2005-2009,o3,17031804712,31.4054221547242,1826,0,0
2005-2009,o3,17031806300,32.9654988482888,1826,0,0
2005-2009,o3,17031806102,31.4820514001158,1826,0,0
2005-2009,o3,17031806002,30.9637828637329,1826,0,0
2005-2009,o3,17031805902,33.2984670898331,1826,0,0
2005-2009,o3,17031805702,30.6335984849537,1826,0,0
2005-2009,o3,17031805701,31.8162326756322,1826,0,0
2005-2009,o3,17031805502,29.8973991311577,1826,0,0
2005-2009,o3,17031805109,31.2842282865437,1826,0,0
2005-2009,o3,17031803611,30.8240420803436,1826,0,0
2005-2009,o3,17031803607,32.5367200905304,1826,0,0
2005-2009,o3,17031803008,30.8316105360971,1826,0,0
2005-2009,o3,17031802702,32.0239629939278,1826,0,0
2005-2009,o3,17031804710,31.589074950451,1826,0,0
2005-2009,o3,17031804716,31.3101592836443,1826,0,0
2005-2009,o3,17031804505,32.0511505323639,1826,0,0
2005-2009,o3,17031804404,34.5773143158993,1826,0,0
2005-2009,o3,17031804105,34.327351962777,1826,0,0
2005-2009,o3,17031770500,32.1848964270184,1826,0,0
2005-2009,o3,17031380200,33.1800662118366,1826,0,1826
2005-2009,o3,17031250600,32.3117200871777,1826,0,1826
2005-2009,o3,17031801800,31.0259150296825,1826,0,0
2005-2009,o3,17031801608,31.1573608147737,1826,0,0
2005-2009,o3,17031801601,31.2182857274499,1826,0,0
2005-2009,o3,17031800800,30.7831548946303,1826,0,0
2005-2009,o3,17031800300,30.8972211613902,1826,0,0
2005-2009,o3,17031230500,31.6431001429319,1826,0,0
2005-2009,o3,17031222700,30.3605152388253,1826,0,1826
2005-2009,o3,17031221500,31.7179084682525,1826,0,0
2005-2009,o3,17031221100,30.1535601426418,1826,0,0
2005-2009,o3,17031210601,31.366429821175,1826,0,1826
2005-2009,o3,17031842300,31.507503207724,1826,0,0
2005-2009,o3,17031243100,32.9431001623034,1826,0,1826
2005-2009,o3,17031242900,33.1472075037895,1826,0,1826
2005-2009,o3,17031242600,29.0894856470487,1826,0,1826
2005-2009,o3,17031242300,29.3133629778765,1826,0,0
2005-2009,o3,17031242000,29.049507552258,1826,0,1826
2005-2009,o3,17031241300,31.9928263255802,1826,0,0
2005-2009,o3,17031241200,31.9928263255802,1826,0,1826
2005-2009,o3,17031171100,31.2918953184214,1826,0,0
2005-2009,o3,17031170800,32.0758493279126,1826,0,0
2005-2009,o3,17031170500,30.3682096529597,1826,0,0
