window,pollutant,tract_geoid,value,days,missing_values,nearest_fill_days
2015-2019,pm25,17031840800,8.8789704271632,1826,0,1826
2015-2019,pm25,17031420300,9.02957283680175,1826,0,1826
2015-2019,pm25,17031400500,9.11883899233297,1826,0,1826
2015-2019,pm25,17031381500,9.06516976998905,1826,0,1826
2015-2019,pm25,17031260900,9.3236582694414,1826,0,1826
2015-2019,pm25,17031300800,8.8789704271632,1826,0,1826
2015-2019,pm25,17031291200,9.37075575027382,1826,0,0
2015-2019,pm25,17031807900,9.60569550930997,1826,0,0
2015-2019,pm25,17031811600,10.3184556407448,1826,0,0
2015-2019,pm25,17031810000,9.36692223439211,1826,0,0
2015-2019,pm25,17031806201,9.76067907995619,1826,0,0
2015-2019,pm25,17031805801,9.93318729463308,1826,0,0
2015-2019,pm25,17031805111,10.0706462212486,1826,0,0
2015-2019,pm25,17031803400,10.2976451259584,1826,0,0
2015-2019,pm25,17031770901,9.58926615553122,1826,0,1826
2015-2019,pm25,17031360200,9.29901423877327,1826,0,1826
2015-2019,pm25,17031801300,9.83461117196057,1826,0,0
2015-2019,pm25,17031230800,9.44359255202629,1826,0,0
2015-2019,pm25,17031222900,9.06790799561884,1826,0,1826
2015-2019,pm25,17031222800,8.57228915662651,1826,0,0
2015-2019,pm25,17031221600,9.98247535596933,1826,0,1826
2015-2019,pm25,17031210800,9.73986856516977,1826,0,1826
2015-2019,pm25,17031242400,8.97864184008762,1826,0,1826
2015-2019,pm25,17031241100,8.92880613362541,1826,0,1826
2015-2019,pm25,17031061200,8.48302300109529,1826,0,1826
2015-2019,pm25,17031050300,10.0728368017525,1826,0,1826
2015-2019,pm25,17031040300,9.68455640744797,1826,0,1826
2015-2019,pm25,17031030400,10.6204819277108,1826,0,1826
2015-2019,pm25,17031020400,9.42113910186199,1826,0,1826
2015-2019,pm25,17031191000,10.4386637458927,1826,0,0
2015-2019,pm25,17031161000,9.25739320920044,1826,0,1826
2015-2019,pm25,17031160800,8.47645125958379,1826,0,1826
2015-2019,pm25,17031150600,9.20755750273823,1826,0,1826
2015-2019,pm25,17031130300,9.26560788608981,1826,0,0
2015-2019,pm25,17031110200,9.48466593647317,1826,0,1826
2015-2019,pm25,17031081500,10.0235487404162,1826,0,0
2015-2019,pm25,17031080400,9.24370208105148,1826,0,1826
2015-2019,pm25,17031070700,9.80996714129244,1826,0,1826
2015-2019,pm25,17031030702,9.74096385542169,1826,0,1826
2015-2019,pm25,17031063400,9.69989047097481,1826,0,0
2015-2019,pm25,17031071800,8.73274917853231,1826,0,0
2015-2019,pm25,17031220701,9.21467688937568,1826,0,0
2015-2019,pm25,17031838200,10.2732749178532,1826,0,1826
2015-2019,pm25,17031010502,9.57283680175246,1826,0,0
2015-2019,pm25,17031804405,10.2037239868565,1826,0,0
2015-2019,pm25,17031825304,10.5251916757941,1826,0,0
2015-2019,pm25,17031190701,8.85815991237678,1826,0,1826
2015-2019,pm25,17031251700,10.4151150054765,1826,0,0
2015-2019,pm25,17031310300,10.3231106243154,1826,0,1826
2015-2019,pm25,17031520600,9.77053669222344,1826,0,0
2015-2019,pm25,17031670500,9.39047097480832,1826,0,0
2015-2019,pm25,17031671900,9.0750273822563,1826,0,1826
2015-2019,pm25,17031813701,8.97699890470975,1826,0,0
2015-2019,pm25,17031802003,10.0282949981745,1826,0,0
2015-2019,pm25,17031831300,10.7776560788609,1826,0,0
2015-2019,pm25,17031835800,8.9184008762322,1826,0,1826
2015-2019,pm25,17031829903,10.1104874041621,1826,0,0
2015-2019,pm25,17031844600,9.06516976998905,1826,0,0
2015-2019,pm25,17031803604,10.1288335158817,1826,0,0
2015-2019,pm25,17031803005,9.62960934647681,1826,0,0
2015-2019,pm25,17031802504,9.83537787513691,1826,0,0
2015-2019,pm25,17031804508,10.3409090909091,1826,0,0
2015-2019,pm25,17031804000,10.3192771084337,1826,0,0
2015-2019,pm25,17031770602,9.89585615188025,1826,0,0
2015-2019,pm25,17031839600,9.29901423877327,1826,0,1826
2015-2019,pm25,17031802100,10.2338444687842,1826,0,0
2015-2019,pm25,17031801603,9.67586254107338,1826,0,0
2015-2019,pm25,17031800400,9.60633442862358,1826,0,0
2015-2019,pm25,17031230900,9.44359255202629,1826,0,1826
2015-2019,pm25,17031230200,8.57228915662651,1826,0,1826
2015-2019,pm25,17031222600,8.7223439211391,1826,0,0
2015-2019,pm25,17031220400,9.13526834611172,1826,0,1826
2015-2019,pm25,17031210700,9.026286966046,1826,0,0
2015-2019,pm25,17031250200,9.81872946330778,1826,0,0
2015-2019,pm25,17031240800,8.82803943044907,1826,0,1826
2015-2019,pm25,17031062300,8.48302300109529,1826,0,1826
2015-2019,pm25,17031061500,8.48302300109529,1826,0,1826
2015-2019,pm25,17031832100,19.302300109529,1826,0,1826
2015-2019,pm25,17031050900,8.89704271631983,1826,0,0
2015-2019,pm25,17031050600,8.86527929901424,1826,0,1826
2015-2019,pm25,17031040202,9.29025191675794,1826,0,1826
2015-2019,pm25,17031031900,9.27217962760131,1826,0,1826
2015-2019,pm25,17031031502,9.64895947426068,1826,0,1826
2015-2019,pm25,17031030300,9.75355969331873,1826,0,1826
2015-2019,pm25,17031020901,9.526286966046,1826,0,0
2015-2019,pm25,17031020302,8.98411829134721,1826,0,0
2015-2019,pm25,17031200402,9.10898138006572,1826,0,1826
2015-2019,pm25,17031190900,8.96549835706462,1826,0,0
2015-2019,pm25,17031190402,9.16100766703176,1826,0,0
2015-2019,pm25,17031190100,9.12431544359255,1826,0,0
2015-2019,pm25,17031170600,9.7973713033954,1826,0,1826
2015-2019,pm25,17031160601,8.86035049288061,1826,0,1826
2015-2019,pm25,17031160100,9.46659364731654,1826,0,0
2015-2019,pm25,17031150800,9.47918948521358,1826,0,1826
2015-2019,pm25,17031140400,9.57146768893757,1826,0,0
2015-2019,pm25,17031100300,9.62144030668127,1826,0,0
2015-2019,pm25,17031071100,8.72782037239869,1826,0,1826
2015-2019,pm25,17031070300,8.72782037239869,1826,0,1826
2015-2019,pm25,17031818100,9.91237677984666,1826,0,0
2015-2019,pm25,17031817102,10.4446878422782,1826,0,0
2015-2019,pm25,17031816402,9.71659364731654,1826,0,0
2015-2019,pm25,17031815900,9.27656078860898,1826,0,0
2015-2019,pm25,17031730100,8.95509309967141,1826,0,0
2015-2019,pm25,17031720100,9.54162102957284,1826,0,0
2015-2019,pm25,17031710400,9.17771084337349,1826,0,0
2015-2019,pm25,17031812600,9.03231106243154,1826,0,0
2015-2019,pm25,17031811100,10.3360715589631,1826,0,0
2015-2019,pm25,17031730300,9.17688937568456,1826,0,0
2015-2019,pm25,17031660600,8.87020810514786,1826,0,1826
2015-2019,pm25,17031650400,9.16648411829135,1826,0,0
2015-2019,pm25,17031490800,9.50821467688938,1826,0,1826
2015-2019,pm25,17031480200,8.9277108433735,1826,0,1826
2015-2019,pm25,17031301701,8.97918948521358,1826,0,1826
2015-2019,pm25,17031301600,8.97918948521358,1826,0,1826
2015-2019,pm25,17031430400,8.7026286966046,1826,0,1826
2015-2019,pm25,17031411100,8.63253012048193,1826,0,1826
2015-2019,pm25,17031410200,9.29682365826944,1826,0,1826
2015-2019,pm25,17031390400,8.81653888280394,1826,0,0
2015-2019,pm25,17031381800,9.32201533406353,1826,0,0
2015-2019,pm25,17031280900,9.46276013143483,1826,0,1826
2015-2019,pm25,17031260700,9.3236582694414,1826,0,1826
2015-2019,pm25,17031251800,9.67223439211391,1826,0,0
2015-2019,pm25,17031301200,9.33515881708653,1826,0,1826
2015-2019,pm25,17031292500,9.23138006571742,1826,0,0
2015-2019,pm25,17031824113,10.3862889574828,1826,0,0
2015-2019,pm25,17031823500,10.1223986856517,1826,0,0
2015-2019,pm25,17031825505,10.1412924424973,1826,0,0
2015-2019,pm25,17031820502,10.2283680175246,1826,0,0
2015-2019,pm25,17031823703,9.90516611902154,1826,0,0
2015-2019,pm25,17031823805,10.8384446878423,1826,0,0
2015-2019,pm25,17031829800,9.87997444322746,1826,0,0
2015-2019,pm25,17031828401,10.2951807228916,1826,0,0
2015-2019,pm25,17031829000,9.93921139101862,1826,0,0
2015-2019,pm25,17031828802,10.012595837897,1826,0,0
2015-2019,pm25,17031691000,9.02190580503833,1826,0,1826
2015-2019,pm25,17031681300,8.94797371303396,1826,0,0
2015-2019,pm25,17031672000,9.15334063526835,1826,0,1826
2015-2019,pm25,17031590600,9.82475355969332,1826,0,0
2015-2019,pm25,17031580300,10.3986856516977,1826,0,0
2015-2019,pm25,17031570100,10.3852683461117,1826,0,0
2015-2019,pm25,17031560200,10.1166484118291,1826,0,0
2015-2019,pm25,17031630400,8.64238773274918,1826,0,0
2015-2019,pm25,17031620300,9.03395399780942,1826,0,1826
2015-2019,pm25,17031843800,9.5065717415115,1826,0,0
2015-2019,pm25,17031839800,9.06626506024096,1826,0,0
2015-2019,pm25,17031440900,9.02300109529025,1826,0,0
2015-2019,pm25,17031431301,9.23493975903614,1826,0,0
2015-2019,pm25,17031843000,9.30284775465498,1826,0,1826
2015-2019,pm25,17031809200,9.64403066812705,1826,0,0
2015-2019,pm25,17031808200,9.71139101861993,1826,0,0
2015-2019,pm25,17031807500,9.5065717415115,1826,0,0
2015-2019,pm25,17031806802,9.40854326396495,1826,0,0
2015-2019,pm25,17031806400,10.2217962760131,1826,0,0
2015-2019,pm25,17031811402,9.99726177437021,1826,0,0
2015-2019,pm25,17031810200,8.87185104052574,1826,0,0
2015-2019,pm25,17031805106,10.359437751004,1826,0,0
2015-2019,pm25,17031805302,9.45837897042716,1826,0,0
2015-2019,pm25,17031805110,10.3764147499087,1826,0,0
2015-2019,pm25,17031827000,9.75082146768894,1826,0,0
2015-2019,pm25,17031826304,9.19277108433735,1826,0,0
2015-2019,pm25,17031827500,9.33493975903614,1826,0,0
2015-2019,pm25,17031821700,9.68218327856882,1826,0,0
2015-2019,pm25,17031823602,9.95906352683461,1826,0,0
2015-2019,pm25,17031820300,10.2968236582694,1826,0,0
2015-2019,pm25,17031819200,9.47152245345016,1826,0,0
2015-2019,pm25,17031530200,8.95208105147864,1826,0,0
2015-2019,pm25,17031720400,9.30777656078861,1826,0,1826
2015-2019,pm25,17031491300,8.9381161007667,1826,0,1826
2015-2019,pm25,17031814500,9.82393209200438,1826,0,0
2015-2019,pm25,17031010100,9.69386637458927,1826,0,0
2015-2019,pm25,17031010501,9.57283680175246,1826,0,1826
2015-2019,pm25,17031081401,10.2042716319825,1826,0,1826
2015-2019,pm25,17031252201,9.55805038335159,1826,0,1826
2015-2019,pm25,17031980100,10.7004381161008,1826,0,0
2015-2019,pm25,17031430101,10.2677984665936,1826,0,1826
2015-2019,pm25,17031530502,9.42059145673604,1826,0,0
2015-2019,pm25,17031063301,9.69989047097481,1826,0,1826
2015-2019,pm25,17031080201,9.78806133625411,1826,0,1826
2015-2019,pm25,17031803014,10.394852135816,1826,0,0
2015-2019,pm25,17031803012,10.2464403066813,1826,0,0
2015-2019,pm25,17031830007,10.2862814895947,1826,0,0
2015-2019,pm25,17031803612,9.42004381161008,1826,0,0
2015-2019,pm25,17031240600,8.91566265060241,1826,0,1826
2015-2019,pm25,17031240700,8.82803943044907,1826,0,1826
2015-2019,pm25,17031260400,10.3565169769989,1826,0,1826
2015-2019,pm25,17031260200,9.88499452354874,1826,0,1826
2015-2019,pm25,17031283200,9.3921139101862,1826,0,1826
2015-2019,pm25,17031310500,9.60843373493976,1826,0,0
2015-2019,pm25,17031420100,9.30339539978094,1826,0,0
2015-2019,pm25,17031491000,8.72261774370208,1826,0,0
2015-2019,pm25,17031802607,10.7398685651698,1826,0,0
2015-2019,pm25,17031836700,9.49123767798467,1826,0,0
2015-2019,pm25,17031837100,10.1136363636364,1826,0,0
2015-2019,pm25,17031835500,9.7092004381161,1826,0,0
2015-2019,pm25,17031834000,9.44194961664841,1826,0,0
2015-2019,pm25,17031330103,9.34611171960569,1826,0,0
2015-2019,pm25,17031809402,8.80832420591457,1826,0,1826
2015-2019,pm25,17031630600,10.0191675794085,1826,0,1826
2015-2019,pm25,17031803615,8.96385542168675,1826,0,0
2015-2019,pm25,17031821001,9.50894487039065,1826,0,0
2015-2019,pm25,17031823702,10.1664841182913,1826,0,0
2015-2019,pm25,17031828602,9.73220153340635,1826,0,0
2015-2019,pm25,17031825801,9.1285140562249,1826,0,0
2015-2019,pm25,17031819801,10.569733479372,1826,0,0
2015-2019,pm25,17031814400,9.97499087258123,1826,0,0
2015-2019,pm25,17031720700,9.26670317634173,1826,0,0
2015-2019,pm25,17031813400,10.104600219058,1826,0,0
2015-2019,pm25,17031812802,9.70098576122673,1826,0,0
2015-2019,pm25,17031650301,9.04846659364732,1826,0,0
2015-2019,pm25,17031671400,9.32858707557503,1826,0,0
2015-2019,pm25,17031600600,10.1232201533406,1826,0,1826
2015-2019,pm25,17031340500,9.88499452354874,1826,0,0
2015-2019,pm25,17031310600,9.23767798466594,1826,0,1826
2015-2019,pm25,17031420500,9.08269441401971,1826,0,1826
2015-2019,pm25,17031390500,9.29682365826944,1826,0,1826
2015-2019,pm25,17031300500,9.02026286966046,1826,0,1826
2015-2019,pm25,17031806501,9.67688937568456,1826,0,1826
2015-2019,pm25,17031810301,9.81872946330778,1826,0,0
2015-2019,pm25,17031806103,10.0869386637459,1826,0,0
2015-2019,pm25,17031803800,9.88143483023001,1826,0,0
2015-2019,pm25,17031804511,10.1996166484118,1826,0,0
2015-2019,pm25,17031770601,9.90950164293538,1826,0,0
2015-2019,pm25,17031230300,8.57228915662651,1826,0,1826
2015-2019,pm25,17031241000,10.4644030668127,1826,0,1826
2015-2019,pm25,17031062400,8.48302300109529,1826,0,1826
2015-2019,pm25,17031030703,9.52464403066813,1826,0,1826
2015-2019,pm25,17031190702,8.91073384446878,1826,0,0
2015-2019,pm25,17031151002,9.64841182913472,1826,0,0
2015-2019,pm25,17031100600,9.32311062431544,1826,0,1826
2015-2019,pm25,17031071700,8.73274917853231,1826,0,1826
2015-2019,pm25,17031061901,9.55750273822563,1826,0,0
2015-2019,pm25,17031030103,10.6128148959474,1826,0,1826
2015-2019,pm25,17031030701,9.74096385542169,1826,0,1826
2015-2019,pm25,17031080300,9.78806133625411,1826,0,0
2015-2019,pm25,17031430102,10.1429353778751,1826,0,1826
2015-2019,pm25,17031240900,9.2973713033954,1826,0,0
2015-2019,pm25,17031610800,9.7092004381161,1826,0,1826
2015-2019,pm25,17031690500,8.89375684556407,1826,0,1826
2015-2019,pm25,17031835200,10.3647316538883,1826,0,0
2015-2019,pm25,17031810702,9.89184008762322,1826,0,0
2015-2019,pm25,17031660302,8.57667031763417,1826,0,0
2015-2019,pm25,17031809700,9.69441401971523,1826,0,0
2015-2019,pm25,17031805112,9.83205549470609,1826,0,0
2015-2019,pm25,17031818900,9.73165388828039,1826,0,0
2015-2019,pm25,17031251400,9.15279299014239,1826,0,1826
2015-2019,pm25,17031292400,9.29134720700986,1826,0,1826
2015-2019,pm25,17031826600,9.34611171960569,1826,0,0
2015-2019,pm25,17031520500,9.02081051478642,1826,0,0
2015-2019,pm25,17031510200,8.9249726177437,1826,0,1826
2015-2019,pm25,17031611500,8.2907995618839,1826,0,0
2015-2019,pm25,17031440101,8.75246440306681,1826,0,1826
2015-2019,pm25,17031612200,9.48795180722892,1826,0,0
2015-2019,pm25,17031836500,9.84392113910186,1826,0,0
2015-2019,pm25,17031801901,9.68921139101862,1826,0,0
2015-2019,pm25,17031062700,8.72015334063527,1826,0,0
2015-2019,pm25,17031050500,9.15279299014239,1826,0,1826
2015-2019,pm25,17031170400,9.8170865279299,1826,0,1826
2015-2019,pm25,17031151001,9.04709748083242,1826,0,0
2015-2019,pm25,17031130100,9.31599123767798,1826,0,0
2015-2019,pm25,17031063200,10.223986856517,1826,0,1826
2015-2019,pm25,17031063100,9.69989047097481,1826,0,1826
2015-2019,pm25,17031710300,9.22836801752464,1826,0,1826
2015-2019,pm25,17031820203,10.2511865644396,1826,0,0
2015-2019,pm25,17031837000,9.31544359255203,1826,0,1826
2015-2019,pm25,17031843500,10.1516976998905,1826,0,0
2015-2019,pm25,17031803016,10.026286966046,1826,0,0
2015-2019,pm25,17031804316,9.85542168674699,1826,0,0
2015-2019,pm25,17031740200,9.33351588170865,1826,0,0
2015-2019,pm25,17031830001,10.4231927710843,1826,0,0
2015-2019,pm25,17031826902,9.57749178532311,1826,0,0
2015-2019,pm25,17031711500,9.04654983570646,1826,0,0
2015-2019,pm25,17031812700,9.48904709748083,1826,0,0
2015-2019,pm25,17031834700,9.44140197152245,1826,0,1826
2015-2019,pm25,17031611700,9.21412924424973,1826,0,1826
2015-2019,pm25,17031310200,10.3231106243154,1826,0,0
2015-2019,pm25,17031390200,9.73877327491785,1826,0,1826
2015-2019,pm25,17031291600,9.94359255202629,1826,0,1826
2015-2019,pm25,17031806202,9.47480832420591,1826,0,0
2015-2019,pm25,17031803100,10.3395399780942,1826,0,0
2015-2019,pm25,17031800600,9.32694414019715,1826,0,0
2015-2019,pm25,17031062600,9.17415115005477,1826,0,1826
2015-2019,pm25,17031190300,8.85815991237678,1826,0,0
2015-2019,pm25,17031081900,9.5553121577218,1826,0,1826
2015-2019,pm25,17031070200,8.30777656078861,1826,0,1826
2015-2019,pm25,17031140602,8.51588170865279,1826,0,1826
2015-2019,pm25,17031804610,10.053121577218,1826,0,0
2015-2019,pm25,17031010702,9.47973713033954,1826,0,1826
2015-2019,pm25,17031140301,8.51588170865279,1826,0,1826
2015-2019,pm25,17031351500,9.11555312157722,1826,0,1826
2015-2019,pm25,17031270500,10.1944140197152,1826,0,1826
2015-2019,pm25,17031490600,9.43921139101862,1826,0,0
2015-2019,pm25,17031222500,8.82803943044907,1826,0,1826
2015-2019,pm25,17031062800,8.72015334063527,1826,0,1826
2015-2019,pm25,17031020802,8.66155531215772,1826,0,0
2015-2019,pm25,17031160700,9.10733844468784,1826,0,1826
2015-2019,pm25,17031071000,8.72782037239869,1826,0,0
2015-2019,pm25,17031711400,9.25109529025192,1826,0,0
2015-2019,pm25,17031811200,10.1785323110624,1826,0,0
2015-2019,pm25,17031836000,8.9184008762322,1826,0,0
2015-2019,pm25,17031410800,9.38499452354874,1826,0,1826
2015-2019,pm25,17031843100,9.30503833515882,1826,0,0
2015-2019,pm25,17031820604,10.1941401971522,1826,0,0
2015-2019,pm25,17031825400,10.1267798466594,1826,0,0
2015-2019,pm25,17031680500,9.63800657174151,1826,0,1826
2015-2019,pm25,17031611800,8.96659364731654,1826,0,0
2015-2019,pm25,17031806600,9.91894852135816,1826,0,0
2015-2019,pm25,17031804806,9.43921139101862,1826,0,0
2015-2019,pm25,17031822602,9.2907995618839,1826,0,0
2015-2019,pm25,17031818402,10.1949616648412,1826,0,0
2015-2019,pm25,17031803200,10.210021905805,1826,0,0
2015-2019,pm25,17031804509,10.2601314348302,1826,0,0
2015-2019,pm25,17031804510,10.14430449069,1826,0,0
2015-2019,pm25,17031801400,9.13691128148959,1826,0,0
2015-2019,pm25,17031230100,8.7223439211391,1826,0,1826
2015-2019,pm25,17031221300,8.82803943044907,1826,0,1826
2015-2019,pm25,17031062500,8.84665936473165,1826,0,1826
2015-2019,pm25,17031460800,9.184282584885,1826,0,0
2015-2019,pm25,17031020602,8.98411829134721,1826,0,1826
2015-2019,pm25,17031160900,9.00930996714129,1826,0,1826
2015-2019,pm25,17031100700,9.42305585980285,1826,0,0
2015-2019,pm25,17031063000,9.14841182913472,1826,0,1826
2015-2019,pm25,17031816401,9.58652792990142,1826,0,1826
2015-2019,pm25,17031720600,9.05312157721796,1826,0,0
2015-2019,pm25,17031710600,8.88225629791895,1826,0,1826
2015-2019,pm25,17031420400,9.08269441401971,1826,0,0
2015-2019,pm25,17031836900,10.1297918948521,1826,0,1826
2015-2019,pm25,17031830400,10.0228641840088,1826,0,0
2015-2019,pm25,17031830100,10.2187842278204,1826,0,0
2015-2019,pm25,17031580502,8.85761226725082,1826,0,0
2015-2019,pm25,17031611600,9.21412924424973,1826,0,0
2015-2019,pm25,17031807000,9.42716319824754,1826,0,0
2015-2019,pm25,17031809900,9.85377875136911,1826,0,0
2015-2019,pm25,17031829600,9.86035049288061,1826,0,0
2015-2019,pm25,17031825803,9.63745892661555,1826,0,1826
2015-2019,pm25,17031819400,10.4572836801752,1826,0,1826
2015-2019,pm25,17031829200,9.90744797371303,1826,0,0
2015-2019,pm25,17031814900,9.13992332968237,1826,0,0
2015-2019,pm25,17031816300,10.6467688937568,1826,0,0
2015-2019,pm25,17031670700,9.06790799561884,1826,0,0
2015-2019,pm25,17031840300,10.5402519167579,1826,0,0
2015-2019,pm25,17031340300,9.40087623220153,1826,0,0
2015-2019,pm25,17031420800,9.00219058050383,1826,0,0
2015-2019,pm25,17031809100,9.77327491785323,1826,0,0
2015-2019,pm25,17031806900,9.90251916757941,1826,0,0
2015-2019,pm25,17031809800,9.13691128148959,1826,0,0
2015-2019,pm25,17031805501,10.1949616648412,1826,0,0
2015-2019,pm25,17031231100,9.27163198247536,1826,0,1826
2015-2019,pm25,17031243200,9.09638554216867,1826,0,1826
2015-2019,pm25,17031051200,8.84665936473165,1826,0,1826
2015-2019,pm25,17031161300,9.25739320920044,1826,0,1826
2015-2019,pm25,17031090100,9.65334063526835,1826,0,0
2015-2019,pm25,17031020301,9.65607886089814,1826,0,0
2015-2019,pm25,17031062000,9.55750273822563,1826,0,1826
2015-2019,pm25,17031430700,9.66484118291347,1826,0,0
2015-2019,pm25,17031280400,10.2743702081051,1826,0,0
2015-2019,pm25,17031420200,9.02957283680175,1826,0,0
2015-2019,pm25,17031841700,8.91675794085433,1826,0,1826
2015-2019,pm25,17031051000,8.89704271631983,1826,0,1826
2015-2019,pm25,17031081700,10.8619934282585,1826,0,1826
2015-2019,pm25,17031081300,10.0235487404162,1826,0,1826
2015-2019,pm25,17031320400,9.69989047097481,1826,0,0
2015-2019,pm25,17031837400,9.31544359255203,1826,0,0
2015-2019,pm25,17031700402,9.34556407447974,1826,0,0
2015-2019,pm25,17031827200,9.28806133625411,1826,0,0
2015-2019,pm25,17031813802,9.33351588170865,1826,0,0
2015-2019,pm25,17031620200,9.25903614457831,1826,0,0
2015-2019,pm25,17031280800,9.46276013143483,1826,0,1826
2015-2019,pm25,17031770902,10.0306681270537,1826,0,0
2015-2019,pm25,17031803614,9.27546549835706,1826,0,0
2015-2019,pm25,17031081600,10.0235487404162,1826,0,1826
2015-2019,pm25,17031020902,9.75355969331873,1826,0,0
2015-2019,pm25,17031839200,9.93483023001095,1826,0,0
2015-2019,pm25,17031843400,8.93044906900329,1826,0,1826
2015-2019,pm25,17031841800,9.34967141292442,1826,0,0
2015-2019,pm25,17031833300,9.3921139101862,1826,0,0
2015-2019,pm25,17031600400,9.20481927710843,1826,0,0
2015-2019,pm25,17031051100,8.89704271631983,1826,0,1826
2015-2019,pm25,17031160501,8.47645125958379,1826,0,1826
2015-2019,pm25,17031251900,9.32311062431544,1826,0,0
2015-2019,pm25,17031261000,9.31544359255203,1826,0,1826
2015-2019,pm25,17031815702,10.1812705366922,1826,0,0
2015-2019,pm25,17031580100,9.36254107338445,1826,0,1826
2015-2019,pm25,17031836800,9.73767798466594,1826,0,0
2015-2019,pm25,17031252000,9.32311062431544,1826,0,1826
2015-2019,pm25,17031251500,9.12322015334064,1826,0,1826
2015-2019,pm25,17031840700,9.94359255202629,1826,0,0
2015-2019,pm25,17031292200,9.04709748083242,1826,0,0
2015-2019,pm25,17031283800,9.43702081051479,1826,0,0
2015-2019,pm25,17031282700,9.46276013143483,1826,0,1826
2015-2019,pm25,17031808900,9.53614457831325,1826,0,0
2015-2019,pm25,17031808500,9.80941949616648,1826,0,0
2015-2019,pm25,17031807600,9.6618291347207,1826,0,0
2015-2019,pm25,17031807100,9.33269441401971,1826,0,0
2015-2019,pm25,17031806700,9.76697699890471,1826,0,0
2015-2019,pm25,17031811401,10.3042168674699,1826,0,0
2015-2019,pm25,17031810600,9.58433734939759,1826,0,0
2015-2019,pm25,17031810501,9.99981745162468,1826,0,0
2015-2019,pm25,17031805001,10.1602774735305,1826,0,0
2015-2019,pm25,17031804810,10.4675063891931,1826,0,0
2015-2019,pm25,17031804808,10.2921686746988,1826,0,0
2015-2019,pm25,17031804712,10.1193866374589,1826,0,0
2015-2019,pm25,17031806300,9.74644030668127,1826,0,0
2015-2019,pm25,17031806102,9.86801752464403,1826,0,0
2015-2019,pm25,17031806002,10.342552026287,1826,0,0
2015-2019,pm25,17031805902,9.67825848849945,1826,0,0
2015-2019,pm25,17031805702,10.3778751369113,1826,0,0
2015-2019,pm25,17031805701,10.1694961664841,1826,0,0
2015-2019,pm25,17031805502,10.1642935377875,1826,0,0
2015-2019,pm25,17031805109,10.3890105878058,1826,0,0
2015-2019,pm25,17031803611,9.51150054764513,1826,0,0
2015-2019,pm25,17031803607,9.98138006571742,1826,0,0
2015-2019,pm25,17031803008,9.71467688937568,1826,0,0
2015-2019,pm25,17031802702,9.85733844468784,1826,0,0
2015-2019,pm25,17031804710,10.1656626506024,1826,0,0
2015-2019,pm25,17031804716,10.0861628331508,1826,0,0
2015-2019,pm25,17031804505,10.4521358159912,1826,0,0
2015-2019,pm25,17031804404,9.93893756845564,1826,0,0
2015-2019,pm25,17031804105,9.70616349696306,1826,0,0
2015-2019,pm25,17031770500,10.4328450164294,1826,0,0
2015-2019,pm25,17031380200,9.29901423877327,1826,0,1826
2015-2019,pm25,17031250600,9.33132530120482,1826,0,0
2015-2019,pm25,17031801800,9.54461201449153,1826,0,0
2015-2019,pm25,17031801608,9.77687372868096,1826,0,0
2015-2019,pm25,17031801601,9.34453723986856,1826,0,0
2015-2019,pm25,17031800800,9.62568455640745,1826,0,0
2015-2019,pm25,17031800300,8.44153888280394,1826,0,0
