sensitivity,sensitivity_label,organ,organ_label,exposure,exposure_label,exposure_window,exposure_data_end_year,endpoint,n,people,centers,adverse_events,hazard_ratio,conf_low,conf_high,p_value,concordance,adjustment_set,variance_estimator,center_adjustment
multipollutant_pm25_no2,Multipollutant waitlist-period model with PM2.5 and NO2,KI,Kidney,pm25,PM2.5 waitlist-period mean per 5 ug/m3,observed_waitlist_period_mean_multipollutant,2023,death_or_deterioration_delist_cause_specific,606508,582160,283,116476,1.2504556650208751,1.216427134980493,1.2854361146817679,9.036096380015639e-57,0.7249748811390926,age + sex + race + listing_year + no_dialysis_time + dialysis_duration_years + diabetes + strata(listing_center),model_based,stratified_baseline_hazard_by_listing_center
multipollutant_pm25_no2,Multipollutant waitlist-period model with PM2.5 and NO2,KI,Kidney,no2,NO2 waitlist-period mean per 10-unit increment,observed_waitlist_period_mean_multipollutant,2023,death_or_deterioration_delist_cause_specific,606508,582160,283,116476,1.2135696114468122,1.193409469820692,1.2340703162414532,1.484030374982666e-113,0.7249748811390926,age + sex + race + listing_year + no_dialysis_time + dialysis_duration_years + diabetes + strata(listing_center),model_based,stratified_baseline_hazard_by_listing_center
