sensitivity,sensitivity_label,organ,organ_label,exposure,exposure_label,exposure_window,exposure_data_end_year,endpoint,n,people,centers,adverse_events,hazard_ratio,conf_low,conf_high,p_value,concordance,adjustment_set,variance_estimator,center_adjustment
multipollutant_pm25_no2_o3,"Multipollutant waitlist-period model with PM2.5, NO2, and O3",LI,Liver,pm25,PM2.5 waitlist-period mean per 5 ug/m3,observed_waitlist_period_mean_multipollutant,2023,death_or_deterioration_delist_cause_specific,216583,204866,160,42649,1.221717831645139,1.175498766961984,1.269754169132166,2.499590686579271e-24,0.7505798778276709,age + sex + race + listing_year + baseline_organ_score + strata(listing_center),model_based,stratified_baseline_hazard_by_listing_center
multipollutant_pm25_no2_o3,"Multipollutant waitlist-period model with PM2.5, NO2, and O3",LI,Liver,no2,NO2 waitlist-period mean per 10-unit increment,observed_waitlist_period_mean_multipollutant,2023,death_or_deterioration_delist_cause_specific,216583,204866,160,42649,1.1435270801232715,1.112256982702661,1.1756763080037496,2.5240659050478162e-21,0.7505798778276709,age + sex + race + listing_year + baseline_organ_score + strata(listing_center),model_based,stratified_baseline_hazard_by_listing_center
multipollutant_pm25_no2_o3,"Multipollutant waitlist-period model with PM2.5, NO2, and O3",LI,Liver,o3,Ozone waitlist-period mean per 10 ppb,observed_waitlist_period_mean_multipollutant,2023,death_or_deterioration_delist_cause_specific,216583,204866,160,42649,1.1824236070558563,1.140504190218577,1.2258837788706693,9.14442921094217e-20,0.7505798778276709,age + sex + race + listing_year + baseline_organ_score + strata(listing_center),model_based,stratified_baseline_hazard_by_listing_center
