year,month,rows,zips,dates,missing_values,zonal_mean_values,nearest_fill_values,mean,p01,p50,p99,output
2024,1,1032300,33300,31,0,999223,33077,6.09123151848286,1.13084040258807,5.65131578947368,16.5708368055556,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2024_01.csv.gz
2024,2,965700,33300,29,0,934757,30943,6.58689802754885,1.66666666666667,6,18.0318225806452,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2024_02.csv.gz
2024,3,1032300,33300,31,0,999223,33077,5.76266560971614,1.05024450579488,5.01020408163265,17,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2024_03.csv.gz
2024,4,999000,33300,30,0,966990,32010,5.7841103027725,1,5.00714285714286,16.5394843527738,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2024_04.csv.gz
2024,5,1032300,33300,31,0,999223,33077,6.28259712930079,1.79642724867725,5.39240506329114,25.2727272727273,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2024_05.csv.gz
2024,6,999000,33300,30,0,966990,32010,6.83328634233753,2,6.31310462618257,15.9333333333333,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2024_06.csv.gz
2024,7,1032300,33300,31,0,999223,33077,8.5068283828157,2.72727272727273,7.87837837837838,23.9897700680699,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2024_07.csv.gz
2024,8,1032300,33300,31,0,999223,33077,8.5385916162128,2.3464555406184,7.93743632701333,22.7094033950272,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2024_08.csv.gz
2024,9,999000,33300,30,0,966990,32010,6.30171308055139,2,5.93233877505603,17.3829042839779,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2024_09.csv.gz
2024,10,1032300,33300,31,0,999222,33078,7.0423656099474,1.78966595455428,6.75229357798165,16.4153849448196,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2024_10.csv.gz
2024,11,999000,33300,30,0,966990,32010,5.58970754901637,1.00645161290323,5.18181818181818,13.7333333333333,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2024_11.csv.gz
2024,12,1032300,33300,31,0,999223,33077,6.72290216444592,1.72275270337581,6.00558659217877,19,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2024_12.csv.gz
