year,month,rows,zips,dates,missing_values,zonal_mean_values,nearest_fill_values,mean,p01,p50,p99,output
2014,1,1032300,33300,31,0,999316,32984,7.92265935367922,2.00294985250737,7,23.8,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2014_01.csv.gz
2014,2,932400,33300,28,0,902608,29792,9.23440594310214,2.33333333333333,8.14588963963964,24.9500031055901,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2014_02.csv.gz
2014,3,1032300,33300,31,0,999316,32984,8.48675643761321,2.09935853530032,7.97036630483392,20.1348344974188,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2014_03.csv.gz
2014,4,999000,33300,30,0,967080,31920,7.51340886530094,2,7,16.737979539642,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2014_04.csv.gz
2014,5,1032300,33300,31,0,999316,32984,7.78460448186946,1.98141246649952,7.28453583699017,17.1153856248738,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2014_05.csv.gz
2014,6,999000,33300,30,0,967080,31920,8.40799214755851,2.49444444444444,7.73333333333333,21.5555555555556,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2014_06.csv.gz
2014,7,1032300,33300,31,0,999316,32984,9.27730137748777,2.69387425938117,8.95402298850575,20.1063829787234,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2014_07.csv.gz
2014,8,1032300,33300,31,0,999316,32984,9.43495758211378,2.60673737569418,9,19.8024691358025,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2014_08.csv.gz
2014,9,999000,33300,30,0,967080,31920,7.49552923304762,2.00219293446965,7.01908396946565,16,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2014_09.csv.gz
2014,10,1032300,33300,31,0,999316,32984,6.71674294204501,2,6.01652892561984,17.3636363636364,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2014_10.csv.gz
2014,11,999000,33300,30,0,967080,31920,7.47232022386822,2,7,18.0676704473047,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2014_11.csv.gz
2014,12,1032300,33300,31,0,999316,32984,8.15212158633447,2,7.59358288770054,20.8742928571429,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2014_12.csv.gz
