year,month,rows,zips,dates,missing_values,zonal_mean_values,nearest_fill_values,mean,p01,p50,p99,output
2021,1,1032300,33300,31,0,999316,32984,7.2052725306616,2.03809472049689,6.75074650812468,17,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2021_01.csv.gz
2021,2,932400,33300,28,0,902608,29792,7.2144313349769,2.02614358596103,6.87035309563295,17.0232558139535,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2021_02.csv.gz
2021,3,1032300,33300,31,0,999316,32984,6.78456005137975,2,6.33034684110724,15.5652173913043,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2021_03.csv.gz
2021,4,999000,33300,30,0,967080,31920,6.81444350132545,1.98124912981163,6.39336686887577,15.5714285714286,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2021_04.csv.gz
2021,5,1032300,33300,31,0,999316,32984,6.37763113438547,1.375,6,14.9078347077371,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2021_05.csv.gz
2021,6,999000,33300,30,0,967080,31920,6.98832921344104,2,6.86363636363636,14.5882352941176,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2021_06.csv.gz
2021,7,1032300,33300,31,0,999316,32984,10.2003635479504,2.76190476190476,9.46934649411127,24.424243697479,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2021_07.csv.gz
2021,8,1032300,33300,31,0,999316,32984,10.340355965792,2.73445299369748,9,38.3,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2021_08.csv.gz
2021,9,999000,33300,30,0,967080,31920,7.2840830980089,1.68702135862441,6.93069898387688,18.125,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2021_09.csv.gz
2021,10,1032300,33300,31,0,999316,32984,7.29002009619889,2.28440173829068,7.05780346820809,14.4444444444444,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2021_10.csv.gz
2021,11,999000,33300,30,0,967080,31920,8.0134985824139,2.28289234193621,7.70798544060238,19.1363793103448,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2021_11.csv.gz
2021,12,1032300,33300,31,0,999316,32984,8.44661874825653,3,8,19.0857267080745,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2021_12.csv.gz
