year,month,rows,zips,dates,missing_values,zonal_mean_values,nearest_fill_values,mean,p01,p50,p99,output
2006,1,1032300,33300,31,0,999316,32984,8.37173048090296,1.76530523513753,7.98019801980198,20.3684324942792,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2006_01.csv.gz
2006,2,932400,33300,28,0,902608,29792,8.86349312225248,1.96261565420561,8.09339590370719,22.25,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2006_02.csv.gz
2006,3,1032300,33300,31,0,999316,32984,8.94522441573114,1.92592592592593,8.2,20.4919443586973,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2006_03.csv.gz
2006,4,999000,33300,30,0,967080,31920,9.071158803484,2,8.74666666666667,19.5348857609139,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2006_04.csv.gz
2006,5,1032300,33300,31,0,999316,32984,10.1028238950314,2,9.12121212121212,24.8571428571429,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2006_05.csv.gz
2006,6,999000,33300,30,0,967080,31920,12.0204877064878,2,11.0759746835443,27.1073476736928,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2006_06.csv.gz
2006,7,1032300,33300,31,0,999316,32984,14.3066870581324,3.05263157894737,13.1683941997852,33.8571428571429,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2006_07.csv.gz
2006,8,1032300,33300,31,0,999316,32984,12.5126259727632,2.55172413793103,11,33.1134044048735,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2006_08.csv.gz
2006,9,999000,33300,30,0,967080,31920,10.1379176378087,1.96551724137931,9,27.0645161290323,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2006_09.csv.gz
2006,10,1032300,33300,31,0,999316,32984,8.58495170988027,1.64583333333333,7.9820436050975,23,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2006_10.csv.gz
2006,11,999000,33300,30,0,967080,31920,10.537844871272,2,9.33072700151611,34.7000588235295,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2006_11.csv.gz
2006,12,1032300,33300,31,0,999316,32984,9.59940265335055,2,8.4,29.7532952013074,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2006_12.csv.gz
