year,month,rows,zips,dates,missing_values,zonal_mean_values,nearest_fill_values,mean,p01,p50,p99,output
2007,1,1032300,33300,31,0,999316,32984,9.18973130416046,2,7.98765432098765,36.3333333333333,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2007_01.csv.gz
2007,2,932400,33300,28,0,902608,29792,9.48064157131331,2.0609363121345,8.6539501039501,29.2,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2007_02.csv.gz
2007,3,1032300,33300,31,0,999316,32984,10.4799873391932,2.04864799212168,9.33333333333333,26.9673929075285,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2007_03.csv.gz
2007,4,999000,33300,30,0,967080,31920,8.87196958767456,2,8,23.7123333864288,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2007_04.csv.gz
2007,5,1032300,33300,31,0,999316,32984,12.1899243450431,2.13366204424597,10.5786802030457,33.9397644308578,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2007_05.csv.gz
2007,6,999000,33300,30,0,967080,31920,12.6420691317459,2.17948717948718,11.2661443640378,33.3774841194756,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2007_06.csv.gz
2007,7,1032300,33300,31,0,999316,32984,12.2184527093627,2.09022526905499,11.381679389313,30,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2007_07.csv.gz
2007,8,1032300,33300,31,0,999316,32984,13.4892741884881,2.06896551724138,12,35.3333333333333,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2007_08.csv.gz
2007,9,999000,33300,30,0,967080,31920,10.9524101804849,2.05559526674689,9.82675216340532,28.6354244047619,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2007_09.csv.gz
2007,10,1032300,33300,31,0,999316,32984,8.81875091230883,2,8.01960784313726,22.2796769067797,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2007_10.csv.gz
2007,11,999000,33300,30,0,967080,31920,10.1340603580521,2.09803888997459,9.07407407407407,25.3825523662541,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2007_11.csv.gz
2007,12,1032300,33300,31,0,999316,32984,10.4054132676615,2.04597701149425,9.44827586206897,28.5384615384615,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2007_12.csv.gz
