year,month,rows,zips,dates,missing_values,zonal_mean_values,nearest_fill_values,mean,p01,p50,p99,output
2008,1,1032300,33300,31,0,999316,32984,9.00380828460891,2.35156178325688,8.36251272912424,21.8240062686567,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2008_01.csv.gz
2008,2,965700,33300,29,0,934844,30856,10.2498069242062,2.22950478142076,9.24085680437192,25.7954674796748,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2008_02.csv.gz
2008,3,1032300,33300,31,0,999316,32984,9.36172718823702,2.36059442527289,8.86928104575163,21.8488905660377,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2008_03.csv.gz
2008,4,999000,33300,30,0,967080,31920,9.48111166782016,2,8.99680731794323,22,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2008_04.csv.gz
2008,5,1032300,33300,31,0,999316,32984,9.46636856861472,2.00596374416225,8.86802030456853,21.852104730369,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2008_05.csv.gz
2008,6,999000,33300,30,0,967080,31920,10.7138455420859,2.40963740676994,9.75,27.7534375807702,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2008_06.csv.gz
2008,7,1032300,33300,31,0,999316,32984,13.1118199268213,3,12.0689655172414,31.3125,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2008_07.csv.gz
2008,8,1032300,33300,31,0,999316,32984,10.3954952394538,2.01086917281432,9.60810810810811,24.2956524628051,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2008_08.csv.gz
2008,9,999000,33300,30,0,967080,31920,10.2383794783321,2,9.11111111111111,24.5263157894737,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2008_09.csv.gz
2008,10,1032300,33300,31,0,999316,32984,8.19911446535048,1.98473282442748,7.5,20,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2008_10.csv.gz
2008,11,999000,33300,30,0,967080,31920,8.84516644702377,1.23015873015873,8,23.1538461538462,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2008_11.csv.gz
2008,12,1032300,33300,31,0,999316,32984,7.92309763223814,2,7.53880950927113,19,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_pm25_zcta_daily/lghap_pm25_zcta_daily_2008_12.csv.gz
