organ,organ_label,exposure,exposure_label,exposure_window,endpoint,n,people,centers,adverse_events,hazard_ratio,conf_low,conf_high,p_value,concordance,adjustment_set,variance_estimator,center_adjustment
LI,Liver,o3,Prior-year O3 per 10 ppb,previous_365_days,death_or_deterioration_delist_cause_specific,208592,208592,158,42101,1.0341440930122945,1.0052730189612624,1.0638443337684287,0.020125284402912183,0.5516978304288747,age + sex + race + zcta_svi_proxy + strata(listing_center),model_based,stratified_baseline_hazard_by_listing_center
