organ,organ_label,exposure,exposure_label,exposure_window,endpoint,n,people,centers,adverse_events,hazard_ratio,conf_low,conf_high,p_value,concordance,adjustment_set,variance_estimator,center_adjustment
LI,Liver,pm25,Prior-year PM2.5 per 5 ug/m3,previous_365_days,death_or_deterioration_delist_cause_specific,208592,208592,158,42101,1.025240154797539,1.0023526709248645,1.0486502460650124,0.03046700597082882,0.5517715235335523,age + sex + race + zcta_svi_proxy + strata(listing_center),model_based,stratified_baseline_hazard_by_listing_center
