organ,organ_label,exposure,exposure_label,exposure_window,endpoint,n,people,centers,adverse_events,hazard_ratio,conf_low,conf_high,p_value,concordance,adjustment_set,variance_estimator,center_adjustment
HR,Heart,o3,Prior-year O3 per 10 ppb,previous_365_days,death_or_deterioration_delist_cause_specific,74028,74028,167,10010,0.9924269533463788,0.9257509140998801,1.0639052500272363,0.8303668581435331,0.5170227643364916,age + sex + race + zcta_svi_proxy + strata(listing_center),model_based,stratified_baseline_hazard_by_listing_center
