organ,organ_label,exposure,exposure_label,exposure_window,endpoint,n,people,centers,adverse_events,hazard_ratio,conf_low,conf_high,p_value,concordance,adjustment_set,variance_estimator,center_adjustment
KI,Kidney,pm25,Prior-year PM2.5 per 5 ug/m3,previous_365_days,death_or_deterioration_delist_cause_specific,564179,564179,277,123299,0.929122615429735,0.9162276607212958,0.9421990532608314,6.374127840261585e-25,0.6410530984354635,age + sex + race + zcta_svi_proxy + strata(listing_center),model_based,stratified_baseline_hazard_by_listing_center
