organ,organ_label,exposure,exposure_label,exposure_window,endpoint,n,people,centers,adverse_events,hazard_ratio,conf_low,conf_high,p_value,concordance,adjustment_set,variance_estimator,center_adjustment
LU,Lung,pm25,Prior-year PM2.5 per 5 ug/m3,previous_365_days,death_or_deterioration_delist_cause_specific,46788,46788,84,5582,1.1497483619402376,1.0759423036290021,1.228617270020525,3.7510202816248535e-5,0.5279567209195573,age + sex + race + zcta_svi_proxy + strata(listing_center),model_based,stratified_baseline_hazard_by_listing_center
