organ,organ_label,exposure,exposure_label,exposure_window,endpoint,n,people,centers,adverse_events,hazard_ratio,conf_low,conf_high,p_value,concordance,adjustment_set,variance_estimator,center_adjustment
KI,Kidney,no2,Prior-year NO2 per 10 ppb,calendar_year_before_listing,death_or_deterioration_delist_cause_specific,600141,600141,278,123941,0.911746650502006,0.9017834744216887,0.921819902759613,5.034842586277223e-61,0.64089921285472,age + sex + race + zcta_svi_proxy + strata(listing_center),model_based,stratified_baseline_hazard_by_listing_center
