year,month,rows,zips,dates,missing_values,zonal_mean_values,nearest_fill_values,mean,p01,p50,p99,output
2021,6,999000,33300,30,0,967140,31860,0.171891721611825,0.0199776536312849,0.16575887605042,0.45214077312391,C:/Users/Peter Graffy/Documents/GitHub/environment_transplant_survival/data/processed/lghap_aod_zcta_daily/lghap_aod_zcta_daily_2021_06.csv.gz
