organ,model,exposure_window,exposure_form,pollutant,n_intervals,n_registrations,adverse_events,concordance,term,estimate,std.error,robust.se,statistic,p.value,conf.low,conf.high
HR,combined_pollutants_lagged_annual_linear,lagged_annual,linear,PM2.5,125985,72946,9705,0.7568157306745423,pm25_waitlist_5ug,1.0327559269715263,0.05916140064697472,0.05667451215965448,0.5687016097489822,0.569558655199701,0.9241793574551596,1.1540885392980296
HR,combined_pollutants_lagged_annual_linear,lagged_annual,linear,Ozone,125985,72946,9705,0.7568157306745423,o3_waitlist_10ppb,1.0361349826030959,0.054329843327224805,0.051964915029250464,0.6831037329314146,0.4945412967890306,0.9358014655303434,1.1472259252826602
HR,combined_pollutants_lagged_annual_linear,lagged_annual,linear,NO2,125985,72946,9705,0.7568157306745423,no2_waitlist_10unit,1.0092553251526195,0.04322129736246764,0.04186669074558914,0.2200498037781748,0.8258323673592296,0.9297454416766979,1.095564727386013
