organ,pollutant,model,exposure_window,exposure_form,contrast,p25,p75,hazard_ratio,conf_low,conf_high,n_intervals,n_registrations,adverse_events,concordance,wald_chisq,df,p_value
HR,PM2.5,combined_pollutants_lagged_annual_linear,lagged_annual,linear,p75_vs_p25,1.3914728322620173,1.8993543167908982,1.0165041842213656,0.7811448318456737,1.3227774343691532,125985,72946,9705,0.7568157306745423,0.3234215209310836,1,0.569558655199701
HR,Ozone,combined_pollutants_lagged_annual_linear,lagged_annual,linear,p75_vs_p25,3.631734973390638,3.9946492637599933,1.0129658608767935,0.8140264639892382,1.2605239272852793,125985,72946,9705,0.7568157306745423,0.4666307099448334,1,0.4945412967890306
HR,NO2,combined_pollutants_lagged_annual_linear,lagged_annual,linear,p75_vs_p25,0.48319614572490704,1.17559146881104,1.006399258236416,0.7779870937930734,1.3018718113185057,125985,72946,9705,0.7568157306745423,0.048421916142813215,1,0.8258323673592296
