organ,organ_label,model,focal_term,exposure,exposure_label,curve_group,curve_exposure_value,source_n,n,sampled,finegray_max_n,time_days,cif
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,1,0.0016514263348539338
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,2,0.0033031627675479402
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,3,0.005798604640193106
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,4,0.007491089801845097
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,5,0.008340513450253884
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,6,0.011734030488955827
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,8,0.013437648150204318
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,9,0.015142589151000196
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,10,0.016000843246829044
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,11,0.018591285532249202
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,12,0.020340874679620313
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,13,0.021215865444811466
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,14,0.022090586485241315
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,18,0.022967971911034613
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,19,0.024724680188894177
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,22,0.0256048785759021
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,23,0.026485656119225487
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,24,0.02736693408183466
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,25,0.02912797870808348
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,26,0.030009148126183494
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,28,0.03267113128395571
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,32,0.03356570321030106
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,34,0.03446122134613727
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,35,0.03535979241862586
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,36,0.03626139881622814
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,38,0.03716505247955637
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,46,0.03806903240543258
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,48,0.038972862223906835
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,49,0.03987754695212087
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,57,0.04168979669521822
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,61,0.04350823664130832
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,64,0.044420756155067576
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,67,0.04533418181245785
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,68,0.04624848924971825
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,69,0.04716376324785554
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,70,0.048080786113897434
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,74,0.048998144601399174
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,75,0.04991665383169808
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,76,0.05083512558374159
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,77,0.05175300220469625
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,79,0.052671709200009076
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,83,0.05359284425883715
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,84,0.054513745808593916
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,85,0.05543421022006212
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,86,0.056355324091148074
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,90,0.058197483119124094
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,93,0.05911833191861082
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,102,0.0600406656101784
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,103,0.06096508815752488
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,105,0.0628172502362816
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,116,0.06374594549609036
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,130,0.06467427418944616
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,134,0.06560201954187661
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,136,0.06652984337551926
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,145,0.06745921993865533
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,148,0.07024589680625237
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,150,0.0711801898827793
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,152,0.0721174134571938
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,167,0.07305522166143419
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,190,0.07399955363465138
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,192,0.07494421526861106
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,203,0.07589296576314264
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,245,0.07684785138627404
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,247,0.07780256129942731
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,255,0.07875722697461418
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,261,0.07971183003592308
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,265,0.08066864065837542
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,267,0.08162669328517824
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,274,0.08258562850111961
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,277,0.08354474153870017
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,307,0.08450402181169225
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,309,0.08546356288938273
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,313,0.08642392662707077
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,330,0.08738394617370326
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,363,0.08834374174198412
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,380,0.0893072193571488
LU,Lung,heat_humidity,tmax_5c,Tmax per 5 C,Tmax,Q1 reference,2.919913815789478,46695,998,TRUE,1000,383,0.09027121824952933
