organ,organ_label,model,focal_term,exposure,exposure_label,curve_group,curve_exposure_value,source_n,n,sampled,finegray_max_n,time_days,cif
HR,Heart,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.4477606061273598,73624,999,TRUE,1000,1,8.532487468801975e-4
HR,Heart,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.4477606061273598,73624,999,TRUE,1000,2,0.001708128343088311
HR,Heart,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.4477606061273598,73624,999,TRUE,1000,4,0.00256372986643294
HR,Heart,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.4477606061273598,73624,999,TRUE,1000,5,0.005984902723510488
HR,Heart,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.4477606061273598,73624,999,TRUE,1000,8,0.0068446178291489135
HR,Heart,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.4477606061273598,73624,999,TRUE,1000,9,0.007703960454882086
HR,Heart,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.4477606061273598,73624,999,TRUE,1000,10,0.008563942397281976
HR,Heart,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.4477606061273598,73624,999,TRUE,1000,11,0.009424338399170451
HR,Heart,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.4477606061273598,73624,999,TRUE,1000,12,0.011146455575525738
HR,Heart,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.4477606061273598,73624,999,TRUE,1000,13,0.01200793806052547
HR,Heart,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.4477606061273598,73624,999,TRUE,1000,14,0.015448187396088664
HR,Heart,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.4477606061273598,73624,999,TRUE,1000,15,0.01717210521598822
HR,Heart,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.4477606061273598,73624,999,TRUE,1000,18,0.018038415553859766
HR,Heart,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.4477606061273598,73624,999,TRUE,1000,19,0.01890444658188839
HR,Heart,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.4477606061273598,73624,999,TRUE,1000,20,0.01977087511516662
HR,Heart,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.4477606061273598,73624,999,TRUE,1000,21,0.02150240323101449
HR,Heart,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.4477606061273598,73624,999,TRUE,1000,25,0.023244667171925193
HR,Heart,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.4477606061273598,73624,999,TRUE,1000,27,0.024116207315454163
HR,Heart,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.4477606061273598,73624,999,TRUE,1000,28,0.025860808210521946
HR,Heart,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.4477606061273598,73624,999,TRUE,1000,30,0.02673346818111466
HR,Heart,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.4477606061273598,73624,999,TRUE,1000,31,0.02848061913719424
HR,Heart,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.4477606061273598,73624,999,TRUE,1000,32,0.030241338950684815
HR,Heart,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.4477606061273598,73624,999,TRUE,1000,33,0.031124071602501413
HR,Heart,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.4477606061273598,73624,999,TRUE,1000,34,0.032006930136707745
HR,Heart,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.4477606061273598,73624,999,TRUE,1000,35,0.032890795308291754
HR,Heart,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.4477606061273598,73624,999,TRUE,1000,36,0.033774538421458056
HR,Heart,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.4477606061273598,73624,999,TRUE,1000,37,0.03466077954187696
HR,Heart,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.4477606061273598,73624,999,TRUE,1000,38,0.0373184965676312
HR,Heart,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.4477606061273598,73624,999,TRUE,1000,39,0.03820593646551684
HR,Heart,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.4477606061273598,73624,999,TRUE,1000,42,0.039094057672926064
HR,Heart,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.4477606061273598,73624,999,TRUE,1000,43,0.03998309371549558
HR,Heart,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.4477606061273598,73624,999,TRUE,1000,44,0.04087299167585212
HR,Heart,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.4477606061273598,73624,999,TRUE,1000,45,0.04265195497343666
HR,Heart,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.4477606061273598,73624,999,TRUE,1000,47,0.04443085111225131
HR,Heart,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.4477606061273598,73624,999,TRUE,1000,48,0.04532176464743254
HR,Heart,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.4477606061273598,73624,999,TRUE,1000,50,0.04621480712512105
HR,Heart,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.4477606061273598,73624,999,TRUE,1000,53,0.047111182006746244
HR,Heart,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.4477606061273598,73624,999,TRUE,1000,54,0.048007835299810564
HR,Heart,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.4477606061273598,73624,999,TRUE,1000,55,0.049799686753444705
HR,Heart,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.4477606061273598,73624,999,TRUE,1000,56,0.050695681914130764
HR,Heart,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.4477606061273598,73624,999,TRUE,1000,62,0.051592042388465376
HR,Heart,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.4477606061273598,73624,999,TRUE,1000,65,0.0524924511685807
HR,Heart,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.4477606061273598,73624,999,TRUE,1000,69,0.05339426421541793
HR,Heart,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.4477606061273598,73624,999,TRUE,1000,70,0.054296033121150944
