organ,organ_label,model,focal_term,exposure,exposure_label,curve_group,curve_exposure_value,source_n,n,sampled,finegray_max_n,time_days,cif
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,0.5,8.626015479340499e-4
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,1,0.0017256871270264762
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,3,0.003451006116947486
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,4,0.0043142937427342876
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,5,0.0060398130433158
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,6,0.006904154756005365
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,7,0.010364274757232117
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,8,0.011233921942803704
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,9,0.012103599205027127
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,11,0.01297743173592536
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,13,0.013851235654337324
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,14,0.01472493171536815
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,16,0.01647380852101743
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,20,0.018230472357060767
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,21,0.020870694263764977
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,24,0.02175360006377569
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,27,0.022638453748803355
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,28,0.02352329674205389
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,29,0.02440952645077732
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,30,0.026182956895180354
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,33,0.027958840281422592
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,34,0.028852588897004927
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,36,0.03153092399667323
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,38,0.03242490776198237
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,40,0.033320313770411225
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,42,0.03421570239179783
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,43,0.03511102000200439
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,44,0.036007588152423
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,48,0.037808779562251704
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,52,0.038710732598414954
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,54,0.03961275175004919
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,66,0.040515578205954084
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,69,0.04142017249334229
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,70,0.042325220536525765
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,77,0.04322996147473657
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,82,0.04413558193240297
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,84,0.04684924570860183
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,92,0.04775526246361583
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,94,0.048662821766316755
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,99,0.04957030851737587
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,104,0.05048101847732833
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,106,0.05139208427685027
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,111,0.05230593751875312
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,112,0.05322001918982122
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,119,0.05687499095238069
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,124,0.05779231474979862
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,137,0.05871213265838182
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,154,0.059633254790355084
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,165,0.06055973593102182
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,169,0.06241438412986766
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,185,0.06334570338104695
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,191,0.06427705218313151
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,195,0.06520845351644378
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,198,0.06614069246373755
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,200,0.06707257877093353
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,203,0.06800574835335971
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,208,0.06893886694135765
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,228,0.06987670972704219
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,265,0.07081772701342948
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,268,0.07175986014798397
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,278,0.07270187719316956
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,279,0.07364625954239201
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,285,0.07459118715181301
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,299,0.07553906358237261
HR,Heart,o3,o3_10ppb,Ozone per 10 ppb,Ozone,Q1 reference,3.4482570055935406,73624,999,TRUE,1000,313,0.07649060640898975
