organ,organ_label,model,focal_term,exposure,exposure_label,curve_group,curve_exposure_value,source_n,n,sampled,finegray_max_n,time_days,cif
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,1,7.540473104290513e-4
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,2,0.0015081949467260491
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,3,0.0022627150481516756
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,4,0.0030179925925106765
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,5,0.005288183746610331
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,6,0.006811093589922157
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,7,0.007575149754827981
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,8,0.009106362006573665
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,9,0.012163613971168274
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,10,0.013717386409989096
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,11,0.014501217899378305
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,12,0.015285194185331585
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,14,0.016851889974585643
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,15,0.017640570859716487
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,16,0.018429428086042976
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,18,0.020007126442672996
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,20,0.020798592260119708
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,23,0.022387233426369946
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,24,0.023975756119424818
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,26,0.024774747613411474
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,28,0.025574296480078584
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,32,0.027174964062341767
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,33,0.02797827495410421
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,34,0.028781404651420428
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,35,0.03039598143289135
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,36,0.031205803215877626
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,39,0.0320161126814108
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,40,0.03282912129950177
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,44,0.03364328250392645
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,48,0.034459661270806796
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,50,0.03527628869452426
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,54,0.036094587599471484
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,55,0.03692919270706152
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,57,0.03859763450794451
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,60,0.03945318524061803
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,61,0.04030886716777238
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,62,0.0411659363254997
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,64,0.04202317150307244
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,66,0.04288008975302415
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,71,0.043738982746856725
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,75,0.04459752686888918
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,77,0.046314250751848474
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,90,0.047174642949180834
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,91,0.04803601923236689
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,95,0.04889702922316408
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,97,0.0497576436784557
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,100,0.05061877564064976
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,103,0.05148058624902785
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,111,0.05234213440483948
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,112,0.05320393188213157
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,114,0.05406561444084079
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,115,0.054929833794399974
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,116,0.055794481792283634
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,124,0.05665911097007126
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,127,0.05752390542930941
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,148,0.05839044641292335
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,156,0.05925706844234435
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,162,0.060124012304033414
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,168,0.06099201463358461
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,169,0.061859638409236695
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,180,0.06273091661239749
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,195,0.0636066256571679
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,224,0.06448868028190435
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,241,0.06537368116668585
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,247,0.06625933314270305
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,263,0.06714471412189504
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,270,0.06803228235561998
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,285,0.06892666566754813
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,288,0.0698216077869146
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,289,0.07072176833917776
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,306,0.07162282707634293
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,331,0.07252408357470397
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,337,0.07342636785125245
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,338,0.07432875586975907
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,343,0.07523131463949972
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,350,0.07613591784012319
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,363,0.07704244203601929
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,367,0.07795205009105632
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,402,0.07886165820999125
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,408,0.07977220725483125
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,459,0.08068859282374985
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,460,0.08160471052754348
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,500,0.08252813418742722
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,524,0.08345996890871532
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,579,0.08439445724961869
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,644,0.08533037554713652
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,657,0.08626659494051492
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,670,0.08720293211162866
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,679,0.08813920623102478
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,697,0.08907913964320091
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,716,0.09001939574213924
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,750,0.09096099349404396
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,823,0.09190775942948792
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,900,0.0928551429897958
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,917,0.09380320217117122
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,958,0.0947518590380243
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,994,0.09570005302875584
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,1101,0.09665054781359095
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,1254,0.09760148639190691
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,1351,0.0985528902202899
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,1482,0.09950488655929002
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,1499,0.10045881233000165
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,1601,0.10141569575573162
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q1 reference,0.42727740406766834,46695,998,TRUE,1000,1863,0.1025122795196245
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q2 reference,0.6698415462818026,46695,998,TRUE,1000,1,7.160074512853054e-4
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q2 reference,0.6698415462818026,46695,998,TRUE,1000,2,0.001432137440346759
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q2 reference,0.6698415462818026,46695,998,TRUE,1000,3,0.002148648434831424
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q2 reference,0.6698415462818026,46695,998,TRUE,1000,4,0.002865906102336724
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q2 reference,0.6698415462818026,46695,998,TRUE,1000,5,0.005021983396584995
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q2 reference,0.6698415462818026,46695,998,TRUE,1000,6,0.006468481503784429
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q2 reference,0.6698415462818026,46695,998,TRUE,1000,7,0.007194243440094783
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q2 reference,0.6698415462818026,46695,998,TRUE,1000,8,0.008648796772417477
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q2 reference,0.6698415462818026,46695,998,TRUE,1000,9,0.011553329391196576
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q2 reference,0.6698415462818026,46695,998,TRUE,1000,10,0.013029659798094673
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q2 reference,0.6698415462818026,46695,998,TRUE,1000,11,0.013774468640290749
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q2 reference,0.6698415462818026,46695,998,TRUE,1000,12,0.014519444974918638
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q2 reference,0.6698415462818026,46695,998,TRUE,1000,14,0.016008293083708103
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q2 reference,0.6698415462818026,46695,998,TRUE,1000,15,0.016757830434407595
LU,Lung,no2,no2_10unit,NO2 per 10 units,NO2,Q2 reference,0.6698415462818026,46695,998,TRUE,1000,16,0.017507565753272947
