year,pollutant,tract_geoid,value,days,missing_values,nearest_fill_days
2015,o3,17031100300,34.9406854521636,365,0,0
2015,o3,17031071100,32.1723292465284,365,0,0
2015,o3,17031070300,32.6591785688515,365,0,0
2015,o3,17031818100,36.5158909550881,365,0,0
2015,o3,17031817102,34.7093155857023,365,0,0
2015,o3,17031816402,33.8326032438711,365,0,0
2015,o3,17031815900,34.5065758566538,365,0,0
2015,o3,17031730100,34.9194525751349,365,0,365
2015,o3,17031720100,34.7915073677489,365,0,0
2015,o3,17031710400,34.6558909273719,365,0,365
2015,o3,17031812600,34.8830142184276,365,0,365
2015,o3,17031811100,35.7866671999296,365,0,0
2015,o3,17031730300,34.7742470935191,365,0,365
2015,o3,17031660600,34.6591785986538,365,0,365
2015,o3,17031650400,34.4158909237956,365,0,0
2015,o3,17031490800,34.5578087341296,365,0,0
2015,o3,17031480200,35.315342991993,365,0,365
2015,o3,17031301701,33.7468498179357,365,0,365
2015,o3,17031301600,34.6526032560901,365,0,0
2015,o3,17031430400,35.3432881978889,365,0,0
2015,o3,17031411100,35.5183566936483,365,0,0
2015,o3,17031410200,34.0457539319788,365,0,365
2015,o3,17031390400,34.3550690050811,365,0,365
2015,o3,17031381800,34.6463018861331,365,0,365
2015,o3,17031280900,33.7320552971673,365,0,365
2015,o3,17031260700,34.5484936654976,365,0,0
2015,o3,17031251800,34.1983566739788,365,0,365
2015,o3,17031301200,34.5978087347256,365,0,0
2015,o3,17031292500,34.8087676419787,365,0,365
2015,o3,17031824113,36.1390416344041,365,0,0
2015,o3,17031823500,35.3252060058386,365,0,365
2015,o3,17031825505,35.8651375207336,365,0,0
2015,o3,17031820502,34.5047493726083,365,0,0
2015,o3,17031823703,34.6404114750865,365,0,0
2015,o3,17031823805,36.2452060195477,365,0,0
2015,o3,17031829800,36.6823749758337,365,0,0
2015,o3,17031828401,35.8572608082874,365,0,0
2015,o3,17031829000,34.0775347543702,365,0,0
2015,o3,17031828802,36.5556169830773,365,0,0
2015,o3,17031691000,35.1975347710595,365,0,0
2015,o3,17031681300,35.2668498405855,365,0,0
2015,o3,17031672000,34.8802744923593,365,0,0
2015,o3,17031590600,34.2126032495335,365,0,365
2015,o3,17031580300,31.4410963589198,365,0,365
2015,o3,17031570100,30.6921922381712,365,0,0
2015,o3,17031560200,33.6172607749088,365,0,0
2015,o3,17031630400,32.1972607537492,365,0,0
2015,o3,17031620300,34.3939731152499,365,0,0
2015,o3,17031843800,34.8641101085568,365,0,0
2015,o3,17031839800,34.8964388761618,365,0,365
2015,o3,17031440900,34.8901375062049,365,0,0
2015,o3,17031431301,34.5049320210129,365,0,365
