year,pollutant,tract_geoid,value,days,missing_values,nearest_fill_days
2015,pm25,17031822400,9.83744292237443,365,0,0
2015,pm25,17031740100,10.3232876712329,365,0,365
2015,pm25,17031530501,9.11369863013699,365,0,0
2015,pm25,17031830300,10.0369863013699,365,0,0
2015,pm25,17031750300,10.0630136986301,365,0,0
2015,pm25,17031826303,9.03013698630137,365,0,0
2015,pm25,17031826500,9.47232876712329,365,0,0
2015,pm25,17031827801,9.4958904109589,365,0,0
2015,pm25,17031825900,9.66986301369863,365,0,0
2015,pm25,17031822601,9.37534246575343,365,0,365
2015,pm25,17031819900,10.6917808219178,365,0,0
2015,pm25,17031500200,9.30502283105023,365,0,0
2015,pm25,17031491400,9.86575342465753,365,0,365
2015,pm25,17031817900,10.0538812785388,365,0,0
2015,pm25,17031815800,10.5109589041096,365,0,0
2015,pm25,17031720300,9.56438356164383,365,0,0
2015,pm25,17031691400,9.26849315068493,365,0,0
2015,pm25,17031812801,9.87945205479452,365,0,365
2015,pm25,17031811000,9.80684931506849,365,0,0
2015,pm25,17031670100,10.0794520547945,365,0,365
2015,pm25,17031640800,9.29315068493151,365,0,365
2015,pm25,17031690400,9.34520547945205,365,0,365
2015,pm25,17031671200,9.33424657534247,365,0,0
2015,pm25,17031580200,9.83013698630137,365,0,0
2015,pm25,17031560400,10.427397260274,365,0,365
2015,pm25,17031630300,9.2958904109589,365,0,0
2015,pm25,17031610400,10.7178082191781,365,0,365
2015,pm25,17031440700,9.6958904109589,365,0,0
2015,pm25,17031491200,9.16712328767123,365,0,365
2015,pm25,17031460200,9.53424657534247,365,0,365
2015,pm25,17031350400,10.4739726027397,365,0,365
2015,pm25,17031841200,9.46301369863014,365,0,0
2015,pm25,17031310400,10.227397260274,365,0,365
2015,pm25,17031840800,9.37808219178082,365,0,365
2015,pm25,17031420300,9.42191780821918,365,0,365
2015,pm25,17031400500,9.5041095890411,365,0,365
2015,pm25,17031381500,9.53698630136986,365,0,365
2015,pm25,17031260900,9.95068493150685,365,0,365
2015,pm25,17031300800,9.37808219178082,365,0,365
2015,pm25,17031291200,9.98082191780822,365,0,0
2015,pm25,17031807900,10.3301369863014,365,0,0
2015,pm25,17031811600,10.6890410958904,365,0,0
2015,pm25,17031810000,10.0767123287671,365,0,0
2015,pm25,17031806201,10.4164383561644,365,0,0
2015,pm25,17031805801,10.0383561643836,365,0,0
2015,pm25,17031805111,10.6785388127854,365,0,0
2015,pm25,17031803400,10.9,365,0,0
2015,pm25,17031770901,10.3123287671233,365,0,365
2015,pm25,17031360200,9.81643835616438,365,0,365
2015,pm25,17031801300,10.0511415525114,365,0,0
2015,pm25,17031230800,10.1808219178082,365,0,0
2015,pm25,17031222900,9.83561643835616,365,0,365
2015,pm25,17031222800,9.30958904109589,365,0,0
2015,pm25,17031221600,10.7616438356164,365,0,365
2015,pm25,17031210800,10.4931506849315,365,0,365
2015,pm25,17031242400,9.65479452054795,365,0,365
2015,pm25,17031241100,9.65753424657534,365,0,365
2015,pm25,17031061200,9.22739726027397,365,0,365
2015,pm25,17031050300,10.5095890410959,365,0,365
2015,pm25,17031040300,10.4356164383562,365,0,365
2015,pm25,17031030400,10.9205479452055,365,0,365
2015,pm25,17031020400,10.1780821917808,365,0,365
2015,pm25,17031191000,11.1808219178082,365,0,0
2015,pm25,17031161000,9.98356164383562,365,0,365
2015,pm25,17031160800,9.18356164383562,365,0,365
2015,pm25,17031150600,9.8958904109589,365,0,365
2015,pm25,17031130300,9.36164383561644,365,0,0
2015,pm25,17031110200,10.2164383561644,365,0,365
2015,pm25,17031081500,10.7205479452055,365,0,0
2015,pm25,17031080400,9.95342465753425,365,0,365
2015,pm25,17031070700,10.5945205479452,365,0,365
2015,pm25,17031030702,10.5232876712329,365,0,365
2015,pm25,17031063400,10.4520547945205,365,0,0
2015,pm25,17031071800,9.44383561643836,365,0,0
2015,pm25,17031220701,9.96712328767123,365,0,0
2015,pm25,17031838200,10.9506849315068,365,0,365
2015,pm25,17031010502,10.3397260273973,365,0,0
2015,pm25,17031804405,10.4383561643836,365,0,0
2015,pm25,17031825304,10.658904109589,365,0,0
2015,pm25,17031190701,9.57260273972603,365,0,365
2015,pm25,17031251700,11.1315068493151,365,0,0
2015,pm25,17031310300,10.9315068493151,365,0,365
2015,pm25,17031520600,10.0849315068493,365,0,0
2015,pm25,17031670500,9.74794520547945,365,0,0
2015,pm25,17031671900,9.36438356164384,365,0,365
2015,pm25,17031813701,9.4986301369863,365,0,0
2015,pm25,17031802003,10.3525114155251,365,0,0
2015,pm25,17031831300,11.5013698630137,365,0,0
2015,pm25,17031835800,9.38082191780822,365,0,365
2015,pm25,17031829903,10.2383561643836,365,0,0
2015,pm25,17031844600,9.53698630136986,365,0,0
2015,pm25,17031803604,10.2082191780822,365,0,0
2015,pm25,17031803005,10.1543378995434,365,0,0
2015,pm25,17031802504,10.3616438356164,365,0,0
2015,pm25,17031804508,10.4068493150685,365,0,0
2015,pm25,17031804000,10.8730593607306,365,0,0
2015,pm25,17031770602,10.4264840182648,365,0,0
2015,pm25,17031839600,9.81643835616438,365,0,365
2015,pm25,17031802100,10.5835616438356,365,0,0
