year,pollutant,tract_geoid,value,days,missing_values,nearest_fill_days
2008,pm25,17031803200,13.1543715846995,366,0,0
2008,pm25,17031804509,13.1407103825137,366,0,0
2008,pm25,17031804510,13.0355191256831,366,0,0
2008,pm25,17031801400,12.172131147541,366,0,0
2008,pm25,17031230100,11.6967213114754,366,0,366
2008,pm25,17031221300,11.7377049180328,366,0,366
2008,pm25,17031062500,11.8224043715847,366,0,366
2008,pm25,17031460800,12.146174863388,366,0,0
2008,pm25,17031020602,11.9808743169399,366,0,366
2008,pm25,17031160900,12,366,0,366
2008,pm25,17031100700,12.4521857923497,366,0,0
2008,pm25,17031063000,12.0874316939891,366,0,366
2008,pm25,17031816401,12.6830601092896,366,0,366
2008,pm25,17031720600,11.9098360655738,366,0,0
2008,pm25,17031710600,11.9508196721311,366,0,366
2008,pm25,17031420400,11.8989071038251,366,0,0
2008,pm25,17031836900,13.3825136612022,366,0,366
2008,pm25,17031830400,12.5573770491803,366,0,0
2008,pm25,17031830100,12.9112021857924,366,0,0
2008,pm25,17031580502,11.896174863388,366,0,0
2008,pm25,17031611600,12.4207650273224,366,0,0
2008,pm25,17031807000,12.3743169398907,366,0,0
2008,pm25,17031809900,12.9453551912568,366,0,0
2008,pm25,17031829600,12.299635701275,366,0,0
2008,pm25,17031825803,12.1174863387978,366,0,366
2008,pm25,17031819400,13.6639344262295,366,0,366
2008,pm25,17031829200,12.4521857923497,366,0,0
2008,pm25,17031814900,12.2226775956284,366,0,0
2008,pm25,17031816300,13.8169398907104,366,0,0
2008,pm25,17031670700,12.2486338797814,366,0,0
2008,pm25,17031840300,13.8879781420765,366,0,0
2008,pm25,17031340300,12.5655737704918,366,0,0
2008,pm25,17031420800,12.1311475409836,366,0,0
2008,pm25,17031809100,12.9262295081967,366,0,0
2008,pm25,17031806900,13.0505464480874,366,0,0
2008,pm25,17031809800,12.1775956284153,366,0,0
2008,pm25,17031805501,13.292349726776,366,0,0
2008,pm25,17031231100,12.3606557377049,366,0,366
2008,pm25,17031243200,12.0928961748634,366,0,366
2008,pm25,17031051200,11.8224043715847,366,0,366
2008,pm25,17031161300,12.292349726776,366,0,366
2008,pm25,17031090100,12.6065573770492,366,0,0
2008,pm25,17031020301,12.8169398907104,366,0,0
2008,pm25,17031062000,12.6748633879781,366,0,366
2008,pm25,17031430700,12.792349726776,366,0,0
2008,pm25,17031280400,13.4153005464481,366,0,0
2008,pm25,17031420200,12.1420765027322,366,0,0
2008,pm25,17031841700,12.0054644808743,366,0,366
2008,pm25,17031051000,11.8579234972678,366,0,366
2008,pm25,17031081700,13.8087431693989,366,0,366
2008,pm25,17031081300,13.2103825136612,366,0,366
2008,pm25,17031320400,12.8989071038251,366,0,0
2008,pm25,17031837400,12.4398907103825,366,0,0
2008,pm25,17031700402,12.4453551912568,366,0,0
2008,pm25,17031827200,11.8415300546448,366,0,0
