year,pollutant,tract_geoid,value,days,missing_values,nearest_fill_days
2014,pm25,17031822400,10.8602739726027,365,0,0
2014,pm25,17031740100,11.3616438356164,365,0,365
2014,pm25,17031530501,10.1972602739726,365,0,0
2014,pm25,17031830300,11.0794520547945,365,0,0
2014,pm25,17031750300,11.158904109589,365,0,0
2014,pm25,17031826303,10.1890410958904,365,0,0
2014,pm25,17031826500,10.5479452054795,365,0,0
2014,pm25,17031827801,10.6120547945205,365,0,0
2014,pm25,17031825900,10.7671232876712,365,0,0
2014,pm25,17031822601,10.4109589041096,365,0,365
2014,pm25,17031819900,11.6315068493151,365,0,0
2014,pm25,17031500200,10.3187214611872,365,0,0
2014,pm25,17031491400,10.9342465753425,365,0,365
2014,pm25,17031817900,10.6867579908676,365,0,0
2014,pm25,17031815800,11.6383561643836,365,0,0
2014,pm25,17031720300,10.5808219178082,365,0,0
2014,pm25,17031691400,10.2547945205479,365,0,0
2014,pm25,17031812801,10.4027397260274,365,0,365
2014,pm25,17031811000,10.8945205479452,365,0,0
2014,pm25,17031670100,10.9671232876712,365,0,365
2014,pm25,17031640800,10.2547945205479,365,0,365
2014,pm25,17031690400,10.3616438356164,365,0,365
2014,pm25,17031671200,10.2821917808219,365,0,0
2014,pm25,17031580200,10.6,365,0,0
2014,pm25,17031560400,11.2739726027397,365,0,365
2014,pm25,17031630300,10.1123287671233,365,0,0
2014,pm25,17031610400,11.5972602739726,365,0,365
2014,pm25,17031440700,10.7315068493151,365,0,0
2014,pm25,17031491200,10.2356164383562,365,0,365
2014,pm25,17031460200,10.6,365,0,365
2014,pm25,17031350400,11.2657534246575,365,0,365
2014,pm25,17031841200,10.0575342465753,365,0,0
2014,pm25,17031310400,10.8931506849315,365,0,365
2014,pm25,17031840800,10.013698630137,365,0,365
2014,pm25,17031420300,10.372602739726,365,0,365
2014,pm25,17031400500,10.4082191780822,365,0,365
2014,pm25,17031381500,10.3917808219178,365,0,365
2014,pm25,17031260900,10.4794520547945,365,0,365
2014,pm25,17031300800,10.013698630137,365,0,365
2014,pm25,17031291200,10.5616438356164,365,0,0
2014,pm25,17031807900,10.7753424657534,365,0,0
2014,pm25,17031811600,11.4575342465753,365,0,0
2014,pm25,17031810000,10.5506849315068,365,0,0
2014,pm25,17031806201,10.8575342465753,365,0,0
2014,pm25,17031805801,11.2,365,0,0
2014,pm25,17031805111,11.1127853881279,365,0,0
2014,pm25,17031803400,11.3698630136986,365,0,0
2014,pm25,17031770901,10.7260273972603,365,0,365
2014,pm25,17031360200,10.6438356164384,365,0,365
2014,pm25,17031801300,11.1780821917808,365,0,0
2014,pm25,17031230800,10.558904109589,365,0,0
2014,pm25,17031222900,10.1013698630137,365,0,365
2014,pm25,17031222800,9.65753424657534,365,0,0
2014,pm25,17031221600,11.2109589041096,365,0,365
2014,pm25,17031210800,10.9068493150685,365,0,365
2014,pm25,17031242400,10.0821917808219,365,0,365
2014,pm25,17031241100,10.0219178082192,365,0,365
2014,pm25,17031061200,9.62191780821918,365,0,365
2014,pm25,17031050300,11.413698630137,365,0,365
2014,pm25,17031040300,10.827397260274,365,0,365
2014,pm25,17031030400,12.0383561643836,365,0,365
2014,pm25,17031020400,10.5890410958904,365,0,365
2014,pm25,17031191000,11.5452054794521,365,0,0
2014,pm25,17031161000,10.3452054794521,365,0,365
2014,pm25,17031160800,9.54794520547945,365,0,365
2014,pm25,17031150600,10.241095890411,365,0,365
2014,pm25,17031130300,10.4520547945205,365,0,0
2014,pm25,17031110200,10.572602739726,365,0,365
2014,pm25,17031081500,11.3068493150685,365,0,0
2014,pm25,17031080400,10.4958904109589,365,0,365
2014,pm25,17031070700,11.013698630137,365,0,365
2014,pm25,17031030702,10.9561643835616,365,0,365
2014,pm25,17031063400,10.9506849315068,365,0,0
2014,pm25,17031071800,9.87123287671233,365,0,0
2014,pm25,17031220701,10.3068493150685,365,0,0
2014,pm25,17031838200,11.5260273972603,365,0,365
2014,pm25,17031010502,10.7972602739726,365,0,0
2014,pm25,17031804405,11.2958904109589,365,0,0
2014,pm25,17031825304,11.7657534246575,365,0,0
2014,pm25,17031190701,9.90958904109589,365,0,365
2014,pm25,17031251700,11.6082191780822,365,0,0
2014,pm25,17031310300,11.6164383561644,365,0,365
2014,pm25,17031520600,11.127397260274,365,0,0
2014,pm25,17031670500,10.6986301369863,365,0,0
2014,pm25,17031671900,10.3643835616438,365,0,365
2014,pm25,17031813701,10.0630136986301,365,0,0
