term,estimate,std.error,statistic,p.value,conf.low,conf.high,model,subgroup,N,events,HR,HR_low,HR_high,status
missing_pulmonary_pressure,0.131960623083875,0.066410562411243,1.98704269761664,0.0469176654284099,0.0017983125647891,0.262122933602961,Race subgroup,White,41708,4838,1.14106338682531,1.00179993049853,1.29968630772945,OK
pm25_interval_5ug,-0.00161940737983684,0.0776835695840488,-0.0208462019511699,0.983368341907527,-0.153876405955084,0.15063759119541,Race subgroup,Black,4796,675,0.99838190315277,0.857377981276022,1.16257525421807,Loglik converged before variable  8 ; beta may be infinite. 
age_interval,0.00945178247822086,0.00367281292198843,2.57344511658485,0.0100691615483434,0.00225320142917022,0.0166503635272715,Race subgroup,Black,4796,675,1.00949659163844,1.00225574179514,1.01678975338605,Loglik converged before variable  8 ; beta may be infinite. 
sexM,0.118261203530598,0.0888865799685999,1.33047309922797,0.183362443872221,-0.0559532919167975,0.292475698977993,Race subgroup,Black,4796,675,1.12553806749153,0.945583301242458,1.33974017911273,Loglik converged before variable  8 ; beta may be infinite. 
zcta_svi_proxy,0.67142534277727,0.223717475751982,3.00121991149956,0.00268900290235392,0.232947147591171,1.10990353796337,Race subgroup,Black,4796,675,1.95702476474573,1.26231476118834,3.03406570816186,Loglik converged before variable  8 ; beta may be infinite. 
lung_composite,0.688786011441263,0.0569891635902749,12.0862628620646,1.24837154491071e-33,0.577089303295263,0.800482719587263,Race subgroup,Black,4796,675,1.99129665393932,1.7808473730374,2.2266155000284,Loglik converged before variable  8 ; beta may be infinite. 
missing_diagnosis,-1.24140288657187,0.412907391976136,-3.0064922805829,0.00264280763756038,-2.05068650379546,-0.432119269348282,Race subgroup,Black,4796,675,0.288978529339672,0.128646556916515,0.649131950523267,Loglik converged before variable  8 ; beta may be infinite. 
missing_functional_dependence,0.130790522795646,0.297578776826463,0.439515627392737,0.660287961128166,-0.452453162347704,0.714034207938997,Race subgroup,Black,4796,675,1.13972900905765,0.636065863305304,2.04221337604475,Loglik converged before variable  8 ; beta may be infinite. 
missing_low_BMI,-14.7107208061323,1319.15544792696,-0.0111516204017123,0.99110247866786,-2600.20788875279,2570.78644714052,Race subgroup,Black,4796,675,4.08521698672284e-07,0,Inf,Loglik converged before variable  8 ; beta may be infinite. 
missing_pulmonary_pressure,0.960995293893054,0.184360838126048,5.21257824417146,1.86233976144867e-07,0.599654691006381,1.32233589677973,Race subgroup,Black,4796,675,2.61429717298913,1.82148971500196,3.75217584398582,Loglik converged before variable  8 ; beta may be infinite. 
pm25_interval_5ug,0.0838081109145579,0.0230005890102787,3.64373759633308,0.000268707372027094,0.0387277848312039,0.128888436997912,listing_era,Pre-CAS,42254,5542,1.08742020971783,1.03948748087301,1.13756320711979,OK
age,0.0250082029905384,0.00116212018517513,21.5194635714634,1.02339572323945e-102,0.0227304892818882,0.0272859166991887,listing_era,Pre-CAS,42254,5542,1.02532353120916,1.02299079540699,1.02766158637133,OK
sexM,-0.0228463747651861,0.0279492473273211,-0.817423614225674,0.413686385318948,-0.0776258929217378,0.0319331433913657,listing_era,Pre-CAS,42254,5542,0.977412627484458,0.925310527017932,1.03244847699388,OK
raceBLACK,-0.25398005170575,0.085040180029451,-2.98658882916043,0.0028210886689561,-0.420655741802276,-0.0873043616092236,listing_era,Pre-CAS,42254,5542,0.775707275929129,0.656616107982562,0.916398136771524,OK
raceMULTI,-0.463016730774475,0.248640049731601,-1.86219690381452,0.0625753407082901,-0.95034227336266,0.0243088118137095,listing_era,Pre-CAS,42254,5542,0.629382102370061,0.3866086749549,1.02460667968707,OK
raceNATIVE,-0.139778004293072,0.212080024101589,-0.659081424029434,0.509843483543558,-0.555447213372573,0.275891204786429,listing_era,Pre-CAS,42254,5542,0.869551250618329,0.573815585803018,1.31770449628649,OK
racePACIFIC,0.0949518179411478,0.389963459039526,0.243489013496323,0.807626595019183,-0.669362517062983,0.859266152945279,listing_era,Pre-CAS,42254,5542,1.09960587257484,0.51203488727092,2.3614271313535,OK
raceWHITE,-0.246136230323088,0.0745179591662199,-3.30304577684496,0.000956407736973744,-0.392188746490306,-0.100083714155871,listing_era,Pre-CAS,42254,5542,0.781815710663547,0.675576589215934,0.904761673505797,OK
zcta_svi_proxy,0.413204361039759,0.0794636965302719,5.19991365972194,1.99381121779734e-07,0.257458377762006,0.568950344317513,listing_era,Pre-CAS,42254,5542,1.51165391753656,1.29363796575246,1.76641195365233,OK
lung_composite,0.729589109409414,0.0165888506971139,43.9806905692598,0,0.697075559498159,0.762102659320669,listing_era,Pre-CAS,42254,5542,2.07422815172278,2.00787221026516,2.14277701708473,OK
missing_diagnosis,-0.498847206766393,0.152809275150821,-3.26450869081105,0.001096540989691,-0.798347882565674,-0.199346530967112,listing_era,Pre-CAS,42254,5542,0.60723026732711,0.450071921890341,0.819265943117405,OK
missing_functional_dependence,0.128051977345192,0.0987335333322944,1.29694515149401,0.194650059464876,-0.06546219205249,0.321566146742874,listing_era,Pre-CAS,42254,5542,1.13661207924012,0.936634458316641,1.37928623830088,OK
missing_low_BMI,0.842186492332538,0.231358651249771,3.64017722174274,0.000272450453818556,0.388731868371225,1.29564111629385,listing_era,Pre-CAS,42254,5542,2.32143723643713,1.47510897493008,3.65333743764408,OK
missing_pulmonary_pressure,0.235089229468992,0.0607297167086814,3.87107403442548,0.000108356873691877,0.116061171928656,0.354117287009328,listing_era,Pre-CAS,42254,5542,1.26502164090634,1.1230645700578,1.42492230155476,OK
pm25_interval_5ug,0.0870608222145705,0.0234215278820265,3.71712821866674,0.000201500193634433,0.0411554711028979,0.132966173326243,calendar_era,Pre-CAS,42254,5468,1.09096303248805,1.04201409603348,1.14221136046635,OK
age,0.0254679066145802,0.00117087297740474,21.75121222033,6.72784442337052e-105,0.0231730377483957,0.0277627754807646,calendar_era,Pre-CAS,42254,5468,1.02579498450836,1.02344361860547,1.02815175268404,OK
sexM,-0.0207483369007713,0.0281304139326537,-0.737576665257908,0.46077173969547,-0.0758829350789763,0.0343862612774337,calendar_era,Pre-CAS,42254,5468,0.979465428860589,0.92692471057629,1.03498430388872,OK
raceBLACK,-0.235856518942591,0.0856776264253074,-2.75283675310739,0.00590813487118613,-0.403781581017071,-0.0679314568681115,calendar_era,Pre-CAS,42254,5468,0.789894000628943,0.667789963345614,0.934324512910775,OK
raceMULTI,-0.429848708891529,0.248959403518293,-1.72658153424578,0.0842428446298757,-0.917800173399957,0.0581027556168991,calendar_era,Pre-CAS,42254,5468,0.650607518410454,0.399396678843234,1.05982389297322,OK
raceNATIVE,-0.130320172322695,0.212308388769806,-0.613824885007226,0.539331051114506,-0.546436967927242,0.285796623281852,calendar_era,Pre-CAS,42254,5468,0.877814334069013,0.579009167658598,1.33082176956371,OK
racePACIFIC,0.0849500570506658,0.390229889720017,0.217692338000085,0.827668833911359,-0.679886472491604,0.849786586592936,calendar_era,Pre-CAS,42254,5468,1.08866269431487,0.506674510595333,2.33914759319614,OK
raceWHITE,-0.242613506097887,0.0751211112971645,-3.22963148319459,0.00123949872295492,-0.389848178718954,-0.0953788334768196,calendar_era,Pre-CAS,42254,5468,0.784574688513051,0.677159673943566,0.909028498803741,OK
zcta_svi_proxy,0.402918050362977,0.0799945002737034,5.03682189380998,4.73324819755174e-07,0.246131710865239,0.559704389860715,calendar_era,Pre-CAS,42254,5468,1.49618427488121,1.27906802960463,1.75015506023848,OK
lung_composite,0.742469780328438,0.0167426138977701,44.346108968524,0,0.709654860081749,0.775284700575127,calendar_era,Pre-CAS,42254,5468,2.10111841247291,2.03328936820219,2.17121018398681,OK
missing_diagnosis,-0.454544496432918,0.155864591193532,-2.91627811648718,0.00354234581996093,-0.760033481637299,-0.149055511228536,calendar_era,Pre-CAS,42254,5468,0.634737027089494,0.467650769034352,0.861521289466358,OK
missing_functional_dependence,0.144180347417388,0.0993311551850028,1.45151183582688,0.146637388889972,-0.0505051392879761,0.338865834122753,calendar_era,Pre-CAS,42254,5468,1.15509240767381,0.950749042486649,1.40335505022023,OK
missing_low_BMI,0.847804097548181,0.231863832808714,3.65647409204873,0.000255708242025294,0.393359335925686,1.30224885917068,calendar_era,Pre-CAS,42254,5468,2.33451485241481,1.48195081183106,3.67755768453039,OK
missing_pulmonary_pressure,0.226659403644971,0.061141408514316,3.70713415265695,0.00020961791634144,0.106824444992861,0.346494362297081,calendar_era,Pre-CAS,42254,5468,1.25440255023664,1.1127388904474,1.41410152152361,OK
pm25_interval_5ug,-0.0806065102599246,0.100923770341266,-0.798687068342374,0.424471887002931,-0.278413465312797,0.117200444792948,calendar_era,Post-CAS,7321,308,0.922556636603469,0.756983770269523,1.12434477616088,"Loglik converged before variable  5,7,14 ; beta may be infinite. "
age,0.00343958727627194,0.00535928427503411,0.641799744099234,0.521003215832311,-0.00706441688570676,0.0139435914382506,calendar_era,Post-CAS,7321,308,1.00344550944458,0.992960477451441,1.01404125671631,"Loglik converged before variable  5,7,14 ; beta may be infinite. "
sexM,-0.0430402282687021,0.126115732092454,-0.341275648601477,0.732896078279084,-0.290222521053813,0.204142064516409,calendar_era,Post-CAS,7321,308,0.957872855725328,0.748097081704971,1.22647237928572,"Loglik converged before variable  5,7,14 ; beta may be infinite. "
raceBLACK,-0.697128867574312,0.321693377077168,-2.16706005547352,0.0302302751801821,-1.32763630071062,-0.0666214344379998,calendar_era,Post-CAS,7321,308,0.498013114695503,0.265103145423939,0.935549301054501,"Loglik converged before variable  5,7,14 ; beta may be infinite. "
raceMULTI,-16.251779116537,2027.04679133191,-0.00801746619073283,0.99360305604207,-3989.19048510455,3956.68692687148,calendar_era,Post-CAS,7321,308,8.74866946282269e-08,0,Inf,"Loglik converged before variable  5,7,14 ; beta may be infinite. "
raceMissing,-1.93503946516591,1.04366171769263,-1.85408684860452,0.0637267359132368,-3.98057884388666,0.110499913554851,calendar_era,Post-CAS,7321,308,0.144418569208281,0.0186748263994373,1.11683625250704,"Loglik converged before variable  5,7,14 ; beta may be infinite. "
raceNATIVE,-16.4689424006422,3224.69577800465,-0.00510713057429334,0.995925117078822,-6336.75652838812,6303.81864358684,calendar_era,Post-CAS,7321,308,7.04091647855627e-08,0,Inf,"Loglik converged before variable  5,7,14 ; beta may be infinite. "
racePACIFIC,1.39854332819013,1.12400030232208,1.24425529539526,0.213405618527415,-0.804456782973285,3.60154343935354,calendar_era,Post-CAS,7321,308,4.04929717163102,0.44733085830986,36.6547652136736,"Loglik converged before variable  5,7,14 ; beta may be infinite. "
raceWHITE,-0.528769675003318,0.273024983859962,-1.93670801670857,0.0527810452522952,-1.06388881024847,0.00634946024183725,calendar_era,Post-CAS,7321,308,0.589329590754028,0.34511112573045,1.00636966079609,"Loglik converged before variable  5,7,14 ; beta may be infinite. "
zcta_svi_proxy,0.355143522137474,0.377199201703968,0.941527767113877,0.346434466599153,-0.384153328199563,1.09444037247451,calendar_era,Post-CAS,7321,308,1.42638535746677,0.681026998530285,2.98751032247827,"Loglik converged before variable  5,7,14 ; beta may be infinite. "
lung_composite,0.72687125757438,0.0938634173746089,7.74392492735947,9.63939369525036e-15,0.542902340054295,0.910840175094464,calendar_era,Post-CAS,7321,308,2.06859836086852,1.72099453209033,2.48641067638402,"Loglik converged before variable  5,7,14 ; beta may be infinite. "
missing_diagnosis,-0.755251033365626,0.55097646196864,-1.37075008733969,0.17045287512436,-1.83514505515346,0.32464298842221,calendar_era,Post-CAS,7321,308,0.469892641192309,0.159590350686257,1.38353661920801,"Loglik converged before variable  5,7,14 ; beta may be infinite. "
missing_functional_dependence,0.503095003805652,0.572971076577754,0.878046073129105,0.379918716205678,-0.619907670469886,1.62609767808119,calendar_era,Post-CAS,7321,308,1.65383197405093,0.537994108044815,5.08399656705041,"Loglik converged before variable  5,7,14 ; beta may be infinite. "
missing_low_BMI,-15.5965387479954,3681.05381664699,-0.00423697656292404,0.996619391930725,-7230.3294445298,7199.13636703381,calendar_era,Post-CAS,7321,308,1.68464844316164e-07,0,Inf,"Loglik converged before variable  5,7,14 ; beta may be infinite. "
missing_pulmonary_pressure,0.332903634636176,0.457889338596635,0.727039497483119,0.467201760243686,-0.564542977918096,1.23035024719045,calendar_era,Post-CAS,7321,308,1.39501286107046,0.568619959260586,3.42242802219354,"Loglik converged before variable  5,7,14 ; beta may be infinite. "
no2_interval_10ppb,0.159238598240257,0.0259519720228142,6.13589588106335,8.46806073828556e-10,0.10837366774775,0.210103528732764,Single pollutant,All,51932,5939,1.17261769782452,1.11446410688396,1.23380578769456,OK
age,0.0232370676129475,0.00111873312940615,20.7708764513681,7.93963150550823e-96,0.0210443909709996,0.0254297442548953,Single pollutant,All,51932,5939,1.02350915165976,1.02126738568221,1.02575583849816,OK
sexM,-0.0272305682106588,0.0269851446887056,-1.0090947639816,0.312929188871186,-0.0801204799181241,0.0256593434968066,Single pollutant,All,51932,5939,0.973136841235335,0.923005136104242,1.02599137829991,OK
raceBLACK,-0.275035287675167,0.0804806105510226,-3.41741055133773,0.000632198647902552,-0.432774385808966,-0.117296189541369,Single pollutant,All,51932,5939,0.75954532016353,0.648706832763349,0.889321746350061,OK
raceMULTI,-0.529987424787213,0.247049118746334,-2.14527146454384,0.0319311486326308,-1.01419479994239,-0.0457800496320399,Single pollutant,All,51932,5939,0.588612371557637,0.362694353802697,0.955252047124998,OK
raceMissing,-1.57307343014104,0.58290324401712,-2.69868703989378,0.00696136070247325,-2.71554279488616,-0.430604065395927,Single pollutant,All,51932,5939,0.207406751611563,0.0661690270482378,0.650116263349323,OK
raceNATIVE,-0.169688840900133,0.206934370109632,-0.820012841802131,0.412208786449139,-0.575272753478494,0.235895071678227,Single pollutant,All,51932,5939,0.843927371427349,0.562551410025783,1.26604145959146,OK
racePACIFIC,0.236466634170713,0.344117171747045,0.68716894588607,0.491976271060446,-0.43799062891528,0.910923897256705,Single pollutant,All,51932,5939,1.26676528824064,0.645331830288213,2.48661885277643,OK
raceWHITE,-0.23721999396118,0.0702710202777611,-3.37578696059225,0.000736048894035999,-0.374948662862475,-0.0994913250598839,Single pollutant,All,51932,5939,0.788817733789964,0.687324563160888,0.905297803238674,OK
zcta_svi_proxy,0.33630196473335,0.0776732718888398,4.3296999927419,1.49312615915677e-05,0.184065149269836,0.488538780196863,Single pollutant,All,51932,5939,1.3997616396506,1.2020941361005,1.62993278895217,OK
lung_composite,0.735044412865598,0.0162638220562387,45.1950599510917,0,0.703167907384402,0.766920918346794,Single pollutant,All,51932,5939,2.08557461679331,2.02014220486727,2.15312638473307,OK
missing_diagnosis,-0.602081530303456,0.135540833379831,-4.44206749575031,8.90985999798225e-06,-0.867736682162469,-0.336426378444443,Single pollutant,All,51932,5939,0.547670456154959,0.419900843634333,0.714318470877337,OK
missing_functional_dependence,0.106989647353913,0.0947906416144998,1.12869419946564,0.259026857080015,-0.0787965962819506,0.292775890989776,Single pollutant,All,51932,5939,1.11292273272451,0.924227896717827,1.34014241878391,OK
missing_low_BMI,0.825299385699092,0.230474815429478,3.58086580592846,0.000342457518193997,0.373577048113798,1.27702172328439,Single pollutant,All,51932,5939,2.28256403007222,1.45292250416947,3.58594387273103,OK
missing_pulmonary_pressure,0.185009103616797,0.0588812650088331,3.14207080281041,0.00167757463619082,0.0696039448353252,0.300414262398268,Single pollutant,All,51932,5939,1.20322939381716,1.07208349295542,1.35041811916583,OK
no2_interval_10ppb,0.148924427775871,0.0232513520996858,6.40497925184677,1.50389830879112e-10,0.103352615068627,0.194496240483115,No center strata,All,51932,5939,1.16058527788412,1.10888234877185,1.21469891619537,OK
age,0.0217262294285482,0.000996996732470213,21.791675660479,2.7827968531798e-105,0.0197721517402025,0.0236803071168939,No center strata,All,51932,5939,1.02196396251066,1.01996891540657,1.02396291190323,OK
sexM,-0.0264114166112171,0.026626640825623,-0.991916959566345,0.321238035279176,-0.0785986736587221,0.0257758404362878,No center strata,All,51932,5939,0.973934314416431,0.924410840431359,1.02611091011782,OK
raceBLACK,-0.23338473778279,0.0785755102746233,-2.97019690953459,0.00297608919456036,-0.387389907987909,-0.0793795675776713,No center strata,All,51932,5939,0.791848860735827,0.678826363498011,0.923689255404803,OK
raceMULTI,-0.511663435567776,0.245291931924903,-2.08593666963503,0.0369843600917079,-0.992426787838837,-0.030900083296715,No center strata,All,51932,5939,0.599497523438717,0.370676046505672,0.96957244471867,OK
raceMissing,-1.64786963419886,0.581551576239593,-2.83357435784846,0.00460305975584951,-2.78768977878097,-0.508049489616762,No center strata,All,51932,5939,0.192459481293096,0.0615632745392367,0.601667994706812,OK
raceNATIVE,-0.193792125544826,0.204535487852003,-0.947474336018645,0.343397127703748,-0.594674315295082,0.20709006420543,No center strata,All,51932,5939,0.823829139503775,0.55174223061478,1.23009335417246,OK
racePACIFIC,0.257593023187345,0.340327922494112,0.756896528793642,0.449111855160182,-0.409437447834453,0.924623494209144,No center strata,All,51932,5939,1.29381215991355,0.664023693052411,2.52091894107766,OK
raceWHITE,-0.20394619523999,0.0692165886119814,-2.94649302038395,0.00321399672323401,-0.339608216052199,-0.0682841744277816,No center strata,All,51932,5939,0.815506248124855,0.712049237583196,0.933995018361314,OK
zcta_svi_proxy,0.348364751154379,0.0748720855201457,4.65279881993731,3.27459697095801e-06,0.20161816008749,0.495111342221267,No center strata,All,51932,5939,1.41674891630962,1.22338078330323,1.64068090594405,OK
lung_composite,0.714884656968055,0.0158797647394165,45.0185924476312,0,0.68376088999583,0.746008423940281,No center strata,All,51932,5939,2.04395091316619,1.98131524631621,2.10856669235267,OK
missing_diagnosis,-0.733525390153885,0.132192025983036,-5.54893825629102,2.87409648944012e-08,-0.992617000124019,-0.474433780183752,No center strata,All,51932,5939,0.480213064038439,0.37060554607304,0.62223727981593,OK
missing_functional_dependence,0.166170250329497,0.0876311556542681,1.89624625042136,0.0579274900070577,-0.00558365867649222,0.337924159335486,No center strata,All,51932,5939,1.18077411179337,0.994431900972223,1.40203416817012,OK
missing_low_BMI,0.861188825424147,0.2259143277626,3.81201508533412,0.000137838461929257,0.418404879417874,1.30397277143042,No center strata,All,51932,5939,2.36597174981623,1.51953577863381,3.68390293906827,OK
missing_pulmonary_pressure,0.248064461138656,0.0537813174853741,4.61246530835019,3.97920973988059e-06,0.142655015826208,0.353473906451103,No center strata,All,51932,5939,1.28154253922283,1.15333185179075,1.42400582910085,OK
no2_interval_10ppb,0.185141684443842,0.0265557487551855,6.97181187209756,3.1288478376298e-12,0.133093373301184,0.2371899955865,Exclude multi-organ,All,49197,5578,1.20338892954077,1.14235665896357,1.26768194887151,OK
age,0.02396746972585,0.00117418222914825,20.4120528576181,1.3067914621196e-92,0.0216661148454325,0.0262688246062676,Exclude multi-organ,All,49197,5578,1.02425699798773,1.02190252941962,1.02661689126326,OK
sexM,-0.0424167820728946,0.0279075713037589,-1.51990230934863,0.128535529981267,-0.0971146167242455,0.0122810525784563,Exclude multi-organ,All,49197,5578,0.958470224107471,0.907451990997831,1.01235677436827,OK
raceBLACK,-0.277411893662731,0.0830695304103787,-3.3395144078974,0.000839249973711787,-0.440225181479727,-0.114598605845734,Exclude multi-organ,All,49197,5578,0.757742323562711,0.643891412336098,0.891724004883154,OK
raceMULTI,-0.505582089932983,0.254995602543282,-1.98270905415778,0.0473999376545076,-1.00536428713391,-0.00579989273206094,Exclude multi-organ,All,49197,5578,0.603154383129752,0.36591131373817,0.994216894176022,OK
raceMissing,-1.8422514771739,0.712155432824942,-2.58686712515293,0.00968529330550471,-3.23805047690531,-0.446452477442476,Exclude multi-organ,All,49197,5578,0.15846025452993,0.0392403204892867,0.639894168870147,OK
raceNATIVE,-0.199236271956339,0.21501465226071,-0.926617185673287,0.354125328786762,-0.620657246535734,0.222184702623055,Exclude multi-organ,All,49197,5578,0.819356279549965,0.537590991639936,1.2488020135717,OK
racePACIFIC,0.146415584703591,0.364659235107953,0.401513442159901,0.688042143433648,-0.56830338273792,0.861134552145102,Exclude multi-organ,All,49197,5578,1.1576772010295,0.566485733316841,2.36584334425577,OK
raceWHITE,-0.249933359121258,0.0724581573202241,-3.44934743533007,0.000561943171454593,-0.391948737855034,-0.107917980387481,Exclude multi-organ,All,49197,5578,0.778852684769322,0.675738752890695,0.89770122251743,OK
zcta_svi_proxy,0.282925155020972,0.080420968328494,3.51805208145856,0.000434727033216727,0.125302953495287,0.440547356546656,Exclude multi-organ,All,49197,5578,1.32700583837613,1.13349179635726,1.55355733560978,OK
lung_composite,0.739284147968865,0.0167457887545749,44.1474664946371,0,0.706463005117183,0.772105290820548,Exclude multi-organ,All,49197,5578,2.09443567169599,2.02680974993992,2.16431797952555,OK
missing_diagnosis,-0.647663731010319,0.144989988532473,-4.46695483988721,7.93408701568469e-06,-0.93183888665284,-0.363488575367797,Exclude multi-organ,All,49197,5578,0.523266841933409,0.393828837503555,0.695246670108284,OK
missing_functional_dependence,0.0533615444384957,0.101162746150971,0.527482165805,0.597858797926876,-0.144913794594576,0.251636883471567,Exclude multi-organ,All,49197,5578,1.0548109372162,0.865096865922464,1.28612893780919,OK
missing_low_BMI,0.7252480641958,0.250395832383561,2.89640629115924,0.00377463355995355,0.234481250845092,1.21601487754651,Exclude multi-organ,All,49197,5578,2.06524334935908,1.26425276854256,3.37371623634166,OK
missing_pulmonary_pressure,0.181783914391842,0.0627642229309432,2.89629833530881,0.00377593244032537,0.0587682979295504,0.304799530854134,Exclude multi-organ,All,49197,5578,1.199355002522,1.06052948539271,1.35635306880873,OK
no2_interval_10ppb,0.158238525051306,0.0259511897687581,6.09754413810366,1.07710384603621e-09,0.107375127748576,0.209101922354037,Adjust multi-organ,All,51932,5939,1.17144558050328,1.11335182531683,1.23257061862736,OK
age,0.0228237638011254,0.00112709903295023,20.2500074384619,3.55186337777761e-91,0.020614690289533,0.0250328373127178,Adjust multi-organ,All,51932,5939,1.02308621883184,1.02082864066189,1.02534878967047,OK
sexM,-0.0257739194636595,0.0269938279897283,-0.954807872135324,0.339674865694908,-0.0786808501283963,0.0271330112010773,Adjust multi-organ,All,51932,5939,0.974555392710567,0.924334878733138,1.02750446327737,OK
raceBLACK,-0.275593942714179,0.080474710853252,-3.42460308079557,0.000615698223670669,-0.433321477652827,-0.117866407775531,Adjust multi-organ,All,51932,5939,0.759121114846314,0.648352027610439,0.888814783427744,OK
raceMULTI,-0.524968103759093,0.247087345116657,-2.12462561978332,0.0336178643486908,-1.00925040122336,-0.040685806294826,Adjust multi-organ,All,51932,5939,0.591574233060146,0.36449210002563,0.960130749599488,OK
raceMissing,-1.5692306590622,0.582918186268151,-2.69202556384187,0.00710195013298454,-2.71172931008119,-0.426732008043213,Adjust multi-organ,All,51932,5939,0.208205301617973,0.0664218433766746,0.652638430643952,OK
raceNATIVE,-0.170621380316249,0.206936693539687,-0.824510034434887,0.409649816584671,-0.576209846733839,0.23496708610134,Adjust multi-organ,All,51932,5939,0.843140742727295,0.562024493817035,1.26486713633901,OK
racePACIFIC,0.231816864372046,0.344127873078726,0.673635826991013,0.500542869834231,-0.442661372938627,0.906295101682719,Adjust multi-organ,All,51932,5939,1.26088879402171,0.64232467878324,2.47513540021716,OK
raceWHITE,-0.23872659607099,0.0702726610744795,-3.39714751684119,0.000680922489979254,-0.37645848087476,-0.100994711267221,Adjust multi-organ,All,51932,5939,0.787630194127488,0.686287611156531,0.903937813558767,OK
zcta_svi_proxy,0.336718315902957,0.0776824574394495,4.33454768298771,1.46060127737515e-05,0.18446349709107,0.488973134714843,Adjust multi-organ,All,51932,5939,1.40034455338643,1.20257308306794,1.63064091140002,OK
multi_organ_candidate,-0.153365920584273,0.0564671531412866,-2.71602005860886,0.00660719148352279,-0.264039507050702,-0.0426923341178432,Adjust multi-organ,All,51932,5939,0.857815771926073,0.767943199886458,0.958206152061663,OK
lung_composite,0.736976294040674,0.0162825542984717,45.2617126607616,0,0.705063074039351,0.768889514041996,Adjust multi-organ,All,51932,5939,2.08960759349628,2.02397434113365,2.15736919488397,OK
missing_diagnosis,-0.599115433589823,0.135520722713799,-4.42084001319172,9.8317948872211e-06,-0.864731169267709,-0.333499697911938,Adjust multi-organ,All,51932,5939,0.549297311207107,0.4211647594406,0.71641211505948,OK
missing_functional_dependence,0.101699549702592,0.0948481309760797,1.07223567460955,0.283614190670641,-0.0841993710114621,0.287598470416646,Adjust multi-organ,All,51932,5939,1.10705080801147,0.919247966427557,1.33322186861256,OK
missing_low_BMI,0.825569440811142,0.230548227684958,3.58089693033458,0.000342416721521786,0.373703217849085,1.2774356637732,Adjust multi-organ,All,51932,5939,2.28318053139804,1.45310583058209,3.58742854735284,OK
missing_pulmonary_pressure,0.181347794701975,0.0589357686776621,3.07704130735653,0.00209066327107375,0.0658358106925738,0.296859778711377,Adjust multi-organ,All,51932,5939,1.19883205423257,1.06805134015904,1.34562660072266,OK
no2_interval_10ppb,-0.117355406985526,0.114442260213616,-1.02545516635614,0.305148469606126,-0.341658115313575,0.106947301342522,Age subgroup,<18,1248,284,0.889269084548473,0.710591103401702,1.11287560588362,OK
sexM,0.130695738448896,0.12797421104577,1.02126621747371,0.307128327295593,-0.120129106150742,0.381520583048534,Age subgroup,<18,1248,284,1.1396209857076,0.886805937225012,1.46450980597757,OK
race_groupBlack,0.0351283866551802,0.348511389398397,0.100795519813051,0.919712783400381,-0.647941384767692,0.718198158078053,Age subgroup,<18,1248,284,1.03575267708557,0.523121575096512,2.05073477975364,OK
race_groupOther/Unknown,-0.00731602347002023,0.442104881649962,-0.016548162605028,0.98679707913556,-0.873825668893289,0.859193621953249,Age subgroup,<18,1248,284,0.992710673484831,0.417351841265496,2.36125586091234,OK
race_groupWhite,-0.474785337895237,0.302931288231026,-1.56730372972616,0.117043714008896,-1.06851975261837,0.118949076827895,Age subgroup,<18,1248,284,0.622018565949362,0.343516630852504,1.12631256141956,OK
zcta_svi_proxy,0.189270911161234,0.351519777525213,0.53843602341168,0.590276062136273,-0.499695192641716,0.878237014964184,Age subgroup,<18,1248,284,1.20836826859495,0.606715562899233,2.4066530707894,OK
lung_composite,0.511776576638474,0.0828211670694417,6.17929684822448,6.43877285793455e-10,0.349450072024793,0.674103081252154,Age subgroup,<18,1248,284,1.66825234195254,1.41828737818801,1.96227218773234,OK
missing_diagnosis,-1.28677739947752,1.04197656194554,-1.23493890983008,0.216853240941452,-3.32901393362565,0.755459134670611,Age subgroup,<18,1248,284,0.276159301760578,0.0358284168520165,2.12858860786078,OK
missing_functional_dependence,0.186189748466251,0.194486220854499,0.957341592880994,0.338394868290457,-0.19499623989787,0.567375736830371,Age subgroup,<18,1248,284,1.20465081933793,0.822837752004186,1.76363273682678,OK
missing_pulmonary_pressure,0.246381460460494,0.145345215829823,1.69514668270174,0.0900475983224271,-0.0384899278911608,0.531252848812148,Age subgroup,<18,1248,284,1.27938751622149,0.962241396491084,1.70106214784801,OK
no2_interval_10ppb,0.113642603498164,0.0687992911422608,1.65179904634741,0.098575523176493,-0.0212015293025528,0.248486736298881,Age subgroup,18-39,5715,813,1.12035164356487,0.979021643138177,1.28208381707997,OK
sexM,-0.048243462301295,0.075256570357912,-0.641053160831731,0.521488144518508,-0.195743629802807,0.0992567052002171,Age subgroup,18-39,5715,813,0.952901763177943,0.82222300113285,1.10434975550011,OK
race_groupBlack,0.203174805017304,0.24419549218274,0.832017017190725,0.405399339220934,-0.275439564847898,0.681789174882507,Age subgroup,18-39,5715,813,1.22528663577974,0.759238315390625,1.97741250591129,OK
race_groupOther/Unknown,-0.190437935866552,0.467271842176249,-0.407552774803669,0.683602041319794,-1.10627391752168,0.72539804578858,Age subgroup,18-39,5715,813,0.826597058167207,0.330789215537048,2.06555312107554,OK
race_groupWhite,-0.170280744064845,0.218534211146681,-0.779194905783206,0.435864910500408,-0.598599927302211,0.258038439172521,Age subgroup,18-39,5715,813,0.843427995950956,0.549580550424328,1.29438857289364,OK
