year,variable,rows,zips,dates,missing_values,mean,p01,p50,p99
2005,tmax_c,12154500,33300,365,0,18.6386952631818,-8.11249999999996,20.2642857142857,36.95
2005,tmin_c,12154500,33300,365,0,6.7542610352146,-18.3205882352941,7.37000000000001,24.3625
2005,rmax_pct,12154500,33300,365,0,87.1343451371477,39.5,90.6193548387097,100
2005,rmin_pct,12154500,33300,365,0,43.0335158539741,11.834692393321,43.4,74.45
2005,pr,12154500,33300,365,0,2.68191588627035,0,0,35.7166666666667
2005,sph,12154500,33300,365,0,0.00720359861797511,0.00096,0.00606375,0.01802
2005,srad,12154500,33300,365,0,186.816607107899,32.775,185.74,349.960004651163
2005,vs,12154500,33300,365,0,3.98954696461774,1.2,3.69375,9.3
2005,pet,12154500,33300,365,0,3.34570150789285,0.3,3.25,8.03545483870967
2005,etr,12154500,33300,365,0,4.47958770133618,0.465,4.41428571428571,11.1619047619048
2005,erc,12154500,33300,365,0,27.436838191389,1.14285714285714,26,80.2666666666667
2005,tmean_c,12154500,33300,365,0,12.6964781491982,-12.8431833333334,13.8,29.7928571428572
2005,temp_range_c,12154500,33300,365,0,11.8844342279672,4.10000000000002,11.7814814814815,20.9
2005,rhmean_pct,12154500,33300,365,0,65.0839304955609,26.5416666666667,66.95,86.8558823529412
