year,variable,rows,zips,dates,missing_values,mean,p01,p50,p99
2025,tmax_c,12154500,33300,365,0,19.2963099944786,-7.70714285714291,21.4999999999999,36.75
2025,tmin_c,12154500,33300,365,0,7.29405833277943,-18.65,8.28333333333336,24.7333333333334
2025,rmax_pct,12154500,33300,365,0,85.6399994597289,34.3,89.9090909090909,100
2025,rmin_pct,12154500,33300,365,0,42.9179181669946,7.83220211064919,42.6333333333333,83.4125
2025,pr,12154500,33300,365,0,2.62340864372829,0,0,36.3090952380952
2025,sph,12154500,33300,365,0,0.00747954726270725,0.000888292613240419,0.00644909090909091,0.01846
2025,srad,12154500,33300,365,0,190.021292851789,34.3527263157895,192.393142633229,350.555555555556
2025,vs,12154500,33300,365,0,4.06450723384081,1.2,3.73333333333333,9.55
2025,pet,12154500,33300,365,0,3.42875478871666,0.294444444444444,3.37142857142857,8.1875
2025,etr,12154500,33300,365,0,4.59223049649192,0.378723055458667,4.5,11.5388894736842
2025,erc,12154500,33300,365,0,28.7622696549987,2.875,26.5555555555556,87.7473756528725
2025,tmean_c,12154500,33300,365,0,13.295184163629,-12.7340909090909,14.9,30.0333333333333
2025,temp_range_c,12154500,33300,365,0,12.0022516616992,2.80000000000001,11.926923076923,22.5846153846154
2025,rhmean_pct,12154500,33300,365,0,64.2789588133617,22.0736826625387,66.7970801364024,90.9444444444445
