year,variable,rows,zips,dates,missing_values,mean,p01,p50,p99
2008,tmax_c,12187800,33300,366,0,18.0462006765044,-8.54999999999996,20.0166666666667,36.7568970306514
2008,tmin_c,12187800,33300,366,0,6.02594895761975,-20.05,6.81666666666672,24.0833333333333
2008,rmax_pct,12187800,33300,366,0,85.4548912805755,32.55,88.9,100
2008,rmin_pct,12187800,33300,366,0,42.1965135649201,9.7875,42.9833333333333,71.8
2008,pr,12187800,33300,366,0,2.86845035679098,0,0,37.1
2008,sph,12187800,33300,366,0,0.00676366687017753,0.000848571428571429,0.005698125,0.01712
2008,srad,12187800,33300,366,0,189.064459624729,32.9,189.2,354.2
2008,vs,12187800,33300,366,0,4.19302654237792,1.29259259259259,3.86923076923077,9.63684210526316
2008,pet,12187800,33300,366,0,3.36465760879363,0.330303030303031,3.2,8.375
2008,etr,12187800,33300,366,0,4.53751945567462,0.5,4.4,11.7333333333333
2008,erc,12187800,33300,366,0,27.9270668341134,1.18181818181818,25.8,87.7916666666667
2008,tmean_c,12187800,33300,366,0,12.036074817062,-13.9722222222222,13.3935483870968,29.525
2008,temp_range_c,12187800,33300,366,0,12.0202517188847,4.47222222222223,11.85,21.2
2008,rhmean_pct,12187800,33300,366,0,63.8257024227478,21.9125,66.0833333333333,85.45
