year,variable,rows,zips,dates,missing_values,mean,p01,p50,p99
2010,tmax_c,12154500,33300,365,0,18.4372226636098,-8.68333333333334,20.25,37.35
2010,tmin_c,12154500,33300,365,0,6.66544926633877,-19.0277777777777,7,25.125
2010,rmax_pct,12154500,33300,365,0,85.7584213158137,38.6166666666667,88.9857142857143,100
2010,rmin_pct,12154500,33300,365,0,43.6559213814916,8.25,43.3090909090909,83
2010,pr,12154500,33300,365,0,2.72069117910132,0,0,38.8062644230766
2010,sph,12154500,33300,365,0,0.00717030195280122,0.00105714285714286,0.00581333333333333,0.01857
2010,srad,12154500,33300,365,0,189.467133158023,34.7857142857143,190.723205128205,352.286671794872
2010,vs,12154500,33300,365,0,4.09478699238031,1.27272727272727,3.77826086956522,9.63333333333333
2010,pet,12154500,33300,365,0,3.39082343231384,0.2,3.32142857142857,8.21176610644255
2010,etr,12154500,33300,365,0,4.55005713272616,0.2,4.5,11.5466666666667
2010,erc,12154500,33300,365,0,28.6833697333322,1,27,83.6666666666667
2010,tmean_c,12154500,33300,365,0,12.5513359649743,-13.3730769230769,13.5703703703704,30.5272727272728
2010,temp_range_c,12154500,33300,365,0,11.771773397271,2.69999999999993,11.8,21.8818181818182
2010,rhmean_pct,12154500,33300,365,0,64.7071713486527,24.1343114973262,66.7923076923077,90.8357142857143
