year,variable,rows,zips,dates,missing_values,mean,p01,p50,p99
2023,tmax_c,12154500,33300,365,0,19.2829556117488,-5.25,20.75,38.7277777777778
2023,tmin_c,12154500,33300,365,0,7.53081643936786,-16.05,8.05000000000001,25.4083333333334
2023,rmax_pct,12154500,33300,365,0,84.8782590173887,38.4578879819871,87.9625,100
2023,rmin_pct,12154500,33300,365,0,43.1829020845964,9.1,42.35,85.1714285714286
2023,pr,12154500,33300,365,0,2.76975575253837,0,0,39.15
2023,sph,12154500,33300,365,0,0.00723630561808105,0.00113904761904762,0.0063,0.0184716666666667
2023,srad,12154500,33300,365,0,190.579257157572,32.0192289377289,189.125,353.721052631579
2023,vs,12154500,33300,365,0,3.95502009861072,1.28,3.7,8.96
2023,pet,12154500,33300,365,0,3.43844583873658,0.28936170212766,3.25882352941177,8.71304347826087
2023,etr,12154500,33300,365,0,4.61407378924821,0.326315789473684,4.4,12.3
2023,erc,12154500,33300,365,0,29.1180239168526,1.03846153846154,27,83.2857142857143
2023,tmean_c,12154500,33300,365,0,13.4068860255583,-10.15,14.44,31.4353663617886
2023,temp_range_c,12154500,33300,365,0,11.7521391723809,2.61111111111114,11.85,21.725
2023,rhmean_pct,12154500,33300,365,0,64.0305805509926,24.7118051470588,66.0090909090909,91.9772727272728
