year,variable,rows,zips,dates,missing_values,mean,p01,p50,p99
2016,tmax_c,12187800,33300,366,0,19.3738188293623,-7.9083333333333,21.29,36.7500000000001
2016,tmin_c,12187800,33300,366,0,7.52122929709801,-18.2660012903226,8.25,24.75
2016,rmax_pct,12187800,33300,366,0,86.5132475161564,36.5977971487972,90.75,100
2016,rmin_pct,12187800,33300,366,0,44.1686795146407,9.4235294117647,43.5,92.308699604743
2016,pr,12187800,33300,366,0,2.80756844355271,0,0,37.3666666666667
2016,sph,12187800,33300,366,0,0.00759696624869593,0.000957142857142857,0.00651,0.0186157142857143
2016,srad,12187800,33300,366,0,191.613228337925,33.475,189.95,353.471428571429
2016,vs,12187800,33300,366,0,4.10477137734843,1.3,3.8,9.5
2016,pet,12187800,33300,366,0,3.43203861390343,0.2,3.36666666666667,8.14444444444444
2016,etr,12187800,33300,366,0,4.5819885050182,0.2,4.53333333333333,11.2307692307692
2016,erc,12187800,33300,366,0,27.1345036397217,0,25.1428571428571,83.1675149828066
2016,tmean_c,12187800,33300,366,0,13.4475240632301,-12.7353037343899,14.73125,30.0533344827587
2016,temp_range_c,12187800,33300,366,0,11.8525895322643,2.90000000000003,11.8333333333333,21.9789473684211
2016,rhmean_pct,12187800,33300,366,0,65.3409635153986,24.2333333333333,67.55,96.0363636363636
