year,variable,rows,zips,dates,missing_values,mean,p01,p50,p99
2021,tmax_c,12154500,33300,365,0,19.0209968032141,-8.42391304347831,21.05,36.4500000000001
2021,tmin_c,12154500,33300,365,0,7.42857563969897,-18.65,7.97857142857146,24.3875
2021,rmax_pct,12154500,33300,365,0,85.8101709834552,36.8666666666667,89.45,100
2021,rmin_pct,12154500,33300,365,0,44.1625413983233,8.16666666666667,44.3692307692308,82.2
2021,pr,12154500,33300,365,0,2.92511563314933,0,0,40.1825083333331
2021,sph,12154500,33300,365,0,0.00743691761009955,0.00104,0.006255,0.0183325
2021,srad,12154500,33300,365,0,190.072108051797,33.58,190,352.758733766234
2021,vs,12154500,33300,365,0,4.0058088280558,1.21428571428571,3.71578947368421,9.1
2021,pet,12154500,33300,365,0,3.38039818034848,0.3,3.24,8.22564175824174
2021,etr,12154500,33300,365,0,4.51769029382819,0.390799407407408,4.36086956521739,11.6611111111111
2021,erc,12154500,33300,365,0,28.0393225984269,1.19717555331992,25.1818181818182,87.5813995771669
2021,tmean_c,12154500,33300,365,0,13.2247862214565,-13.2,14.45,29.5042256517831
2021,temp_range_c,12154500,33300,365,0,11.5924211635151,2.68000000000001,11.5846153846153,22
2021,rhmean_pct,12154500,33300,365,0,64.9863561908893,23.3065199020208,67.56,90.2212517857143
