year,variable,rows,zips,dates,missing_values,mean,p01,p50,p99
2017,tmax_c,12154500,33300,365,0,19.1149185590518,-8.70999999999998,21.3071428571429,36.7000000000001
2017,tmin_c,12154500,33300,365,0,7.38293248849268,-18.35,8.41666666666669,24.47
2017,rmax_pct,12154500,33300,365,0,85.8004074041027,37.5,89.6,100
2017,rmin_pct,12154500,33300,365,0,43.7582475673598,8.4625,43.48,84.1
2017,pr,12154500,33300,365,0,2.95206193904579,0,0,39.0222272727272
2017,sph,12154500,33300,365,0,0.00736828766684457,0.000900555555555556,0.006615,0.018
2017,srad,12154500,33300,365,0,189.966419410147,33.6333333333333,188.4,352.934528571429
2017,vs,12154500,33300,365,0,4.18060210219146,1.25,3.9,9.6
2017,pet,12154500,33300,365,0,3.41745937196669,0.2,3.3,8.13333333333333
2017,etr,12154500,33300,365,0,4.58725713455971,0.3,4.46666666666667,11.35
2017,erc,12154500,33300,365,0,27.3686375232542,0.227272727272727,25,85
2017,tmean_c,12154500,33300,365,0,13.2489255237722,-13.2,14.8105263157895,29.7200000000001
2017,temp_range_c,12154500,33300,365,0,11.7319860705591,2.80000000000001,11.7142857142857,22.0413793103449
2017,rhmean_pct,12154500,33300,365,0,64.7793274857312,24,67.0333333333333,91.4166666666667
