year,variable,rows,zips,dates,missing_values,mean,p01,p50,p99
2020,tmax_c,12187800,33300,366,0,18.9929265139315,-5.21666666666664,20.35,37.1071428571429
2020,tmin_c,12187800,33300,366,0,7.32143134182818,-16.3735341176471,7.35000000000002,24.75
2020,rmax_pct,12187800,33300,366,0,85.8107109758889,35.4315756578947,89.6769230769231,100
2020,rmin_pct,12187800,33300,366,0,44.0464847503735,7.1,44.0571428571429,83.3421101364522
2020,pr,12187800,33300,366,0,2.97734705954809,0,0,40.31
2020,sph,12187800,33300,366,0,0.00732713271385147,0.001186,0.0060195,0.01827
2020,srad,12187800,33300,366,0,190.324273049854,33.5099967741935,189.3,354
2020,vs,12187800,33300,366,0,4.12235326137539,1.28888888888889,3.83793103448276,9.35
2020,pet,12187800,33300,366,0,3.40277620199832,0.3,3.2,8.5
2020,etr,12187800,33300,366,0,4.56160663059471,0.4,4.4,12
2020,erc,12187800,33300,366,0,27.788487717752,1.75,24.8333333333333,91
2020,tmean_c,12187800,33300,366,0,13.1571789278798,-10.2833333333333,13.7779705882353,29.9740007407407
2020,temp_range_c,12187800,33300,366,0,11.6714951721033,2.70000000000005,11.6916666666667,22.0880598384227
2020,rhmean_pct,12187800,33300,366,0,64.9285978631312,21.825,67.4,91.0105274356103
